event,count
released_segments,87202
entered_segments,86915
move_commits,69096034
stopped_ticks,64028253
holds,2868261141
entry_stopped_holds,2108622157
entry_moving_holds,460675116
local_fifo_conflict_holds,234935615
following_footprint_holds,53038352
junction_through_busy_holds,1459084
no_path_holds,0
route_decisions,2805415506
tied_route_decisions,7833
