event,count
released_segments,43602
entered_segments,43602
move_commits,34900684
stopped_ticks,22301639
holds,121921221
entry_stopped_holds,77113839
entry_moving_holds,14647122
local_fifo_conflict_holds,7858621
following_footprint_holds,15827630
junction_through_busy_holds,386718
no_path_holds,0
route_decisions,100233202
tied_route_decisions,4467
