event,count
released_segments,87203
entered_segments,87203
move_commits,56933004
stopped_ticks,8988222
holds,1596699827
entry_stopped_holds,1059716171
entry_moving_holds,351960079
local_fifo_conflict_holds,176035355
following_footprint_holds,4815557
junction_through_busy_holds,119420
no_path_holds,0
route_decisions,1588377843
tied_route_decisions,1126
