event,count
released_segments,43601
entered_segments,43601
move_commits,34867274
stopped_ticks,16785173
holds,68943480
entry_stopped_holds,37849212
entry_moving_holds,9206457
local_fifo_conflict_holds,5102638
following_footprint_holds,11384502
junction_through_busy_holds,440069
no_path_holds,0
route_decisions,52773704
tied_route_decisions,4350
