event,count
released_segments,87205
entered_segments,87205
move_commits,56933588
stopped_ticks,8990112
holds,1593299472
entry_stopped_holds,1057445228
entry_moving_holds,351204547
local_fifo_conflict_holds,175659585
following_footprint_holds,4816585
junction_through_busy_holds,120072
no_path_holds,0
route_decisions,1584975630
tied_route_decisions,1141
