candidate_id,scale,status,hard_gate_pass,observation_complete,capacity_censored,scalability_win,requested_segment_count,completed_segment_count,event_count,events_per_requested_segment,cpu_microseconds_per_event,decisions_per_requested_segment,beacons_per_requested_segment,pibt_activation_count,source_wait_positive_bag_share,source_wait_positive_mean_seconds,source_wait_population,max_source_queue_length,max_source_queue_delay_seconds,max_junction_queue_length,queue_fields_available,peak_rss_mb,profile_classification,optimization_decision,optimization_id,implementation,repeat_count,semantic_parity,parity_fields,baseline_cpu_seconds,optimized_cpu_seconds_mean,cpu_delta_percent,baseline_worker_wall_seconds,optimized_worker_wall_seconds_mean,worker_wall_delta_percent,baseline_peak_rss_mb,optimized_peak_rss_mb_mean,repeat_cpu_seconds,repeat_worker_wall_seconds,repeat_peak_rss_mb,baseline_evidence,repeat_evidence,resolves_4x_event_amplification
E4_OFF,1,COMPLETE,True,True,False,False,43603,43603,5310155,121.78416622709446,5.417097052722567,7.814554044446483,47.379262894754945,0,0.017785729320143127,11.280571992110454,complete_raw_bags_only,,,,False,1403.7734375,COMPLETE_OBSERVATION,VERIFIED_EVENT_QUEUE_RESERVE_MICRO_OPT,event_priority_queue_initial_reserve,reserve requests + 2*fault_windows before initial pushes,2,True,"[""status"", ""completion_rate"", ""mean_tth_seconds"", ""p50_tth_seconds"", ""p95_tth_seconds"", ""p99_tth_seconds"", ""source_wait_mean_seconds"", ""network_time_mean_seconds"", ""event_count"", ""decision_count"", ""beacon_message_count"", ""pibt_activation_count"", ""hard_safety""]",28.765625,27.8203125,-3.2862574687669732,28.98737600003369,28.239891599980183,-2.578654929141011,1403.7734375,1398.59765625,"[27.90625, 27.734375]","[28.325622800039127, 28.15416039992124]","[1398.66796875, 1398.52734375]",outputs/runstate/g4irsf17_system_campaign/jobs/scale__e4_off__1x.pre_event_reserve.json,"[""outputs/runstate/g4irsf17_system_campaign/jobs/scale__e4_off__1x.post_event_reserve_1.json"", ""outputs/runstate/g4irsf17_system_campaign/jobs/scale__e4_off__1x.post_event_reserve_2.json""]",False
E4_OFF,2,COMPLETE,True,True,False,False,87206,87206,15024224,172.28429236520424,10.408191464663998,7.856592436300255,64.10717152489508,4907,0.34617273556444256,2846.967432610458,complete_raw_bags_only,,,,False,1836.83203125,COMPLETE_OBSERVATION,VERIFIED_EVENT_QUEUE_RESERVE_MICRO_OPT,,,,,,,,,,,,,,,,,,,
E4_OFF,4,HARD_GATE_FAILED,False,False,True,False,174412,10093,20000000,114.67100887553609,195.25078125,0.45835722312684907,40.3955232438135,111,0.5513361462728551,236.2216198979592,complete_raw_bags_only,,,,False,2328.84375,CAPACITY_CENSORED,VERIFIED_EVENT_QUEUE_RESERVE_MICRO_OPT,,,,,,,,,,,,,,,,,,,
E4_OFF,8,HARD_GATE_FAILED,False,False,True,False,348824,11123,20000000,57.335504437768044,325.83203125,0.24922310391486824,20.17753938949155,95,0.5609638554216867,317.7424828178694,complete_raw_bags_only,,,,False,2990.546875,CAPACITY_CENSORED,VERIFIED_EVENT_QUEUE_RESERVE_MICRO_OPT,,,,,,,,,,,,,,,,,,,
E4_OFF,16,HARD_GATE_FAILED,False,False,True,False,697648,14127,20000000,28.667752218884022,497.20625,0.15296825906474326,10.082776701144416,181,0.4177461139896373,260.56111111111113,complete_raw_bags_only,49116,50030.75099999977,32,True,5174.640625,CAPACITY_CENSORED,VERIFIED_EVENT_QUEUE_RESERVE_MICRO_OPT,,,,,,,,,,,,,,,,,,,
