event,count
released_segments,87207
entered_segments,87207
move_commits,56933292
stopped_ticks,8977068
holds,1593426082
entry_stopped_holds,1057528051
entry_moving_holds,351242515
local_fifo_conflict_holds,175678448
following_footprint_holds,4804454
junction_through_busy_holds,118928
no_path_holds,0
route_decisions,1585115319
tied_route_decisions,1237
