task_id	tick	event	node	edge	position	detail
1	0	RELEASE	0	-1	-1	release_seconds=0.0
1	0	ENTER_EDGE	0	0	0	seed
1	1	NODE_SERVICE_START	1	0	0	arrival_tick=0;ready_tick=1;ZERO_MAP_THROUGH_TIME;basis=LEGACY_NODE_CONSTRAINT;upstream_edge=0
1	1	NODE_SERVICE_FINISH	1	0	0	
1	1	NODE_SERVICE_START	1	0	0	arrival_tick=0;ready_tick=11;INTERMEDIATE_FIXED_TRANSFER_DELAY;reconstructed_transfer_seconds=2.0;basis=HISTORICAL_OD_LOWER_ENVELOPE;upstream_edge=0
1	1	HOLD	1	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=2
1	2	HOLD	1	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=3
1	3	HOLD	1	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=4
1	4	HOLD	1	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=5
1	5	HOLD	1	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=6
1	6	HOLD	1	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=7
1	7	HOLD	1	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=8
1	8	HOLD	1	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=9
1	9	HOLD	1	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=10
1	10	HOLD	1	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=11
1	10	SELECT	1	1	0	free_flow_seconds=0.6000000000000001;moving=0;stopped=1;eta_seconds=1.4000000000000001;equal_score_candidates=1;nodes=1>0>2
1	11	HOLD	1	1	0	reason=ENTRY_STOPPED_OCCUPANT;entry_occupant=2;entry_occupant_state=STOPPED_ON_EDGE;retry_tick=12
1	11	NODE_SERVICE_FINISH	1	0	0	
1	11	SELECT	1	1	0	free_flow_seconds=0.6000000000000001;moving=0;stopped=1;eta_seconds=1.4000000000000001;equal_score_candidates=1;nodes=1>0>2
1	12	HOLD	1	1	0	reason=ENTRY_STOPPED_OCCUPANT;entry_occupant=2;entry_occupant_state=STOPPED_ON_EDGE;retry_tick=13
2	0	RELEASE	1	-1	-1	release_seconds=0.0
2	0	ENTER_EDGE	1	1	0	seed
2	1	NODE_SERVICE_START	0	1	0	arrival_tick=0;ready_tick=1;ZERO_MAP_THROUGH_TIME;basis=LEGACY_NODE_CONSTRAINT;upstream_edge=1
2	1	NODE_SERVICE_FINISH	0	1	0	
2	1	NODE_SERVICE_START	0	1	0	arrival_tick=0;ready_tick=11;INTERMEDIATE_FIXED_TRANSFER_DELAY;reconstructed_transfer_seconds=2.0;basis=HISTORICAL_OD_LOWER_ENVELOPE;upstream_edge=1
2	1	HOLD	0	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=2
2	2	HOLD	0	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=3
2	3	HOLD	0	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=4
2	4	HOLD	0	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=5
2	5	HOLD	0	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=6
2	6	HOLD	0	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=7
2	7	HOLD	0	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=8
2	8	HOLD	0	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=9
2	9	HOLD	0	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=10
2	10	HOLD	0	-1	0	reason=RETAINED_BOUNDARY_TRANSFER;entry_occupant=-1;entry_occupant_state=NONE;retry_tick=11
2	10	SELECT	0	0	0	free_flow_seconds=0.6000000000000001;moving=0;stopped=1;eta_seconds=1.4000000000000001;equal_score_candidates=1;nodes=0>1>3
2	11	HOLD	0	0	0	reason=ENTRY_STOPPED_OCCUPANT;entry_occupant=1;entry_occupant_state=STOPPED_ON_EDGE;retry_tick=12
2	11	NODE_SERVICE_FINISH	0	1	0	
2	11	SELECT	0	0	0	free_flow_seconds=0.6000000000000001;moving=0;stopped=1;eta_seconds=1.4000000000000001;equal_score_candidates=1;nodes=0>1>3
2	12	HOLD	0	0	0	reason=ENTRY_STOPPED_OCCUPANT;entry_occupant=1;entry_occupant_state=STOPPED_ON_EDGE;retry_tick=13
