method,status,reproduction_level,coefficient_disclosure_status,map_path,map_sha256,input_path,input_sha256,schedule_path,schedule_sha256,schedule_row_count,table53_start_semantics,raw_bag_count,completed_raw_bags,on_time_raw_bags,segment_count,completed_segments,formal_timing_requested,full_population_timing_eligible,table53_timing_eligible,table53_scheduled_interval_count,table53_scheduled_interval_min_seconds,table53_scheduled_interval_mean_seconds,table53_scheduled_interval_p95_seconds,table53_scheduled_interval_p99_seconds,table53_scheduled_interval_max_seconds,raw_entry_to_final_min_seconds,raw_entry_to_final_mean_seconds,raw_entry_to_final_p95_seconds,raw_entry_to_final_p99_seconds,raw_entry_to_final_max_seconds,segment_release_to_completion_min_seconds,segment_release_to_completion_mean_seconds,segment_release_to_completion_p95_seconds,segment_release_to_completion_p99_seconds,segment_release_to_completion_max_seconds,diagnostic_first_admission_to_completion_min_seconds,diagnostic_first_admission_to_completion_mean_seconds,diagnostic_first_admission_to_completion_p95_seconds,diagnostic_first_admission_to_completion_p99_seconds,diagnostic_first_admission_to_completion_max_seconds,diagnostic_segment_first_admission_to_completion_min_seconds,diagnostic_segment_first_admission_to_completion_mean_seconds,diagnostic_segment_first_admission_to_completion_p95_seconds,diagnostic_segment_first_admission_to_completion_p99_seconds,diagnostic_segment_first_admission_to_completion_max_seconds,segment_source_wait_min_seconds,segment_source_wait_mean_seconds,segment_source_wait_p95_seconds,segment_source_wait_p99_seconds,segment_source_wait_max_seconds,diagnostic_survivor_raw_bag_count,diagnostic_survivor_raw_entry_to_final_min_seconds,diagnostic_survivor_raw_entry_to_final_mean_seconds,diagnostic_survivor_raw_entry_to_final_p95_seconds,diagnostic_survivor_raw_entry_to_final_p99_seconds,diagnostic_survivor_raw_entry_to_final_max_seconds,diagnostic_survivor_segment_release_to_completion_min_seconds,diagnostic_survivor_segment_release_to_completion_mean_seconds,diagnostic_survivor_segment_release_to_completion_p95_seconds,diagnostic_survivor_segment_release_to_completion_p99_seconds,diagnostic_survivor_segment_release_to_completion_max_seconds,diagnostic_survivor_segment_first_admission_to_completion_min_seconds,diagnostic_survivor_segment_first_admission_to_completion_mean_seconds,diagnostic_survivor_segment_first_admission_to_completion_p95_seconds,diagnostic_survivor_segment_first_admission_to_completion_p99_seconds,diagnostic_survivor_segment_first_admission_to_completion_max_seconds,diagnostic_survivor_segment_source_wait_min_seconds,diagnostic_survivor_segment_source_wait_mean_seconds,diagnostic_survivor_segment_source_wait_p95_seconds,diagnostic_survivor_segment_source_wait_p99_seconds,diagnostic_survivor_segment_source_wait_max_seconds,alpha_move_seconds,beta_stop_seconds,agv_length_meters,safe_length_meters,footprint_cells,tick_seconds,cell_meters,speed_meters_per_second,workload_scale,workload_scale_semantics,seed,limit,horizon_seconds,storage_in_goal,storage_out_start,start_tick,end_tick,simulation_end_seconds,wall_seconds,route_decisions,tied_route_decisions,unreachable_route_decisions,released_segments,entered_segments,move_commits,stopped_ticks,hold_count,entry_stopped_holds,entry_moving_holds,local_fifo_conflict_holds,following_footprint_holds,junction_through_busy_holds,no_path_holds,peak_active_segments,peak_edge_occupancy
FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,SEMANTICALLY_PARTIAL_RECONSTRUCTION,UNDISCLOSED_SENSITIVITY_REQUIRED,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\data\processed\maps\nanning_legacy.txt,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\data\processed\workloads\cie_external_robustness\nanning_1p75x\seed_257053\inputdata.txt,2c29469d75eecadf175d367a9b297ac801489dac8c8da3f330efead878951330,,,0,DERIVED_RELEASE_COMPATIBILITY_ONLY_NOT_TABLE53,49765,49765,22196,76112,76112,true,true,false,0,N/A,N/A,N/A,N/A,N/A,55.616660000,8816.963194931,20176.812818000,23348.663880800,27345.910180000,55.616660000,4687.092652877,14997.465803500,15966.956000000,16670.400000000,53.600000000,6210.638504973,15637.120000000,16318.472000000,17056.400000000,53.600000000,4060.758161657,14897.290000000,15930.200000000,16541.600000000,2.000000000,626.334491220,3764.489411000,13398.975610000,16032.436240000,49765,55.616660000,8816.963194931,20176.812818000,23348.663880800,27345.910180000,55.616660000,4687.092652877,14997.465803500,15966.956000000,16670.400000000,53.600000000,4060.758161657,14897.290000000,15930.200000000,16541.600000000,2.000000000,626.334491220,3764.489411000,13398.975610000,16032.436240000,0.400000000,0.800000000,1.000000000,0.000000000,2,0.200000000,0.500000000,2.500000000,1.000000000,ORIGINAL_ROWS,257053,0,98259.000000000,53,53,41325,476166,95233.200000000,617.305564400,1663823389,7399,0,76112,76112,61667566,48535807,1711284942,1248215351,274930849,139602935,38668842,1198395,0,7134,796
