event,count
released_segments,43604
entered_segments,43604
move_commits,28401640
stopped_ticks,3654789
holds,17405623
entry_stopped_holds,9104428
entry_moving_holds,3062015
local_fifo_conflict_holds,1584391
following_footprint_holds,1572081
junction_through_busy_holds,39730
no_path_holds,0
route_decisions,14086292
tied_route_decisions,619
