event,count
released_segments,76110
entered_segments,76110
move_commits,61663409
stopped_ticks,48474957
holds,1710262418
entry_stopped_holds,1247545443
entry_moving_holds,274739581
local_fifo_conflict_holds,139502437
following_footprint_holds,38611131
junction_through_busy_holds,1195794
no_path_holds,0
route_decisions,1662861545
tied_route_decisions,7357
