event,count
released_segments,76112
entered_segments,76112
move_commits,49704886
stopped_ticks,7504673
holds,662326831
entry_stopped_holds,436971486
entry_moving_holds,145195317
local_fifo_conflict_holds,72655355
following_footprint_holds,3867578
junction_through_busy_holds,97034
no_path_holds,0
route_decisions,655403993
tied_route_decisions,1064
