event,count
released_segments,87206
entered_segments,87206
move_commits,56933612
stopped_ticks,8972481
holds,1596765246
entry_stopped_holds,1059768455
entry_moving_holds,351977604
local_fifo_conflict_holds,176046706
following_footprint_holds,4799204
junction_through_busy_holds,119752
no_path_holds,0
route_decisions,1588459046
tied_route_decisions,1140
