event,count
released_segments,76107
entered_segments,76107
move_commits,61667482
stopped_ticks,48537226
holds,1707539949
entry_stopped_holds,1245424267
entry_moving_holds,274294828
local_fifo_conflict_holds,139283628
following_footprint_holds,38672710
junction_through_busy_holds,1196606
no_path_holds,0
route_decisions,1660076724
tied_route_decisions,7333
