event,count
released_segments,87207
entered_segments,86920
move_commits,69087738
stopped_ticks,64290848
holds,2873135295
entry_stopped_holds,2112130947
entry_moving_holds,461393762
local_fifo_conflict_holds,235319738
following_footprint_holds,53295546
junction_through_busy_holds,1463494
no_path_holds,0
route_decisions,2810027126
tied_route_decisions,8035
