event,count
released_segments,87203
entered_segments,86429
move_commits,66049086
stopped_ticks,75292544
holds,3785120237
entry_stopped_holds,2917011295
entry_moving_holds,520773117
local_fifo_conflict_holds,272043281
following_footprint_holds,63026160
junction_through_busy_holds,1219026
no_path_holds,0
route_decisions,3710940985
tied_route_decisions,7336
