event,count
released_segments,76107
entered_segments,75830
move_commits,59449925
stopped_ticks,56673839
holds,2598672106
entry_stopped_holds,1997362412
entry_moving_holds,359706989
local_fifo_conflict_holds,184928866
following_footprint_holds,45579171
junction_through_busy_holds,987464
no_path_holds,0
route_decisions,2543016868
tied_route_decisions,6993
