method,status,reproduction_level,coefficient_disclosure_status,map_path,map_sha256,input_path,input_sha256,schedule_path,schedule_sha256,schedule_row_count,table53_start_semantics,raw_bag_count,completed_raw_bags,on_time_raw_bags,segment_count,completed_segments,formal_timing_requested,full_population_timing_eligible,table53_timing_eligible,table53_scheduled_interval_count,table53_scheduled_interval_min_seconds,table53_scheduled_interval_mean_seconds,table53_scheduled_interval_p95_seconds,table53_scheduled_interval_p99_seconds,table53_scheduled_interval_max_seconds,raw_entry_to_final_min_seconds,raw_entry_to_final_mean_seconds,raw_entry_to_final_p95_seconds,raw_entry_to_final_p99_seconds,raw_entry_to_final_max_seconds,segment_release_to_completion_min_seconds,segment_release_to_completion_mean_seconds,segment_release_to_completion_p95_seconds,segment_release_to_completion_p99_seconds,segment_release_to_completion_max_seconds,diagnostic_first_admission_to_completion_min_seconds,diagnostic_first_admission_to_completion_mean_seconds,diagnostic_first_admission_to_completion_p95_seconds,diagnostic_first_admission_to_completion_p99_seconds,diagnostic_first_admission_to_completion_max_seconds,diagnostic_segment_first_admission_to_completion_min_seconds,diagnostic_segment_first_admission_to_completion_mean_seconds,diagnostic_segment_first_admission_to_completion_p95_seconds,diagnostic_segment_first_admission_to_completion_p99_seconds,diagnostic_segment_first_admission_to_completion_max_seconds,segment_source_wait_min_seconds,segment_source_wait_mean_seconds,segment_source_wait_p95_seconds,segment_source_wait_p99_seconds,segment_source_wait_max_seconds,diagnostic_survivor_raw_bag_count,diagnostic_survivor_raw_entry_to_final_min_seconds,diagnostic_survivor_raw_entry_to_final_mean_seconds,diagnostic_survivor_raw_entry_to_final_p95_seconds,diagnostic_survivor_raw_entry_to_final_p99_seconds,diagnostic_survivor_raw_entry_to_final_max_seconds,diagnostic_survivor_segment_release_to_completion_min_seconds,diagnostic_survivor_segment_release_to_completion_mean_seconds,diagnostic_survivor_segment_release_to_completion_p95_seconds,diagnostic_survivor_segment_release_to_completion_p99_seconds,diagnostic_survivor_segment_release_to_completion_max_seconds,diagnostic_survivor_segment_first_admission_to_completion_min_seconds,diagnostic_survivor_segment_first_admission_to_completion_mean_seconds,diagnostic_survivor_segment_first_admission_to_completion_p95_seconds,diagnostic_survivor_segment_first_admission_to_completion_p99_seconds,diagnostic_survivor_segment_first_admission_to_completion_max_seconds,diagnostic_survivor_segment_source_wait_min_seconds,diagnostic_survivor_segment_source_wait_mean_seconds,diagnostic_survivor_segment_source_wait_p95_seconds,diagnostic_survivor_segment_source_wait_p99_seconds,diagnostic_survivor_segment_source_wait_max_seconds,alpha_move_seconds,beta_stop_seconds,agv_length_meters,safe_length_meters,footprint_cells,tick_seconds,cell_meters,speed_meters_per_second,workload_scale,workload_scale_semantics,seed,limit,horizon_seconds,storage_in_goal,storage_out_start,start_tick,end_tick,simulation_end_seconds,wall_seconds,route_decisions,tied_route_decisions,unreachable_route_decisions,released_segments,entered_segments,move_commits,stopped_ticks,hold_count,entry_stopped_holds,entry_moving_holds,local_fifo_conflict_holds,following_footprint_holds,junction_through_busy_holds,no_path_holds,peak_active_segments,peak_edge_occupancy
FENG_DH_BOUNDARY_CLEARANCE_V5,COMPLETE,SEMANTICALLY_PARTIAL_RECONSTRUCTION,UNDISCLOSED_SENSITIVITY_REQUIRED,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\data\processed\maps\nanning_legacy.txt,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\data\processed\workloads\cie_external_robustness\nanning_1p00x\seed_333667\inputdata.txt,b04e19b0c5098b6b68990c27e4962994f2e0b57db1d3c00d362bdb62e99f2876,,,0,DERIVED_RELEASE_COMPATIBILITY_ONLY_NOT_TABLE53,28506,28506,25245,43601,43601,true,true,false,0,N/A,N/A,N/A,N/A,N/A,55.603810000,3232.696225814,9386.427842500,11970.368478500,16464.790510000,55.603810000,741.160909453,3728.600000000,4937.000000000,5232.800000000,53.600000000,1000.209352417,4088.600000000,5120.180000000,5478.400000000,53.600000000,653.929217220,3546.400000000,4834.400000000,5188.400000000,2.000000000,87.231692233,267.000000000,2885.648330000,4616.697520000,28506,55.603810000,3232.696225814,9386.427842500,11970.368478500,16464.790510000,55.603810000,741.160909453,3728.600000000,4937.000000000,5232.800000000,53.600000000,653.929217220,3546.400000000,4834.400000000,5188.400000000,2.000000000,87.231692233,267.000000000,2885.648330000,4616.697520000,0.400000000,0.800000000,1.000000000,0.000000000,2,0.200000000,0.500000000,2.500000000,1.000000000,ORIGINAL_ROWS,333667,0,98259.000000000,53,53,41340,411329,82265.800000000,96.648307500,99951337,4320,0,43601,43601,34901970,22326255,121663915,76891233,14608518,7837909,15851682,387623,0,1915,445
