event,count
released_segments,43601
entered_segments,43601
move_commits,28400538
stopped_ticks,3651820
holds,17656923
entry_stopped_holds,9275090
entry_moving_holds,3117588
local_fifo_conflict_holds,1612425
following_footprint_holds,1569393
junction_through_busy_holds,39736
no_path_holds,0
route_decisions,14340517
tied_route_decisions,617
