event,count
released_segments,76105
entered_segments,76105
move_commits,61658929
stopped_ticks,48400998
holds,1709985820
entry_stopped_holds,1247351809
entry_moving_holds,274732736
local_fifo_conflict_holds,139500277
following_footprint_holds,38537285
junction_through_busy_holds,1196481
no_path_holds,0
route_decisions,1662658735
tied_route_decisions,7424
