event,count
released_segments,76109
entered_segments,76109
move_commits,61665865
stopped_ticks,48541368
holds,1709613848
entry_stopped_holds,1246980088
entry_moving_holds,274639465
local_fifo_conflict_holds,139452927
following_footprint_holds,38676798
junction_through_busy_holds,1196940
no_path_holds,0
route_decisions,1662146502
tied_route_decisions,7427
