event,count
released_segments,43599
entered_segments,43599
move_commits,34891097
stopped_ticks,22306764
holds,122069290
entry_stopped_holds,77226194
entry_moving_holds,14668431
local_fifo_conflict_holds,7867901
following_footprint_holds,15834747
junction_through_busy_holds,384392
no_path_holds,0
route_decisions,100376284
tied_route_decisions,4420
