event,count
released_segments,87205
entered_segments,86918
move_commits,69084243
stopped_ticks,64253605
holds,2872051427
entry_stopped_holds,2111311447
entry_moving_holds,461248612
local_fifo_conflict_holds,235237763
following_footprint_holds,53257010
junction_through_busy_holds,1464533
no_path_holds,0
route_decisions,2808980469
tied_route_decisions,7920
