event,count
released_segments,87202
entered_segments,86427
move_commits,66046736
stopped_ticks,75258961
holds,3784870671
entry_stopped_holds,2916820778
entry_moving_holds,520762488
local_fifo_conflict_holds,272028444
following_footprint_holds,62992277
junction_through_busy_holds,1217067
no_path_holds,0
route_decisions,3710725293
tied_route_decisions,7328
