event,count
released_segments,87206
entered_segments,86919
move_commits,69090361
stopped_ticks,64262554
holds,2871098566
entry_stopped_holds,2110614113
entry_moving_holds,461069812
local_fifo_conflict_holds,235152087
following_footprint_holds,53264443
junction_through_busy_holds,1465408
no_path_holds,0
route_decisions,2808018783
tied_route_decisions,7977
