event,count
released_segments,87206
entered_segments,86919
move_commits,69101046
stopped_ticks,64214670
holds,2867901731
entry_stopped_holds,2108200136
entry_moving_holds,460593219
local_fifo_conflict_holds,234893706
following_footprint_holds,53217435
junction_through_busy_holds,1462901
no_path_holds,0
route_decisions,2804869987
tied_route_decisions,8001
