event,count
released_segments,76108
entered_segments,76108
move_commits,49706752
stopped_ticks,7485913
holds,658771602
entry_stopped_holds,434614375
entry_moving_holds,144408074
local_fifo_conflict_holds,72263240
following_footprint_holds,3848990
junction_through_busy_holds,96932
no_path_holds,0
route_decisions,651867510
tied_route_decisions,1074
