event,count
released_segments,43602
entered_segments,43602
move_commits,34866227
stopped_ticks,16786474
holds,69223929
entry_stopped_holds,38059036
entry_moving_holds,9252099
local_fifo_conflict_holds,5126320
following_footprint_holds,11387285
junction_through_busy_holds,438513
no_path_holds,0
route_decisions,53052865
tied_route_decisions,4405
