schema,candidate_id,size_segments,repeat_index,requested_count,completed_count,hard_gate_pass,python_end_to_end_wall_seconds,native_runtime_seconds,pybind_wrapper_residual_seconds,event_count,event_throughput_per_second,decision_count,decision_latency_us_p50,decision_latency_us_p95,decision_latency_us_p99,cpp_internal_accounted_bytes,process_peak_rss_bytes,algorithm_projection_sha256,equivalent_to_repeat_0,binary_sha256,binary_equivalent_to_repeat_0,map_raw_sha256,task_raw_sha256,input_prefix_sha256,case_config_sha256
czr005.g4irsf13.runtime_profile.v1,J_F2,43603,0,43603,43603,True,10.554985099995974,10.052455500000001,0.5025295999959738,4337820,431518.4484029797,340810,8,15.699999999999999,19,30768168,347078656,ee9d5b53d25b3e24d467bb63569b9f9b4b143dd4d8eb3b52b729867749e57c90,True,814b233016a51a755d6f568604fcb04ca81d781222416075cf2648ec087f1de7,True,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,60c91e937f3c8f14ff4a80f685ec3294da6e22196cdf254eea998acb677becf1
czr005.g4irsf13.runtime_profile.v1,J_F2,43603,1,43603,43603,True,10.606814600003418,9.9723851999999997,0.63442940000341785,4337820,434983.19739995606,340810,7.9000000000000004,15.4,19.300000000000001,30768168,494252032,ee9d5b53d25b3e24d467bb63569b9f9b4b143dd4d8eb3b52b729867749e57c90,True,814b233016a51a755d6f568604fcb04ca81d781222416075cf2648ec087f1de7,True,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,60c91e937f3c8f14ff4a80f685ec3294da6e22196cdf254eea998acb677becf1
czr005.g4irsf13.runtime_profile.v1,J_F2,43603,2,43603,43603,True,10.482153800025117,9.8224455000000006,0.65970830002511605,4337820,441623.21898350056,340810,7.7000000000000002,13.199999999999999,18.399999999999999,30768168,494252032,ee9d5b53d25b3e24d467bb63569b9f9b4b143dd4d8eb3b52b729867749e57c90,True,814b233016a51a755d6f568604fcb04ca81d781222416075cf2648ec087f1de7,True,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,60c91e937f3c8f14ff4a80f685ec3294da6e22196cdf254eea998acb677becf1
czr005.g4irsf13.runtime_profile.v1,J_F2,43603,3,43603,43603,True,10.825189600000158,10.261597699999999,0.56359190000015857,4337820,422723.64663058269,340810,8.1999999999999993,15.800000000000001,19.699999999999999,30768168,494252032,ee9d5b53d25b3e24d467bb63569b9f9b4b143dd4d8eb3b52b729867749e57c90,True,814b233016a51a755d6f568604fcb04ca81d781222416075cf2648ec087f1de7,True,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,60c91e937f3c8f14ff4a80f685ec3294da6e22196cdf254eea998acb677becf1
czr005.g4irsf13.runtime_profile.v1,J_F2,43603,4,43603,43603,True,10.897897299961187,10.2789894,0.61890789996118656,4337820,422008.4126169057,340810,8.1999999999999993,15.9,19.5,30768168,494280704,ee9d5b53d25b3e24d467bb63569b9f9b4b143dd4d8eb3b52b729867749e57c90,True,814b233016a51a755d6f568604fcb04ca81d781222416075cf2648ec087f1de7,True,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,60c91e937f3c8f14ff4a80f685ec3294da6e22196cdf254eea998acb677becf1
