schema,map,load_factor,metric,metric_label,preferred_direction,contrast,contrast_formula,status,paired_seed_count,expected_seed_count,missing_seeds,failed_seeds,p0d0_mean,p1d0_mean,p0d1_mean,p1d1_mean,mean_contrast,bootstrap_ci_low,bootstrap_ci_high,bootstrap_replicates,confidence_level,seed_win_count,seed_tie_count,seed_loss_count,completion_gate_status,completion_gate_pass,all_four_full_population_seed_count,all_four_equal_completion_seed_count,factorial_relationship,cross_map_direction,timing_protocol
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,completed_raw_bag_count,completed raw bags,higher,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,28506.0,28506.0,28506.0,28506.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,BOTH_MAPS_TIE,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,completed_raw_bag_count,completed raw bags,higher,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,28506.0,28506.0,28506.0,28506.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,BOTH_MAPS_TIE,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,completed_raw_bag_count,completed raw bags,higher,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,28506.0,28506.0,28506.0,28506.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,BOTH_MAPS_TIE,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,completed_raw_bag_count,completed raw bags,higher,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,28506.0,28506.0,28506.0,28506.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,BOTH_MAPS_TIE,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,completed_raw_bag_count,completed raw bags,higher,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,28506.0,28506.0,28506.0,28506.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,BOTH_MAPS_TIE,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,completion_rate,raw-bag completion rate,higher,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,BOTH_MAPS_TIE,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,completion_rate,raw-bag completion rate,higher,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,BOTH_MAPS_TIE,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,completion_rate,raw-bag completion rate,higher,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,BOTH_MAPS_TIE,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,completion_rate,raw-bag completion rate,higher,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,BOTH_MAPS_TIE,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,completion_rate,raw-bag completion rate,higher,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,BOTH_MAPS_TIE,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,on_time_raw_bag_count,fixed-denominator on-time bags,higher,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,28506.0,28506.0,28506.0,28506.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,on_time_raw_bag_count,fixed-denominator on-time bags,higher,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,28506.0,28506.0,28506.0,28506.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,on_time_raw_bag_count,fixed-denominator on-time bags,higher,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,28506.0,28506.0,28506.0,28506.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,on_time_raw_bag_count,fixed-denominator on-time bags,higher,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,28506.0,28506.0,28506.0,28506.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,on_time_raw_bag_count,fixed-denominator on-time bags,higher,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,28506.0,28506.0,28506.0,28506.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,on_time_rate,fixed-denominator on-time rate,higher,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,on_time_rate,fixed-denominator on-time rate,higher,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,on_time_rate,fixed-denominator on-time rate,higher,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,on_time_rate,fixed-denominator on-time rate,higher,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,on_time_rate,fixed-denominator on-time rate,higher,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,missed_bag_count,fixed-denominator missed bags,lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,missed_bag_count,fixed-denominator missed bags,lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,missed_bag_count,fixed-denominator missed bags,lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,missed_bag_count,fixed-denominator missed bags,lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,missed_bag_count,fixed-denominator missed bags,lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,missed_bag_rate,fixed-denominator missed rate,lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,missed_bag_rate,fixed-denominator missed rate,lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,missed_bag_rate,fixed-denominator missed rate,lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,missed_bag_rate,fixed-denominator missed rate,lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,missed_bag_rate,fixed-denominator missed rate,lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_sum_seconds,all-population tardiness sum (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_sum_seconds,all-population tardiness sum (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_sum_seconds,all-population tardiness sum (s),lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_sum_seconds,all-population tardiness sum (s),lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_sum_seconds,all-population tardiness sum (s),lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_mean_seconds,all-population tardiness mean (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_mean_seconds,all-population tardiness mean (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_mean_seconds,all-population tardiness mean (s),lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_mean_seconds,all-population tardiness mean (s),lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_mean_seconds,all-population tardiness mean (s),lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_p95_seconds,all-population tardiness P95 (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_p95_seconds,all-population tardiness P95 (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_p95_seconds,all-population tardiness P95 (s),lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_p95_seconds,all-population tardiness P95 (s),lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_p95_seconds,all-population tardiness P95 (s),lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_p99_seconds,all-population tardiness P99 (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_p99_seconds,all-population tardiness P99 (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_p99_seconds,all-population tardiness P99 (s),lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_p99_seconds,all-population tardiness P99 (s),lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_p99_seconds,all-population tardiness P99 (s),lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_max_seconds,all-population tardiness max (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_max_seconds,all-population tardiness max (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_max_seconds,all-population tardiness max (s),lower,B0,P0D1 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_max_seconds,all-population tardiness max (s),lower,B1,P1D1 - P1D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,tardiness_max_seconds,all-population tardiness max (s),lower,Interaction,P1D1 - P1D0 - P0D1 + P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,time_to_90_percent_seconds,time to 90% completion (s),lower,A0,P1D0 - P0D0,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,62932.36571057767,62932.36571057767,62932.36571057767,62932.36571057767,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
czr005.cie_random_factorial_complete.summary.v1,map2,1.0,time_to_90_percent_seconds,time to 90% completion (s),lower,A1,P1D1 - P0D1,COMPLETE_FROZEN_FOUR_ARM_SEEDS,10,10,,,62932.36571057767,62932.36571057767,62932.36571057767,62932.36571057767,0.0,0.0,0.0,10000,0.95,0,10,0,PASS_ALL_FOUR_ARMS_FULL_POPULATION,True,10,10,ADDITIVE,ONE_MAP_TIE_OTHER_NONZERO,FULL_POPULATION_ONLY_NO_SURVIVOR_TIMING
