candidate_id,family,tier,selection_id,selected_segment_count,selected_raw_bag_count,selection_sha256,cohort_sha256,scorer,pibt,control,resolved_priority,framework,preference,diagnostic_only,execution_status,gate_status,promotion_status,early_reject_reasons,blocker,original_entry_mean_minutes,original_entry_p95_seconds,original_entry_p99_seconds,source_wait_mean_minutes,network_time_mean_minutes,complete_raw_bag_count,completed_segment_count,completion_rate,conflict_count,unsafe_entry_count,runtime_full_astar_calls,global_reservation_scan_count,future_routes_stored,unresolved_deadlock_count,event_limit_reached,time_limit_reached,reservation_depth,credit_issued_count,credit_consumed_count,credit_expired_count,credit_local_hold_count,selective_credit_trigger_count,selective_credit_low_load_bypass_count,selective_credit_merge_trigger_count,selective_credit_contention_trigger_count,priority_teacher_input_count,priority_future_route_input_count,priority_global_scan_count,pibt_applicability_count,pibt_attempt_count,pibt_prepare_count,pibt_validate_count,pibt_commit_count,pibt_rollback_count,pibt_backtrack_count,pibt_wait_for_cycle_count,pibt_handoff_count,pibt_max_observed_depth,pibt_state_read_count,pibt_message_count,pibt_decision_latency_seconds,pibt_preference_candidate_count,pibt_preference_unique_exit_penalty_count,pibt_preference_wait_cycle_penalty_count,pibt_preference_backtrack_penalty_count,pibt_preference_regret_prior_hit_count,decision_latency_us_p50,decision_latency_us_p95,decision_latency_us_p99,runtime_deterministic_sha256,result_file_sha256,cache_key,attempt_id
E_P0,pibt_depth,contention_cohort,f2_full_first_actual_pibt_state_history_closed_8192_v2,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,S1_frozen_g4e_legal_local_adapter,P0,C0,Q0,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,57.32508198479986,9527.676140999993,11014.033238099995,0.24503538859398394,4.325489328127062,4898,8192,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,11.1,17.7,22.8,0458eebe1f894a82afbc905b18913573ddf9e43cef1e0483b4e74f5759c92063,2e00612b7847eca43e387b728b486f949f9cd7566acf3df10fd11bd363b967c2,afeb5e87ecf15f5d6e3b91e5db971993f488c91c0e7fbe67cff1922c4cbe57ec,1785129198855690500-LAPTOP-M3GASC4G-37948
E_P1,pibt_depth,contention_cohort,f2_full_first_actual_pibt_state_history_closed_8192_v2,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,S1_frozen_g4e_legal_local_adapter,P1,C0,Q0,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,57.326232792272286,9527.676140999993,11014.033238099995,0.5866493126446168,3.9850262115488624,4898,8192,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,187,191,4,20,4,0,183,0,1,1,,,,0,0,0,0,0,10.0,16.7,19.6,6c7909522a4556fdd09d2202f46bbae2cf85b917819f308e6133ac9596903d2a,e4ea31b75e22560fb12d359daccfe1af13e3fac8d8867567863cbee8bd1d3725,be27b497956e59d662146747136ea4d8898962aaddc43ad4e7236cf2116c082d,1785129202034047700-LAPTOP-M3GASC4G-37948
E_P2,pibt_depth,contention_cohort,f2_full_first_actual_pibt_state_history_closed_8192_v2,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,S1_frozen_g4e_legal_local_adapter,P2,C0,Q0,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,57.326232792272286,9527.676140999993,11014.033238099995,0.5866493126446168,3.9850262115488624,4898,8192,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,187,191,4,20,4,0,183,0,1,1,,,,0,0,0,0,0,10.5,16.7,19.9,f68ead18f059a7c658f0895945e4e39b88e09f0d0587d50872b440c79e1229e5,dbda78bf8201a07a70ac379ed43619495b44b802cc0dad945899c7e807ac6db6,2ae175247a02762b41a88bcb3b36d0ca93937de628a19f75d2f28ffc1245751e,1785129205815685000-LAPTOP-M3GASC4G-37948
E_P3,pibt_depth,contention_cohort,f2_full_first_actual_pibt_state_history_closed_8192_v2,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,S1_frozen_g4e_legal_local_adapter,P3,C0,Q0,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,57.326232792272286,9527.676140999993,11014.033238099995,0.5866493126446168,3.9850262115488624,4898,8192,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,187,191,4,20,4,0,183,0,1,1,,,,0,0,0,0,0,10.5,16.5,20.3,be1594d86b7f1abb82bb67a542458479a25c4e2f11e32c8d61978474c652b503,1aeccba980229d08c136e7e22faea1a87579f6ae2611cb3a74db588d8a18b845,a7ae80bd5c395d809e53893dc0cae1eea70917ed7f76c1911e4e152e70b2abcd,1785129209479575600-LAPTOP-M3GASC4G-37948
E_P4,pibt_depth,contention_cohort,f2_full_first_actual_pibt_state_history_closed_8192_v2,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,S1_frozen_g4e_legal_local_adapter,P4,C0,Q0,event_loop_one_step,current,True,EXECUTED,PASS,DIAGNOSTIC_ONLY_NO_PROMOTION,,,57.326232792272286,9527.676140999993,11014.033238099995,0.5866493126446168,3.9850262115488624,4898,8192,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,187,191,4,20,4,0,183,0,1,1,,,,0,0,0,0,0,10.1,16.7,19.7,0004b7f291ad5f4c8616519b4ebef0c11f406e6c3b49fffb59b73d2f61b288b2,522a8b07a4e1365c382ed1e9b7408ed72ba1d3eba3ee67436ca3e4f350764e32,22f821ab24089dd6834602749c1734dc423bb728b898815cf2d036ebf755e897,1785129213206770700-LAPTOP-M3GASC4G-37948
E_PRIO0_CURRENT,pibt_priority,contention_cohort,f2_full_first_actual_pibt_state_history_closed_8192_v2,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,S1_frozen_g4e_legal_local_adapter,P2,C0,Q0,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,57.326232792272286,9527.676140999993,11014.033238099995,0.5866493126446168,3.9850262115488624,4898,8192,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,187,191,4,20,4,0,183,0,1,1,,,,0,0,0,0,0,9.7,16.5,21.3,bac6b5b4c10961387dc310f06f6ebf3d878d00113fd628d46f9e84d45c2692b7,b266e65afaabdb1e9c0444aad7257a51ba527e923bc1095e2d32af5a463ff0ba,8c2c6ee8ff73eddc0412628cba7e6015603aa10f654e55d77eaf43e2e88ed81b,1785129216965847800-LAPTOP-M3GASC4G-37948
E_PRIO1_THESIS,pibt_priority,contention_cohort,f2_full_first_actual_pibt_state_history_closed_8192_v2,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,S1_frozen_g4e_legal_local_adapter,P2,C0,Q1,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,57.326232792272286,9527.676140999993,11014.033238099995,0.5866493126446168,3.9850262115488624,4898,8192,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,187,191,4,20,4,0,183,0,1,1,,,,0,0,0,0,0,10.5,16.6,20.8,1bb6bd1e170b09f2b2429c889e05a318649e3c9ba0439e6cbc95624373980563,5257d67ffa970308c364bc2a27b5d82401e4ed1bd8985b15671d475eca973e46,2f7c93a6f80cce4ab5b0427d71057bf7a0e9e263d811299d48dd18c38cdc7318,1785129220571153400-LAPTOP-M3GASC4G-37948
E_PRIO2_FAULT_SLACK_AGE_ID,pibt_priority,contention_cohort,f2_full_first_actual_pibt_state_history_closed_8192_v2,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,S1_frozen_g4e_legal_local_adapter,P2,C0,Q3,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,57.326232792272286,9527.676140999993,11014.033238099995,0.5866493126446168,3.9850262115488624,4898,8192,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,187,191,4,20,4,0,183,0,1,1,,,,0,0,0,0,0,10.6,16.7,21.5,8c04a9ac6973e9f537532a649af23f991bd7cd3b892d0b5885bfeef54c5dce20,f621da918aa03cdb34d140ddfb3d5b306641e45039f00e6ee2e74eedf0f35fa4,470d214b54cc9806ca59707b6f2654acf2735e7f5c2ae912a5dbb38b230972fa,1785129224489549600-LAPTOP-M3GASC4G-37948
E_PRIO3_DELAY_REGRET_AWARE,pibt_priority,contention_cohort,f2_full_first_actual_pibt_state_history_closed_8192_v2,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,S1_frozen_g4e_legal_local_adapter,P2,C0,Q0,event_loop_one_step,local_regret,False,EXECUTED,NOT_APPLICABLE,REJECT,MECHANISM_NOT_APPLICABLE,REGRET_PRIOR_NOT_EXERCISED,57.326232792272286,9527.676140999993,11014.033238099995,0.5866493126446168,3.9850262115488624,4898,8192,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,187,191,4,20,4,0,183,0,1,1,,,,191,4,0,0,0,11.2,17.9,24.6,9f3880eb090738ae4bbf787d1e68efb0e7594309af4ee7d56cad694352300d5d,6f18e350ad9833c8ca5771fd69aa97ecbf9ee587b5e0c732e98a009ac8fc5c0e,c18f51050d719e92432379d1a1f466a49ba5dcfb6a3935d11ecd5e68e14aa868,1785129228495612400-LAPTOP-M3GASC4G-37948
