schema,row_type,candidate_id,candidate_role,control_role,repeat_index,slice_type,slice_id,slice_definition,execution_status,gate_status,blocker,selected_raw_bag_count,complete_raw_bag_count,selected_segment_count,completed_segment_count,failed_segment_count,completion_rate,original_entry_mean_minutes,original_entry_median_seconds,original_entry_p95_seconds,original_entry_p99_seconds,original_entry_max_seconds,scheduled_dwell_mean_minutes,source_wait_mean_minutes,network_time_mean_minutes,decision_sensitive_mean_minutes,path_edge_count_mean,edge_travel_time_mean_seconds,loop_detour_time_mean_seconds,loop_count,deadline_miss_raw_bag_count,delta_vs_v2_safe_seconds_per_bag,delta_vs_f2_seconds_per_bag,delta_vs_h0_seconds_per_bag,strict_win_vs_v2_safe,strict_win_vs_f2,conflict_count,unsafe_entry_count,runtime_full_astar_calls,global_reservation_scan_count,future_routes_stored,unresolved_deadlock_count,event_limit_reached,time_limit_reached,reservation_depth,pibt_applicability_count,pibt_attempt_count,pibt_commit_count,pibt_rollback_count,pibt_backtrack_count,pibt_handoff_count,pibt_max_observed_depth,model_confidence_status,shield_rejection_count,physical_interlock_rejection_count,physical_fault_edge_entry_violation_count,fault_event_count,fault_policy_enabled,physical_interlock_bypass,two_step_reservation_count,max_edges_selected_per_arrive,max_edges_selected_per_bag_per_decision,priority_teacher_input_count,priority_future_route_input_count,priority_global_scan_count,scorer_teacher_input_count,scorer_future_route_input_count,scorer_future_schedule_input_count,scorer_runtime_global_scan_count,scorer_posthoc_input_count,priority_mode,deterministic_repeat_count,independent_statistical_sample_count,runtime_deterministic_sha256,legacy_runtime_projection_sha256,bags_sha256,junction_state_sha256,algorithm_summary_sha256,trace_context_sha256,segment_result_sha256,slice_projection_sha256,repeat_result_file_sha256,binary_sha256,source_bundle_sha256,repository_base_head,map_raw_sha256,task_raw_sha256,input_selection_sha256,archive_reused,wall_seconds,evidence_path,evidence_file_sha256,alias_of,fresh_h0_original_entry_mean_minutes,comparison_eligible
czr005.g4irsf13.original_scale_joint.v1,SLICE,H0_F2_FROZEN,frozen F2 control,,,source,1,protected original_start,EXECUTED,PASS,,3193,3193,,,,1.0,37.77863825952601,205.77191999999923,8411.768335999994,10862.429485600001,11748.88497,33.54105140228625,0.3611533041027247,3.876433553137032,4.237586857239757,12.264641403069215,200.94970247416225,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb017518d2d00b6d3290882380cf90e62402a2892bb2b485823f5a8deefe937,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H0_F2_FROZEN,frozen F2 control,,,source,2,protected original_start,EXECUTED,PASS,,3199,3199,,,,1.0,37.417432323642764,208.36650999998528,8464.220320000017,10900.223063999976,11861.554939999995,33.1607016222778,0.3510485047410649,3.9056821966239044,4.256730701364969,13.176305095342295,202.20056267583618,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb017518d2d00b6d3290882380cf90e62402a2892bb2b485823f5a8deefe937,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H0_F2_FROZEN,frozen F2 control,,,source,3,protected original_start,EXECUTED,PASS,,4887,4887,,,,1.0,37.223525480113935,223.78540000000066,8141.5822799999905,10784.1797364,11543.370809999986,33.210213718569676,0.326382068071755,3.686929693472507,4.013311761544262,12.202373644362595,197.1842848373235,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb017518d2d00b6d3290882380cf90e62402a2892bb2b485823f5a8deefe937,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H0_F2_FROZEN,frozen F2 control,,,source,4,protected original_start,EXECUTED,PASS,,4887,4887,,,,1.0,36.426600735464866,220.86858999999822,7878.8220409999885,10835.23126319999,11780.108759999996,32.49150398237842,0.2973867744355774,3.637709978650869,3.9350967530864462,11.164927358297524,195.51995089011663,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb017518d2d00b6d3290882380cf90e62402a2892bb2b485823f5a8deefe937,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H0_F2_FROZEN,frozen F2 control,,,source,5,protected original_start,EXECUTED,PASS,,4886,4886,,,,1.0,36.53884400808777,217.20200000000477,7983.446037500025,10818.462484849993,11473.73797999999,32.61874127623482,0.3121264838313549,3.6079762480215987,3.9201027318529538,11.187883749488334,194.6573065902579,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb017518d2d00b6d3290882380cf90e62402a2892bb2b485823f5a8deefe937,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H0_F2_FROZEN,frozen F2 control,,,source,53,protected original_start,EXECUTED,PASS,,4254,4254,,,,1.0,66.90587493312177,3613.4469499999996,6582.292300500015,6661.826108699987,6741.846099999995,62.323044438097476,0.538823264378624,4.04400723064567,4.582830495024295,12.502820874471086,203.72919605077573,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb017518d2d00b6d3290882380cf90e62402a2892bb2b485823f5a8deefe937,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H0_F2_FROZEN,frozen F2 control,,,storage_lifecycle,DIRECT,protected direct raw bag,EXECUTED,PASS,,13409,13409,,,,1.0,3.355379658711831,201.00199999999677,221.52202800000012,231.21992159999792,351.0305299999927,0.0,0.0,3.355379658711831,3.355379658711831,10.118651651875606,190.7750018644194,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb017518d2d00b6d3290882380cf90e62402a2892bb2b485823f5a8deefe937,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H0_F2_FROZEN,frozen F2 control,,,storage_lifecycle,EBS_SPLIT,raw bag has a protected storage_out release from EBS node 52,EXECUTED,PASS,,15097,15097,,,,1.0,75.40650678485018,3723.540739999993,9447.828438,10961.242126399991,11861.554939999995,70.56354042110243,0.6848808262127134,4.158085537535039,4.8429663637477525,13.587401470490827,205.56881499635688,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb017518d2d00b6d3290882380cf90e62402a2892bb2b485823f5a8deefe937,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,busy_hour,06,highest protected raw-bag count clock hour; ties choose lowest,EXECUTED,PASS,,3107,3107,,,,1.0,31.167658712208915,220.73388999999952,5512.4953379999915,8912.391738000002,11153.410599999992,26.63601593219612,0.6316865143224976,3.8999562656903035,4.531642780012801,11.288059221113615,200.36292243321532,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,02,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,22,22,,,,1.0,177.25038391893938,10846.801449999999,11458.740165499998,11688.0302796,11748.88497,173.65314938106062,0.010416666666666666,3.5868178712120953,3.597234537878762,13.818181818181818,201.65454545454543,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,03,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,169,169,,,,1.0,152.21306831262325,9645.774259999998,11174.987945999997,11749.5024864,11780.108759999996,148.3037053619329,0.05392011834319526,3.8554428323471015,3.9093629506902965,13.775147928994082,210.39526627218936,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,04,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,795,795,,,,1.0,96.43195264779867,5635.093229999991,10712.566581999998,11173.694883999997,11861.554939999995,91.99079704570231,0.3586111111111111,4.082544490985248,4.44115560209636,13.552201257861634,209.92201257861635,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,05,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,2499,2499,,,,1.0,48.9873032587034,3218.6763399999945,6971.950743999994,9757.039691599995,11398.196459999996,44.08145273816193,0.8466619981325864,4.0591885224088795,4.905850520541466,12.105642256902762,206.18023209283714,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,06,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,3107,3107,,,,1.0,31.167658712208915,220.73388999999952,5512.4953379999915,8912.391738000002,11153.410599999992,26.63601593219612,0.6316865143224976,3.8999562656903035,4.531642780012801,11.288059221113615,200.36292243321532,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,07,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,2148,2148,,,,1.0,25.82036808884226,204.00199999999313,6335.341805999989,9904.693221099991,11142.39714999999,22.07539042527933,0.1606901769087523,3.5842874866541825,3.744977663562935,11.060521415270019,196.02811918063315,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,08,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1289,1289,,,,1.0,45.18840052456675,2581.5648199999923,8789.81355199999,10949.54576359999,11518.858469999988,41.188076026247735,0.22967416602017068,3.7706503322988403,4.000324498319011,11.708301008533747,199.3632273079907,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,09,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1338,1338,,,,1.0,50.62528240445922,3115.1935499999818,7300.858899499983,10821.441005599985,11473.73797999999,46.48050207237169,0.3424514200298953,3.8023289120576274,4.144780332087523,12.780269058295964,195.94857997010465,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,10,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1776,1776,,,,1.0,37.743762118149256,2517.8537599999763,6895.8616924999915,10470.673717499994,11748.841589999982,33.61015021105481,0.4351609421921922,3.6984509649022654,4.1336119070944575,11.917792792792794,196.22387387387388,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,11,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1321,1321,,,,1.0,44.863138511354876,2760.499009999985,7555.344929999985,10720.88626799998,11543.370809999986,40.91104275473127,0.1295956346202372,3.822500122003374,3.9520957566236112,11.89326267978804,201.9191521574565,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,12,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1467,1467,,,,1.0,41.02274240240839,2573.3434099999868,7222.664964999992,10746.332612599987,11337.918799999992,37.018393008066354,0.20503010679391048,3.799319287548134,4.004349394342045,11.768916155419223,199.04049079754603,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,13,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1402,1402,,,,1.0,43.103824002615156,2617.345379999988,7456.690510499978,10829.10336759998,11206.70424999998,39.13745990501664,0.21894614835948645,3.7474179492390265,3.966364097598513,12.310271041369472,197.26476462196862,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,14,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1420,1420,,,,1.0,43.943376124765095,2570.4430349999893,8374.36725249999,10863.197610499981,11459.815459999976,39.94164772112676,0.19299002347417843,3.8087383801641597,4.001728403638338,11.961971830985915,201.81267605633803,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,15,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1442,1442,,,,1.0,43.06652831460919,2613.971544999982,7280.220944499991,10743.00485440002,11807.628090000013,39.017344634419786,0.3130750115580213,3.736108668631379,4.0491836801894,12.22746185852982,197.72954230235783,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,16,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1606,1606,,,,1.0,45.642032975093265,2801.872174999993,8744.69125000001,10829.329040000019,11270.992190000004,41.469375484640935,0.36547063096720633,3.807186859485135,4.172657490452341,12.222291407222913,200.76612702366128,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,17,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1498,1498,,,,1.0,49.62092000133522,3164.0028250000178,7323.789270000019,10716.698498200018,11235.665270000012,45.58585129038718,0.2231169336893636,3.8119517772586833,4.035068710948047,11.82109479305741,199.59118825100137,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,18,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1859,1859,,,,1.0,37.890267238659256,2608.5059600000386,6320.601528000019,9679.870004000028,11279.456610000001,33.48186474018289,0.6038282230589923,3.8045742754173726,4.408402498476365,12.240989779451318,196.11533082302316,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,19,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1419,1419,,,,1.0,30.08106935059949,217.20200000000477,6344.252823000044,8759.848598800028,11158.730180000028,26.38393526215645,0.15079281183932347,3.546341276603717,3.69713408844304,11.592670894996477,191.1681465821001,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,20,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,1237,1237,,,,1.0,25.898767074373957,201.00200000002224,4837.981740000029,6614.615732800034,9693.53796000003,22.126555381298836,0.25105429803287527,3.5211573950422426,3.7722116930751173,12.254648342764753,189.56022635408246,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,21,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,613,613,,,,1.0,18.985818738173364,195.20200000003388,4122.074844000031,4861.888112000034,6347.011730000042,15.54311188417618,0.03379554105492115,3.408911312942265,3.442706853997186,12.189233278955955,186.82805872756933,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,clock_hour,22,floor(original_entry_time/3600) modulo 24,EXECUTED,PASS,,79,79,,,,1.0,7.235915407173483,195.89654000003065,2485.102915000045,2631.691797400038,2918.187100000039,3.848132189873418,0.014135021097046414,3.3736481962030194,3.3877832173000657,11.860759493670885,189.01772151898734,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,contention,F2_ACTUAL_PIBT_INVOLVED,raw task_id was actually involved in the frozen full-F2 PIBT trace,EXECUTED,PASS,,31,31,,,,1.0,54.3583331236558,3112.8960099999786,7052.079619999991,8252.804442999994,8765.511669999996,48.14615852150538,1.1129032258064517,5.099271376343968,6.21217460215042,16.29032258064516,226.83870967741936,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,continuous_6h_block,0,"original_entry_time in [0,21600)",EXECUTED,PASS,,3485,3485,,,,1.0,65.62587953789088,3649.222689999988,9807.112221999985,11141.2642224,11861.554939999995,60.882619666154945,0.6916056910569106,4.051654180679021,4.7432598717359316,12.527403156384505,207.2096413199426,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,continuous_6h_block,1,"original_entry_time in [21600,43200)",EXECUTED,PASS,,10979,10979,,,,1.0,36.850502769134906,223.42861999999877,6638.696833999987,10441.215920199978,11748.841589999982,32.71641280256247,0.3648878920363118,3.7692020745361274,4.134089966572439,11.649421623098643,198.37719282266147,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,continuous_6h_block,2,"original_entry_time in [43200,64800)",EXECUTED,PASS,,8835,8835,,,,1.0,44.45350259228437,2719.263799999979,7551.427005000016,10815.844921000005,11807.628090000013,40.412481530032075,0.2551688360686663,3.785852226183635,4.041021062252302,12.05195246179966,199.39735144312394,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,continuous_6h_block,3,"original_entry_time in [64800,86400)",EXECUTED,PASS,,5207,5207,,,,1.0,30.222731569010136,217.20200000000477,6089.617420000026,8589.991534000017,11279.456610000001,26.288471235580307,0.3205068497535369,3.6137534836762955,3.9342603334298323,12.055694257729979,192.00883426157097,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,ebs_release,HAS_STORAGE_OUT,protected raw bag includes the scheduled storage_out EBS leg,EXECUTED,PASS,,15097,15097,,,,1.0,75.40650678485018,3723.540739999993,9447.828438,10961.242126399991,11861.554939999995,70.56354042110243,0.6848808262127134,4.158085537535039,4.8429663637477525,13.587401470490827,205.56881499635688,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
czr005.g4irsf13.original_scale_joint.v1,SLICE,H1_Q1_THESIS_NO_LEARNING,best no-new-learning candidate,,,goal,48,protected original_goal,EXECUTED,PASS,,6306,6306,,,,1.0,43.27229516171896,2667.1511149999933,7420.358049999995,10829.651075500014,11780.108759999996,38.7589104641294,0.37423815942488636,4.139146538164677,4.513384697589562,9.508404693942277,225.40907072629244,0.0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241a9605441b0c067ee673956361c272cab340272cebde4d92f2f0bd92a435d,,,,,,,e8284ae8734e3f301e4a1927e29135e5084ee078d8784eb1e54350d30c302999,,,,,,,,,,,,,,True
