candidate_id,family,tier,selection_id,selected_segment_count,selected_raw_bag_count,selection_sha256,cohort_sha256,scorer,pibt,control,resolved_priority,framework,preference,diagnostic_only,execution_status,gate_status,promotion_status,early_reject_reasons,blocker,original_entry_mean_minutes,original_entry_p95_seconds,original_entry_p99_seconds,source_wait_mean_minutes,network_time_mean_minutes,complete_raw_bag_count,completed_segment_count,completion_rate,conflict_count,unsafe_entry_count,runtime_full_astar_calls,global_reservation_scan_count,future_routes_stored,unresolved_deadlock_count,event_limit_reached,time_limit_reached,reservation_depth,credit_issued_count,credit_consumed_count,credit_expired_count,credit_local_hold_count,selective_credit_trigger_count,selective_credit_low_load_bypass_count,selective_credit_merge_trigger_count,selective_credit_contention_trigger_count,priority_teacher_input_count,priority_future_route_input_count,priority_global_scan_count,pibt_applicability_count,pibt_attempt_count,pibt_prepare_count,pibt_validate_count,pibt_commit_count,pibt_rollback_count,pibt_backtrack_count,pibt_wait_for_cycle_count,pibt_handoff_count,pibt_max_observed_depth,pibt_state_read_count,pibt_message_count,pibt_decision_latency_seconds,pibt_preference_candidate_count,pibt_preference_unique_exit_penalty_count,pibt_preference_wait_cycle_penalty_count,pibt_preference_backtrack_penalty_count,pibt_preference_regret_prior_hit_count,decision_latency_us_p50,decision_latency_us_p95,decision_latency_us_p99,runtime_deterministic_sha256,result_file_sha256,cache_key,attempt_id
D3,interaction,8192,canonical_first_8192_segments,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3,interaction,full,canonical_first_43603_segments,43603,28506,e5f2e0be1ae62750e2f647370016c7cb141b181ce54a93bf90ca9968507fd8e8,6eacd336812fb71261db48debd3e1f96129479f8b84d478b8fb2661bacd654f6,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,NOT_AUTHORIZED,,TIER_NOT_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4,interaction,motif,real_map2_dense_merge_window_v1,96,96,e922a0f9d8bd957a5f54becf61bf0e3973568b83aa82358a414a9eb121b21961,7fb06e1fef14e2ce3744bdd336d8136be1db5bf3976ed9079ade4d5108b3f03a,S1_frozen_g4e_legal_local_adapter,P2,C7,Q0,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,1.4768408246527265,204.00199999999313,205.2953364999992,0.00078125,1.4760595746527265,96,96,1.0,0,0,0,0,0,0,False,False,1,10,10,0,18,38,921,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,11.5,16.9,21.255999999999993,43f442e06ef273651cdc368edf50b00085ad1fdb47ebba22492c410999d6c759,ab6d5464380b1d97164b27e9a01616c2d91f4e25afbefe5fe34e8eb1ec1e52bd,5cdb81b61b096b9dd3b5d9d0439265d387fea0f6c4142643d8ed82c62188c8da,1785129145223275600-LAPTOP-M3GASC4G-37948
D4,interaction,144,canonical_first_144_segments,144,72,ef7a1919584e7623551d5b3395ea219effd4df8e56b3144a72341f94c93fc573,3d8f81aa8c202aaa5bf21aa85b768f7da3f6de64523682e80365bab8a34a5d44,S1_frozen_g4e_legal_local_adapter,P2,C7,Q0,event_loop_one_step,current,False,EXECUTED,PASS,REJECT,MEAN_WORSE_BY_MORE_THAN_1_SECOND_PER_BAG;P95_WORSE_BY_MORE_THAN_2_SECONDS;P99_WORSE_BY_MORE_THAN_4_SECONDS,,170.400145718287,11439.83698185,11553.265244600001,0.08605324074074075,3.8658564351851568,72,144,1.0,0,0,0,0,0,0,False,False,1,71,71,0,205,347,1108,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,13.6,18.4,21.770000000000028,a73fb9ba9d16985c721d4973fc7efdd6259d821fb0092e389457af3f089afc8a,70cc7363a1118780b8899004e5021a313045b779238af54fd3ba52c4f674d046,dca09bbdd93b7e6742c4817c0c5c87fd1bd1b0e0efe1c2349de5de98db90ec06,1785129154219414700-LAPTOP-M3GASC4G-37948
D4,interaction,512,canonical_first_512_segments,512,256,4181a84a6c3a36d0bed1edd63939c94889095fe5193a3925f2c85d5025ca3345,896abc54086eedf66c85642f55a34cd840df6fb50ff8d4c3ea07ef179b2730a5,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4,interaction,2048,canonical_first_2048_segments,2048,1047,e94060b03969ffc180881d807521b627e23bae6a816cf70919a9286616b4901d,d1f6d7b81a33a305e1e3aa05c3f1fecdb35311382f73aeb441dfb9624aa45f7b,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4,interaction,8192,canonical_first_8192_segments,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4,interaction,full,canonical_first_43603_segments,43603,28506,e5f2e0be1ae62750e2f647370016c7cb141b181ce54a93bf90ca9968507fd8e8,6eacd336812fb71261db48debd3e1f96129479f8b84d478b8fb2661bacd654f6,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,NOT_AUTHORIZED,,TIER_NOT_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5,interaction,motif,real_map2_dense_merge_window_v1,96,96,e922a0f9d8bd957a5f54becf61bf0e3973568b83aa82358a414a9eb121b21961,7fb06e1fef14e2ce3744bdd336d8136be1db5bf3976ed9079ade4d5108b3f03a,S1_frozen_g4e_legal_local_adapter,P2,C8,Q0,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,1.477450319444393,204.00199999999313,205.2953364999992,0.001996527777777778,1.4754537916666153,96,96,1.0,0,0,0,0,0,0,False,False,1,30,30,0,46,106,877,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,8.4,12.7,17.060000000000002,f9a6e828849595e43e3ebd43fa5ca828f95d7c243f36f2dd46759483c8bef513,f7f50421e7d1e125c37c5fd76190707beb8b57f6a10f2b9e316c0403b67a6ac7,7d76783f1c88a3b0d33d5d1ae58e4de8449dbb9b44597e2c0a0c1afd0d1a6bc1,1785129145773332400-LAPTOP-M3GASC4G-37948
D5,interaction,144,canonical_first_144_segments,144,72,ef7a1919584e7623551d5b3395ea219effd4df8e56b3144a72341f94c93fc573,3d8f81aa8c202aaa5bf21aa85b768f7da3f6de64523682e80365bab8a34a5d44,S1_frozen_g4e_legal_local_adapter,P2,C8,Q0,event_loop_one_step,current,False,EXECUTED,PASS,REJECT,MEAN_WORSE_BY_MORE_THAN_1_SECOND_PER_BAG,,170.37875682939813,11436.236104349999,11543.1381596,0.0431712962962963,3.887349490740711,72,144,1.0,0,0,0,0,0,0,False,False,1,72,72,0,81,225,1099,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,10.6,17.3,19.01399999999999,291531eaa3013256d0b2ee70705ea026952233623cefbde181ae90a9dc8464d9,6f9a83c5e05cf1ff5014ae478a58c46ca0bb259b426a9e66ddeb39b3942ca497,89584c92945ab596e2e361b636a30f01ed6a5702d8c597cc54c28e846a46b41d,1785129154768128900-LAPTOP-M3GASC4G-37948
D5,interaction,512,canonical_first_512_segments,512,256,4181a84a6c3a36d0bed1edd63939c94889095fe5193a3925f2c85d5025ca3345,896abc54086eedf66c85642f55a34cd840df6fb50ff8d4c3ea07ef179b2730a5,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5,interaction,2048,canonical_first_2048_segments,2048,1047,e94060b03969ffc180881d807521b627e23bae6a816cf70919a9286616b4901d,d1f6d7b81a33a305e1e3aa05c3f1fecdb35311382f73aeb441dfb9624aa45f7b,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5,interaction,8192,canonical_first_8192_segments,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5,interaction,full,canonical_first_43603_segments,43603,28506,e5f2e0be1ae62750e2f647370016c7cb141b181ce54a93bf90ca9968507fd8e8,6eacd336812fb71261db48debd3e1f96129479f8b84d478b8fb2661bacd654f6,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,NOT_AUTHORIZED,,TIER_NOT_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6,interaction,motif,real_map2_dense_merge_window_v1,96,96,e922a0f9d8bd957a5f54becf61bf0e3973568b83aa82358a414a9eb121b21961,7fb06e1fef14e2ce3744bdd336d8136be1db5bf3976ed9079ade4d5108b3f03a,S1_frozen_g4e_legal_local_adapter,P2,C0,Q1,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,1.4763796388888377,204.00199999999313,205.2953364999992,0.0,1.4763796388888377,96,96,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,7.0,10.3,10.8,b979762e3e8fc0069fa83535cb021b69f5b1b927c5a091f5f26226401857fc01,2d4ce3ae39bde0a38bca34b4e93586321343f05771d108f711439f7072d2d143,930e77bed9690c9c3d883657e0a928a91a4ad602ae24735904e55a0931e67c48,1785129146279142800-LAPTOP-M3GASC4G-37948
D6,interaction,144,canonical_first_144_segments,144,72,ef7a1919584e7623551d5b3395ea219effd4df8e56b3144a72341f94c93fc573,3d8f81aa8c202aaa5bf21aa85b768f7da3f6de64523682e80365bab8a34a5d44,S1_frozen_g4e_legal_local_adapter,P2,C0,Q1,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,170.2065503131944,11436.12360435,11543.1381596,0.021238425925925928,3.7370758449073818,72,144,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,9.4,15.900000000000002,18.5079999999999,ecd5dfd8ed7b66b5123733f6cf07804e9fb706c263c1464a0be882cf721fe4e0,3d9a9963308163d82e5f29247281a4dc0e84e590a92a36ca93fbcb783fb1171c,c224dd121e9282befa4f26efb17b38a5d6b1055d8095ebcc1a1e34bd70a58f24,1785129155400104200-LAPTOP-M3GASC4G-37948
D6,interaction,512,canonical_first_512_segments,512,256,4181a84a6c3a36d0bed1edd63939c94889095fe5193a3925f2c85d5025ca3345,896abc54086eedf66c85642f55a34cd840df6fb50ff8d4c3ea07ef179b2730a5,S1_frozen_g4e_legal_local_adapter,P2,C0,Q1,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,146.9392175288411,11175.843132499998,11752.4073765,0.05211588541666667,3.8066273606770533,256,512,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,11.1,17.4,21.642000000000007,6639fbde62f1ec716283965b174d701ed90587fb4a4e937460597c913b66cbbf,f65412b18e709a35c58411e6cc2753c63e6d3be9aa72b535bd616a2fb306a35f,263cc87742aeaf36a3a72cf8ec078f61ff16d16619a02ce404e727cf03f93db2,1785129163039891600-LAPTOP-M3GASC4G-37948
D6,interaction,2048,canonical_first_2048_segments,2048,1047,e94060b03969ffc180881d807521b627e23bae6a816cf70919a9286616b4901d,d1f6d7b81a33a305e1e3aa05c3f1fecdb35311382f73aeb441dfb9624aa45f7b,,,,Q1,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6,interaction,8192,canonical_first_8192_segments,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,,,,Q1,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6,interaction,full,canonical_first_43603_segments,43603,28506,e5f2e0be1ae62750e2f647370016c7cb141b181ce54a93bf90ca9968507fd8e8,6eacd336812fb71261db48debd3e1f96129479f8b84d478b8fb2661bacd654f6,,,,Q1,,,,NOT_RUN,NOT_EVALUATED,NOT_AUTHORIZED,,TIER_NOT_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
