TH_completed_raw_bags,TH_definition,binary_sha256,canonical_id_OD_and_scheduled_D_match,canonical_segment_count,canonical_sha256,class_sha256,completed_raw_bag_count,completed_raw_bags_per_fixed_horizon_hour,completed_segments,completion_rate,control_reuse_provenance_tier,cpu_seconds,decision_count_definition,decision_requests,fixed_horizon_seconds,formal_timing_status,full_population_complete,historical_build_identity_limitation,historical_shared_D,hourly_rate_definition,hourly_rate_denominator_seconds,input_sha256,load_factor,map,map_sha256,method,missed_bag_count,missed_bag_rate,native_terminal_status,network_backlog_area_seconds,observed_lifecycle_count,on_time_rate,on_time_raw_bag_count,population_evidence_level,population_latency_max_seconds,population_latency_mean_seconds,population_latency_p95_seconds,population_latency_p99_seconds,primary_clock,primary_timing_definition,raw_bag_count,raw_entry_and_deadline_match,release_epoch_minus_canonical_D_max_seconds,release_epoch_minus_canonical_D_min_seconds,reporting_method,seed,segment_count,source_backlog_area_seconds,source_sha256,tardiness_max_seconds,tardiness_mean_seconds,tardiness_p95_seconds,tardiness_p99_seconds,tardiness_sum_seconds,terminal_accounting_residual,tht_admission_max_seconds,tht_admission_mean_seconds,tht_admission_min_seconds,tht_admission_p95_seconds,tht_admission_p99_seconds,tht_scheduled_release_max_seconds,tht_scheduled_release_mean_seconds,tht_scheduled_release_min_seconds,tht_scheduled_release_p95_seconds,tht_scheduled_release_p99_seconds,time_to_90_percent_seconds,time_to_95_percent_seconds,time_to_99_percent_seconds,total_backlog_area_seconds,unfinished_raw_bag_count,unreleased_segments_absent_from_native_lifecycle,wall_seconds,workload_identity_sha256
57012.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,8d2a6bcb56ba0b8bb95330445a4cd3ac823a783ef7277d280deae05b6f52d436,,57012.0,2088.7979727047905,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,87.8125,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,672268,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,b7214d7d36b71d89927f16946887a4058f207c8cc44583e92349b2ae1790da7a,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,124.0,0.002174980705816343,COMPLETE,16217683.664270004,,0.9978250192941837,56888.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,,,,,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,,,,G31_S4_NATIVE_SYSTEM,104729,87205,128400097.77135383,,1579.684059999996,1.230273348768675,0.0,0.0,70140.3441599997,,,,,,,,,,,,64391.756587000025,67657.51401700002,71584.36215700001,144617781.4356262,0,,97.19315390009433,907ad7e95271dd644f043988f38112298c9d9c794a36fcbe210e5f00cc854cf5
57012,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,756cf1fc87714ae257575f21581223045fd729ab06af94749311098e1b13d4eb,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,57012,2088.7979727047905,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,1588377843,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,38348302013b1919a12314dc62fe78a016e912a4f935fc800ba54c18a3c0965c,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,29934,0.5250473584508524,COMPLETE,201071341.2000015,,0.47495264154914757,27078,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,130363,87203,138175125.42610514,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,9570.600000000006,1809.3044762506138,6010.27,7578.179999999993,103152066.79999974,,,,,,,,,,,,69786.954547,74405.754547,78554.754547,339246466.62610334,0,,538.2282851,4a9fa87dd6c55a1e59491d74bcc564b7b993e210e92144facf124384fb4fdfbf
57012.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,756cf1fc87714ae257575f21581223045fd729ab06af94749311098e1b13d4eb,,57012.0,2088.7979727047905,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,79.3125,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,672297,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,38348302013b1919a12314dc62fe78a016e912a4f935fc800ba54c18a3c0965c,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,130.0,0.0022802217077106945,COMPLETE,16134854.089749996,,0.9977197782922893,56882.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,,,,,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,,,,G31_S4_NATIVE_SYSTEM,130363,87203,128395471.03918624,,1693.9205899999943,1.2338785418859126,0.0,0.0,70345.88342999965,,,,,,,,,,,,64382.355547000014,67647.55883700002,71576.36215700001,144530325.12893602,0,,82.83891479996964,4a9fa87dd6c55a1e59491d74bcc564b7b993e210e92144facf124384fb4fdfbf
57012,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,c19a22b2acf7b903c77c7980c3f2b61c70631e3bb34eafffd3aa926a528bfad4,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,57012,2088.7979727047905,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,1590064659,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,8df85c1d1dbe98fc488e0fdbb3998c72c062ece9eedf210fd8abb2437bc02566,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,29917,0.5247491756121518,COMPLETE,201453922.8000035,,0.47525082438784816,27095,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,155921,87199,138153071.62610593,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,9595.199999999997,1815.6634217357748,6036.179999999997,7589.333999999994,103514603.00000036,,,,,,,,,,,,69815.55454699999,74446.954547,78595.55454699999,339606994.4261056,0,,578.462916,85f01a39f0a70e0ff94762905d3e39b88146fd139d6a0d8e241abb25422dfc57
57012.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,c19a22b2acf7b903c77c7980c3f2b61c70631e3bb34eafffd3aa926a528bfad4,,57012.0,2088.7979727047905,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,80.34375,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,672263,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,8df85c1d1dbe98fc488e0fdbb3998c72c062ece9eedf210fd8abb2437bc02566,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,116.0,0.0020346593699571702,COMPLETE,16026000.67058004,,0.9979653406300428,56896.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,,,,,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,,,,G31_S4_NATIVE_SYSTEM,155921,87199,128386404.65508664,,1537.2771599999978,1.0684855379569158,0.0,0.0,60916.49748999969,,,,,,,,,,,,64387.45263700001,67649.510577,71581.36215700001,144412405.32566598,0,,82.5759945998434,85f01a39f0a70e0ff94762905d3e39b88146fd139d6a0d8e241abb25422dfc57
57012,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,254a0a2532f31942f5942392fae50fbb8c61fba444897ca2a81b65b68087a308,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,57012,2088.7979727047905,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,1588459046,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,7f83dbe840a82729308f6736706ca60152e9a24e553986aef55cc8c192cd0ae9,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,29872,0.5239598680979443,COMPLETE,201121431.19999954,,0.4760401319020557,27140,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,181081,87206,138193062.42610595,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,9610.399999999994,1809.1831509155966,6041.179999999999,7611.712000000002,103145149.79999983,,,,,,,,,,,,69818.354547,74452.354547,78600.954547,339314493.6261052,0,,566.4517051,0e102d31b32a171f101290a78e810fd165c2b7cac19bf18dd208696d246c4b2b
57012.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,254a0a2532f31942f5942392fae50fbb8c61fba444897ca2a81b65b68087a308,,57012.0,2088.7979727047905,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,79.09375,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,672140,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,7f83dbe840a82729308f6736706ca60152e9a24e553986aef55cc8c192cd0ae9,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,113.0,0.00198203886901005,COMPLETE,16033216.107009904,,0.99801796113099,56899.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,,,,,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,,,,G31_S4_NATIVE_SYSTEM,181081,87206,128401194.84433556,,1717.577449999997,1.0135371774363244,0.0,0.0,57783.781559999734,,,,,,,,,,,,64388.40931700003,67655.042137,71582.36215700001,144434410.95134574,0,,81.74308690009639,0e102d31b32a171f101290a78e810fd165c2b7cac19bf18dd208696d246c4b2b
57012,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,70994e8b8e31d4c43a049574099e2a6eaaf084709117cb43665075d68cad522f,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,57012,2088.7979727047905,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,1589664395,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,bda01989ca7a0665a2c8b1f3fe9f6b1b45fb0e545ac339fb50679797feae4888,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,29893,0.5243282116045744,COMPLETE,201375111.20000154,,0.4756717883954255,27119,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,205759,87206,138171592.02610618,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,9595.399999999994,1814.5818634673403,6030.600000000006,7574.600000000006,103452941.1999994,,,,,,,,,,,,69800.354547,74426.354547,78573.55454699999,339546703.22610223,0,,559.359242,9f4fabb2a6aee91d68a694becb6e397e3ed48cea90a4b4e0028a5b08cf4677f4
57012.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,70994e8b8e31d4c43a049574099e2a6eaaf084709117cb43665075d68cad522f,,57012.0,2088.7979727047905,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,79.9375,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,672330,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,bda01989ca7a0665a2c8b1f3fe9f6b1b45fb0e545ac339fb50679797feae4888,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,119.0,0.0020872798709044016,COMPLETE,16116901.557820152,,0.9979127201290956,56893.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,,,,,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,,,,G31_S4_NATIVE_SYSTEM,205759,87206,128401925.61215606,,1414.8421100000014,0.9860402111836066,0.0,0.0,56216.12451999978,,,,,,,,,,,,64385.756587000025,67649.47114700002,71580.36215700001,144518827.16997623,0,,82.85551559994929,9f4fabb2a6aee91d68a694becb6e397e3ed48cea90a4b4e0028a5b08cf4677f4
57012,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,4a7a7af2cfddd0da565b271ed3409853a85eb6e8a6cd21b9ae98935cf11cdcbd,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,57012,2088.7979727047905,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,1574356129,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,9915ae25348b23f056bdbeb36d32ef35a708b06ed1d566baa844db6437d80cb9,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,29627,0.5196625271872588,COMPLETE,198586401.59999874,,0.4803374728127412,27385,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,232003,87200,138138706.82610598,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,9515.600000000006,1768.5574335227673,5958.3799999999965,7518.045999999997,100828996.39999993,,,,,,,,,,,,69749.354547,74364.55454699999,78513.154547,336725108.42610246,0,,548.8979386,12f31e904663db74f1ab8ec5a3e744df9d8ef813a30636dfd623a81d82462566
57012.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,4a7a7af2cfddd0da565b271ed3409853a85eb6e8a6cd21b9ae98935cf11cdcbd,,57012.0,2088.7979727047905,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,80.234375,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,672254,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,9915ae25348b23f056bdbeb36d32ef35a708b06ed1d566baa844db6437d80cb9,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,110.0,0.0019294183680628185,COMPLETE,16064130.255630106,,0.9980705816319372,56902.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,,,,,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,,,,G31_S4_NATIVE_SYSTEM,232003,87200,128389132.80505599,,1668.1389399999935,0.9635046453378189,0.0,0.0,54931.32683999973,,,,,,,,,,,,64383.355547000014,67643.30883700002,71577.36215700001,144453263.06068465,0,,82.66515320003964,12f31e904663db74f1ab8ec5a3e744df9d8ef813a30636dfd623a81d82462566
57012,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,98ed72870025443087751f24ab2018274fe1000efcadca9aff6f66f64cb4dc05,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,57012,2088.7979727047905,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,1586175416,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,8b6f17c48fab9c8d7c6164ce67fab546a6d8af7b377b57aff168e456eb43aab7,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,29879,0.524082649266821,COMPLETE,200726665.79999986,,0.475917350733179,27133,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,257053,87203,138148932.6261063,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,9593.199999999997,1802.9268996000842,6017.600000000006,7573.801999999999,102788468.40000026,,,,,,,,,,,,69803.154547,74412.954547,78563.354547,338875598.42610323,0,,539.2602414,4e1bce0cba4e54150c8ddb299a5b5492e96394017a23a156a8ae10116b3650b9
57012.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,98ed72870025443087751f24ab2018274fe1000efcadca9aff6f66f64cb4dc05,,57012.0,2088.7979727047905,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,79.65625,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,672205,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,8b6f17c48fab9c8d7c6164ce67fab546a6d8af7b377b57aff168e456eb43aab7,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,125.0,0.0021925208727987533,COMPLETE,16147889.967780016,,0.9978074791272012,56887.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,,,,,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,,,,G31_S4_NATIVE_SYSTEM,257053,87203,128394902.59586619,,1522.569569999996,1.1242156391636808,0.0,0.0,64093.782019999766,,,,,,,,,,,,64390.45263700001,67660.47114700002,71585.36215700001,144542792.56364593,0,,82.46360670006834,4e1bce0cba4e54150c8ddb299a5b5492e96394017a23a156a8ae10116b3650b9
57012,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,,,,edc74c13b5da3acc8265b1b5f96b42e7fb16482febf0bb0f763d666e85a39532,a0a0c35bc2e3576c83f23a60f6a3cd807f3c66ae0ea24304924b9f7fe193b869,57012,2088.7979727047905,,1.0,,,LOGICAL_ROUTE_REQUESTS_INCLUDING_TICK_HOLD_RETRIES_NOT_SCORE_COMPUTATIONS,1582346904,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,417b8d93bc6bd435d8b8317842a7289c9fb425c84cfa20719d48d9899aca789b,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_DH_BOUNDARY_CLEARANCE_V5,29775,0.5222584719006524,COMPLETE,200010373.80000204,,0.4777415280993475,27237,ALL_RAW_BAGS_ALL_SEGMENTS_COUNTERS_AND_IDENTITY_AUDITED_TRACE_0,,,,,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,True,,,FENG_DH_BOUNDARY_CLEARANCE_V5,283303,87204,138170594.42610562,7deb321e34b9ebdd562eeac0c5293618df41441830789498b37ddb4bca1cccc7,9561.800000000003,1792.0838455062092,5998.089999999998,7558.399999999994,102170284.19999994,,,,,,,,,,,,69779.754547,74396.754547,78545.354547,338180968.22610605,0,,551.255775,06015af86cc1c86f075fcc05d5da91887f66fbe186fe08c2e8eed8968f67e9a9
57012.0,COMPLETED_RAW_BAG_COUNT_BY_FIXED_ABSOLUTE_EPOCH_98259,b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,,edc74c13b5da3acc8265b1b5f96b42e7fb16482febf0bb0f763d666e85a39532,,57012.0,2088.7979727047905,,1.0,FROZEN_G31_B00_BINARY_AND_NATIVE_HASHES,80.484375,NATIVE_JUNCTION_DECISION_COUNT_NOT_DH_TICK_REQUESTS,672204,98259.0,FORMAL_2X_TIMING_NA_BY_PROTOCOL,True,,False,COUNT_DIVIDED_BY_ABSOLUTE_CUTOFF_FROM_MODEL_TIME_ZERO_NOT_ACTIVE_WINDOW_DURATION,98259.0,417b8d93bc6bd435d8b8317842a7289c9fb425c84cfa20719d48d9899aca789b,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,133.0,0.002332842208657815,COMPLETE,16218286.46428014,,0.9976671577913422,56879.0,ARCHIVED_NATIVE_AGGREGATE_AND_ORIGINAL_INTEGRITY_GATES_NO_RETAINED_PER_BAG_PAYLOAD,,,,,JAVA_RELEASE_DISTRIBUTION_USES_PROTECTED_CANONICAL_PASS_TIME,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_COMMON_CANONICAL_SCHEDULED_RELEASE,57012,,,,G31_S4_NATIVE_SYSTEM,283303,87204,128396878.35705695,,1569.1195699999917,1.2805839154914709,0.0,0.0,73008.65018999974,,,,,,,,,,,,64390.355547000014,67651.51401700002,71584.36215700001,144615164.82133588,0,,83.68823869992048,06015af86cc1c86f075fcc05d5da91887f66fbe186fe08c2e8eed8968f67e9a9
