target_key,descriptor_id,kind,clone_group_id,event_ordinal,horizon,pair_status,eligible_causal_label,exclusion_reason,action_changed,same_state_start,certificate_valid,signed_label,delta_completion_mean_seconds,direct_affected_runtime_bag_ids,realized_affected_runtime_bag_ids,externality_runtime_bag_ids,sampling_stratum_id,N_h,n_h,pi_h,analysis_weight
70c58acfd9b9eb2bb2b5067f113c93c067ce8d659eeeaaf6aab371bd42f3e79e:H_bag,70c58acfd9b9eb2bb2b5067f113c93c067ce8d659eeeaaf6aab371bd42f3e79e,I1,051904d5f93f6e7831f963a6ca04c25e0cf7e78a401a6365dea5d040306aeab7,1346185,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
7f87c7035508d3c8c9b38d1c7b9019c1323e819cf3d5f95cc1c5394433fffa46:H_bag,7f87c7035508d3c8c9b38d1c7b9019c1323e819cf3d5f95cc1c5394433fffa46,I1,69512fef469c2b1cd428d7498f949707bf54237a9ea726898ec0d8bea7845d07,1411091,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|TAIL|DIVERGENCE|HIGH,74,1,0.013513513513513514,74.0
da24b9ae5273a949125cb00240d66d5aea496beaa2700ec5fe01635bb0eb30ea:H_bag,da24b9ae5273a949125cb00240d66d5aea496beaa2700ec5fe01635bb0eb30ea,I1,8ca9d8d19e95af512c81814efb660251d6252da43d5d136874e1723ec238a0cf,1422893,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,BENEFICIAL,-0.5,"[7235,7336]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
61430312d9c7ebecb982b3965187bf45bfaad149a6b5c8ca5bd3f1b06cc71c62:H_bag,61430312d9c7ebecb982b3965187bf45bfaad149a6b5c8ca5bd3f1b06cc71c62,I1,0045d738ebd9d51b57c88c393c817ca9e840e1c4bdc5325750f01f132e475ac0,1517971,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
78240d0d397a577a2cfaa764d9832489edfbaa932b500495237ce918fd834a09:H_bag,78240d0d397a577a2cfaa764d9832489edfbaa932b500495237ce918fd834a09,I1,684d6988620826c6f43de91c0e466522a7a50acf10ed6127a5bb0b5ab0b8b8e2,1521373,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
14f3c174dbb3c0b249503131ae42f0386273d9a409937261abb8c440c14b4a4c:H_bag,14f3c174dbb3c0b249503131ae42f0386273d9a409937261abb8c440c14b4a4c,I1,3eed043d8ffacc28178181d613d429298c54edd26b6f5bd950e543676f79ed3f,1521703,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
41d6f285752a21610511b6f82af82568fabc2e2c7e424be58105ed54b315d340:H_bag,41d6f285752a21610511b6f82af82568fabc2e2c7e424be58105ed54b315d340,I1,ef9801b3446df1d8ba73a8a76befa5bd3b676053a706497f050c79a2bd819b02,1551666,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[9832,9920]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
ca233ea5622a2e10c95cb44d69e3620dbdb0d8957876eef54ffac3db489ff834:H_bag,ca233ea5622a2e10c95cb44d69e3620dbdb0d8957876eef54ffac3db489ff834,I1,611c52c21d12c788b934cf94406d14f90728dd31525c069f2c95e76336a72c54,1557053,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
f7e7a37be87f78bbf931eebf4698a57799f01679419a5b6e841200fc87c972c0:H_bag,f7e7a37be87f78bbf931eebf4698a57799f01679419a5b6e841200fc87c972c0,I1,f610278816941d18075c1abefbcd42d1748128925d3176fce69368bb9ef2cbf3,1574128,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[5933,6087]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
821bc8d22bd5980bedca1e33652a6b3232a715875b469f43f7a26d052a63e321:H_bag,821bc8d22bd5980bedca1e33652a6b3232a715875b469f43f7a26d052a63e321,I1,1c2153766aa026ff63fee7ebf9c1488daff3f3400bdce7bdc1662273099c285e,1772211,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
1fa81d21ee6ecff016b9925be67b721f60adb6c727dfe9fcb357cd31a6e550de:H_bag,1fa81d21ee6ecff016b9925be67b721f60adb6c727dfe9fcb357cd31a6e550de,I1,321769f2d88bed459c1157a5bcc6ee364c41a7e1ed45f35d09742bab95761941,1772643,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
7f2bdb34ff9c7fd9edcd03d66a2d495c8d48e860de59023a5500f0134f6e05be:H_bag,7f2bdb34ff9c7fd9edcd03d66a2d495c8d48e860de59023a5500f0134f6e05be,I1,365b38ba9fc488bfc06aa082621dce492e1b1af66f7830ba0842c0e65d0dcb4e,1829610,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
f3fdf9d52fff9dd3fb4048546590bf9cd66df96ed8494fc3ba62cedffa34330b:H_bag,f3fdf9d52fff9dd3fb4048546590bf9cd66df96ed8494fc3ba62cedffa34330b,I1,c9ef47a38c0b39ed3f30e13f682a265282d62037411c943dca56916ca4a88c7c,1830456,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[13411,13413]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
4fbd4950aecfec45c36c98e35b3d9171270a81e282d9c3674295460cab12ffbe:H_bag,4fbd4950aecfec45c36c98e35b3d9171270a81e282d9c3674295460cab12ffbe,I1,0353c1870228476946d626531c7a107b05d28be85a761eb7ddf94f22342dff74,1873966,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[13385,13529]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
b21e41a33143faa01b2d84f5a07d67df0a12585bdc5bf590cf09e74284e62c1b:H_bag,b21e41a33143faa01b2d84f5a07d67df0a12585bdc5bf590cf09e74284e62c1b,I1,83ea8741ac868723ac752aa025e3f2ab9ab60dcb6e18757f6cc005c814e0c5e4,2125312,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[15129,15166]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
c9605db4ed4881053911c3d4ca0823f2b1b723835a2153b2ee0a3edd4800ee7d:H_bag,c9605db4ed4881053911c3d4ca0823f2b1b723835a2153b2ee0a3edd4800ee7d,I1,25e8f080a649ef6bf0dcccb25be21ae9ee5673a255de8d684ffbeed23b817bbd,2125795,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[15528,15542]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
755e1dbdee7126a49e6347120b27ebb9f758e7dc09a4f1934a87b6a724dd1caf:H_bag,755e1dbdee7126a49e6347120b27ebb9f758e7dc09a4f1934a87b6a724dd1caf,I1,32761f6df4a769bcb2cb291cefad5600ac8ed07a090a720b7d5b25dae6554dde,2198483,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[16413,16415]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
abdc2281470b5cc1f877b9769efe04abe065c7874f0961b2edcceee8214d3482:H_bag,abdc2281470b5cc1f877b9769efe04abe065c7874f0961b2edcceee8214d3482,I1,0bb6f1887b167ac8cca9d0514942adafae73b438d9d6ee70f3aad317d504cd81,2236082,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
1f88d024f703181da01c2e7fbd596c5b5e35a91d4512f17a67ea1d7d6480d521:H_bag,1f88d024f703181da01c2e7fbd596c5b5e35a91d4512f17a67ea1d7d6480d521,I1,293af9a61f429988d043dad598f7176ba75125297d3bd619497aa8fe4dda1e4e,2301873,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
cf0319ff205c02b33eaaa76c6e7bc5aab731a08b07e8247e77187fe5550115d5:H_bag,cf0319ff205c02b33eaaa76c6e7bc5aab731a08b07e8247e77187fe5550115d5,I1,d98fd46d71a15c64934fe162d001121ef7a060830ad1ad3a5cd385080dcc4277,2303368,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
0037c3893abe98de9376deab80be1a377a2a842371a290dfd4b946a35f439624:H_bag,0037c3893abe98de9376deab80be1a377a2a842371a290dfd4b946a35f439624,I1,f7bd2a89877f14b93d5a6d0e7597c314788d3409ef9ac3e04aa9b62f21ac990b,2322694,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
d4f6db6c2b9caec8fc7f22e02af60cae8cea2f66dcf3273d4de7b866ae5e1f62:H_bag,d4f6db6c2b9caec8fc7f22e02af60cae8cea2f66dcf3273d4de7b866ae5e1f62,I1,cddc0cad0ba032b2a3c37f1db0a64d442fca0720a4c720d6a8a05fe63050a953,2480873,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
5b4272c806e8ed8053c4c21f374827bfd3d778ed55a8c2d4cd362b3d252fa656:H_bag,5b4272c806e8ed8053c4c21f374827bfd3d778ed55a8c2d4cd362b3d252fa656,I1,ab9eebdaad7bd463fc5c4f9442f9f66c8ead84531e61e4a691a01b248e7ac459,2546922,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[19267,19289]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
007906847a778a162ee2ba363d314a8102a826ec50748a63c7eb806dfefd5783:H_bag,007906847a778a162ee2ba363d314a8102a826ec50748a63c7eb806dfefd5783,I1,3a1ae78c5e340174a51c483eec1e21df2b2b9164c54b9bc02557b6047f46cf78,2626655,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[17208,17681]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
ad9bc94cb5b36ec966c40c9eb6a1982dd014c85e7b156b771e99d26c4c93e1cf:H_bag,ad9bc94cb5b36ec966c40c9eb6a1982dd014c85e7b156b771e99d26c4c93e1cf,I1,026057b7a20a10fc4c0acd44744b70d8a39afa426d4d3e9e4d7783cdfcc09f02,2833763,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[22014,22069]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
baea2217ac64736bf959122a4b4bcc0caa6f1ae998bcf87ca6c9013ee811d008:H_bag,baea2217ac64736bf959122a4b4bcc0caa6f1ae998bcf87ca6c9013ee811d008,I1,9c0a1eb3d8a4bec8e5a09f13a4c743cf2a185fa98e0846e8111dbf3b1ca2e404,2859912,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[21014,21016]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
b9f1b68cf17c954c79ac01ca792d2ec770cfe64cf21984f78ebea41120c35a3c:H_bag,b9f1b68cf17c954c79ac01ca792d2ec770cfe64cf21984f78ebea41120c35a3c,I1,e0f63a50badd982d7b6b707c71959a320f36dee67513ff62f1eedd0f48ba47a3,2912137,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
8361ac010144e3446ff0519ef262714fb101ec45d00d7754df9a6f848042c1e0:H_bag,8361ac010144e3446ff0519ef262714fb101ec45d00d7754df9a6f848042c1e0,I1,806adeec21ae42338768cc3c5d4b47f8a071d8d96917f4d17361f14fdb8b94c9,3059697,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
f423148d4f331d2296a59a596cb4ee798d7dd9e5794efb928b686aa314d8a06e:H_bag,f423148d4f331d2296a59a596cb4ee798d7dd9e5794efb928b686aa314d8a06e,I1,d7b0f1f9f93a8bcfe1a52fbd4a414cc2fc65e46b96a0c60520969adf60fdb89b,3061267,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|DIVERGENCE|HIGH,2288,4,0.0017482517482517485,571.9999999999999
dc6b477747d1c7e778d902ae05ad0792dd08246f3145171a3990aa68e2f7a09e:H_bag,dc6b477747d1c7e778d902ae05ad0792dd08246f3145171a3990aa68e2f7a09e,I1,4acd6a3c535a8baeb15539f3965399a249cc032130c9094f9a9dedb18e57ba32,3186601,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[24286,24288]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
90799d8d41a33cd643721ea491a1f7b329379b61a1734fa7c5a24491615e3357:H_bag,90799d8d41a33cd643721ea491a1f7b329379b61a1734fa7c5a24491615e3357,I1,48c41a5473592f8ee9f118c050cb186ad9a5657060df6f542f37261e91950263,3251704,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[25037,25039]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
5c5ebba16481489340b22aaf57e72aa43b7d31f08e2cf7ac2b20bb71de330183:H_bag,5c5ebba16481489340b22aaf57e72aa43b7d31f08e2cf7ac2b20bb71de330183,I1,d8807f5f7dcff60c77dda862c7c17539b8f74f32edaff3b89fc5d3aaa13602aa,3598884,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[25802,26146]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
112019475a6b5d3489d3d411246488a200df3829dc59329113d20deac58f9cca:H_bag,112019475a6b5d3489d3d411246488a200df3829dc59329113d20deac58f9cca,I1,a4468169517d021598797fc6ca386f8acc1d9f47bd4b7abfde609e2ce807e996,4074845,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
65f4f8348041fb646625fe642e60f49a9f66239d5e767ca5bc2b3af4663bbb5a:H_bag,65f4f8348041fb646625fe642e60f49a9f66239d5e767ca5bc2b3af4663bbb5a,I1,3267182b6b25aa0a6d4b18047c936ef32390f448af7c4d032dcc13d4c8ef4172,4142819,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|DIVERGENCE|HIGH,2288,4,0.0017482517482517485,571.9999999999999
1837998c1b53f04032bcde1f06af5b923fc9e285507552cc96f9fbd13a608d81:H_bag,1837998c1b53f04032bcde1f06af5b923fc9e285507552cc96f9fbd13a608d81,I1,a0f78a3f7a34818e2975c79201b58afab56fc5ec5d4de845b74283b32d048a3f,4195604,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[33031,33075]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
369309e37466c5c1606fc2a92c8d24ec2409fc4d73fa1718375a718cd7c4ba73:H_bag,369309e37466c5c1606fc2a92c8d24ec2409fc4d73fa1718375a718cd7c4ba73,I1,8ec5aacd86fd38b35bb5fda6c910ea6b70343845064b0cd23534dfcf2ebcd63b,4567159,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
c24bbf7cf23fd826fdd15d507a8e141351663fb3b916ea3f426af6e4370460f5:H_bag,c24bbf7cf23fd826fdd15d507a8e141351663fb3b916ea3f426af6e4370460f5,I1,c1bb38c754c540f5079807d686f90577e9541b2277f8d33c4271566901893744,4676906,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
31726b9f236bf554f59e065662a65c625340ac500b395b395ee0f6a58582a086:H_bag,31726b9f236bf554f59e065662a65c625340ac500b395b395ee0f6a58582a086,I1,f4c8a53ea40de5aaa43d94e87b5563175b4dc51805b137776347c27c56f191b7,4728390,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
461cdbf3b72700a62abbde50349076331e46c04b2108d8eaf1d3700288405c18:H_bag,461cdbf3b72700a62abbde50349076331e46c04b2108d8eaf1d3700288405c18,I1,85db6d69d50ebb5a92ab35aef6c41f81a76de12f0665f26a8ec3f751f7a1d171,4812800,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
0e00812658eeb39faf557bf1f40765604353cb7f380b8f8fe8649ee55fe44551:H_bag,0e00812658eeb39faf557bf1f40765604353cb7f380b8f8fe8649ee55fe44551,I1,d9afc098c86bd6cfdb6678556d40e5e8854c5df7ac71dcb33ad9bdc009a9cfec,4836858,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[36889,36913]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
b80349b6dc53e48c96eefba827f27c89d720d3ef270de2541459b596cf0fcf4f:H_bag,b80349b6dc53e48c96eefba827f27c89d720d3ef270de2541459b596cf0fcf4f,I1,33cb280caa176f34353448ce2341be98248003916786a9fea9af79cfe54e2c59,4901276,H_bag,SCREENING_FALSE_POSITIVE,false,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,false,true,false,,,,,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
8a150c52ffa55b87577fb3661a6d8a2eb52ca76267f4e00a25d5d8d99ba36dfa:H_bag,8a150c52ffa55b87577fb3661a6d8a2eb52ca76267f4e00a25d5d8d99ba36dfa,I1,d630156e35304c7a98f02771156b31cd0e87fb1e4f6372025d1aecedae84b79a,4918555,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,NEUTRAL_WITHIN_TOLERANCE,0.0,"[36986,37004]",,,I1|BODY|NO_DIVERGENCE|HIGH,38421,57,0.001483563676114625,674.0526315789473
807698cc7d359d5c2573e1101dd0f30fa9cbec4b6d9c0ffc6c1d3866c80a33f1:H_bag,807698cc7d359d5c2573e1101dd0f30fa9cbec4b6d9c0ffc6c1d3866c80a33f1,I1,5a17ddff603512187f82a379db5f165459e050276cacf73d4d00215bb680c02e,4918936,H_bag,ACTION_CHANGED_HORIZON_COMPLETE,true,,true,true,true,BENEFICIAL,-0.625,"[37446,37451]",,,I1|TAIL|NO_DIVERGENCE|HIGH,896,2,0.002232142857142857,448.0
