candidate_id,family,tier,selection_id,selected_segment_count,selected_raw_bag_count,selection_sha256,cohort_sha256,scorer,pibt,control,resolved_priority,framework,preference,diagnostic_only,execution_status,gate_status,promotion_status,early_reject_reasons,blocker,original_entry_mean_minutes,original_entry_p95_seconds,original_entry_p99_seconds,source_wait_mean_minutes,network_time_mean_minutes,complete_raw_bag_count,completed_segment_count,completion_rate,conflict_count,unsafe_entry_count,runtime_full_astar_calls,global_reservation_scan_count,future_routes_stored,unresolved_deadlock_count,event_limit_reached,time_limit_reached,reservation_depth,credit_issued_count,credit_consumed_count,credit_expired_count,credit_local_hold_count,selective_credit_trigger_count,selective_credit_low_load_bypass_count,selective_credit_merge_trigger_count,selective_credit_contention_trigger_count,priority_teacher_input_count,priority_future_route_input_count,priority_global_scan_count,pibt_applicability_count,pibt_attempt_count,pibt_prepare_count,pibt_validate_count,pibt_commit_count,pibt_rollback_count,pibt_backtrack_count,pibt_wait_for_cycle_count,pibt_handoff_count,pibt_max_observed_depth,pibt_state_read_count,pibt_message_count,pibt_decision_latency_seconds,pibt_preference_candidate_count,pibt_preference_unique_exit_penalty_count,pibt_preference_wait_cycle_penalty_count,pibt_preference_backtrack_penalty_count,pibt_preference_regret_prior_hit_count,decision_latency_us_p50,decision_latency_us_p95,decision_latency_us_p99,runtime_deterministic_sha256,result_file_sha256,cache_key,attempt_id
C_Q2,priority,512,canonical_first_512_segments,512,256,4181a84a6c3a36d0bed1edd63939c94889095fe5193a3925f2c85d5025ca3345,896abc54086eedf66c85642f55a34cd840df6fb50ff8d4c3ea07ef179b2730a5,S1_frozen_g4e_legal_local_adapter,P2,C0,Q2,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,146.9392175288411,11175.843132499998,11752.4073765,0.05211588541666667,3.8066273606770533,256,512,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,10.6,16.8,18.1,f2abcf8ed214407ea8c68c199beb483db2373c7d135d3e8e4838b914bad3b334,fed3cdd4665c82f49ed0648ef92d07decf9ba1c3aefbe01814ab1dab76a0a7c4,cfc33d588c73936db4d93f1af6f22031c5d190a15fc861f7e237499ddeeffb4e,1785129160824971000-LAPTOP-M3GASC4G-37948
C_Q2,priority,2048,canonical_first_2048_segments,2048,1047,e94060b03969ffc180881d807521b627e23bae6a816cf70919a9286616b4901d,d1f6d7b81a33a305e1e3aa05c3f1fecdb35311382f73aeb441dfb9624aa45f7b,,,,Q2,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_Q2,priority,8192,canonical_first_8192_segments,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,,,,Q2,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_Q2,priority,full,canonical_first_43603_segments,43603,28506,e5f2e0be1ae62750e2f647370016c7cb141b181ce54a93bf90ca9968507fd8e8,6eacd336812fb71261db48debd3e1f96129479f8b84d478b8fb2661bacd654f6,,,,Q2,,,,NOT_RUN,NOT_EVALUATED,NOT_AUTHORIZED,,TIER_NOT_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_Q3,priority,motif,real_map2_dense_merge_window_v1,96,96,e922a0f9d8bd957a5f54becf61bf0e3973568b83aa82358a414a9eb121b21961,7fb06e1fef14e2ce3744bdd336d8136be1db5bf3976ed9079ade4d5108b3f03a,S1_frozen_g4e_legal_local_adapter,P2,C0,Q3,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,1.4763796388888377,204.00199999999313,205.2953364999992,0.0,1.4763796388888377,96,96,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,11.0,16.6,21.307999999999993,bfb169572d518eb7b9f354a637f4b094782bf64e843372e32688fd6668b8dc54,6a1b94bdd14a548d734a944eff013154ef7ce65e7fcca33e7e85678874bcf8e2,bab6d58e475ebc75ce36e9bd2153e7f35e9e2be927935189588f3c0d3b29f076,1785129141494451800-LAPTOP-M3GASC4G-37948
C_Q3,priority,144,canonical_first_144_segments,144,72,ef7a1919584e7623551d5b3395ea219effd4df8e56b3144a72341f94c93fc573,3d8f81aa8c202aaa5bf21aa85b768f7da3f6de64523682e80365bab8a34a5d44,S1_frozen_g4e_legal_local_adapter,P2,C0,Q3,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,170.2065503131944,11436.12360435,11543.1381596,0.021238425925925928,3.7370758449073818,72,144,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,10.7,15.7,17.51199999999999,a3d39f91362abf5cbdce9ef47baf2f54843598c21bd8d47a9a0a867561ece7cb,b102e637ef5d77cebb04941ce2813b17ad9a03a20dfb1db977f96fdccd0b11cb,52c413d0b75d1286a403f467f53617304779b01530f77e6bba909b3e197ca9d7,1785129150736081700-LAPTOP-M3GASC4G-37948
C_Q3,priority,512,canonical_first_512_segments,512,256,4181a84a6c3a36d0bed1edd63939c94889095fe5193a3925f2c85d5025ca3345,896abc54086eedf66c85642f55a34cd840df6fb50ff8d4c3ea07ef179b2730a5,S1_frozen_g4e_legal_local_adapter,P2,C0,Q3,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,146.9392175288411,11175.843132499998,11752.4073765,0.05211588541666667,3.8066273606770533,256,512,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,10.6,16.0,18.284000000000013,74e5eda3fcedf1fe0fbd2b47c56b0ff8aded3cde18abc2ab9cdbe701359a636f,3ad3d3ef94c09a12e0fe2b0d4e9dc5b4f5a1f2d7b630901ae8807abbbe922242,0599f15785c6449b1035a704fa3ab7bebc1292bfee763ff46a1d4973df021ee3,1785129161530692600-LAPTOP-M3GASC4G-37948
C_Q3,priority,2048,canonical_first_2048_segments,2048,1047,e94060b03969ffc180881d807521b627e23bae6a816cf70919a9286616b4901d,d1f6d7b81a33a305e1e3aa05c3f1fecdb35311382f73aeb441dfb9624aa45f7b,S1_frozen_g4e_legal_local_adapter,P2,C0,Q3,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,105.2098333453199,10876.219158999997,11450.6729738,0.27899156319643426,3.9747081329193987,1047,2048,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,9.3,15.7,17.2,eabdd49ba5aed11d1e118be1aa66e3711c554eaa296d32db9ca629f02d6f490f,c9c8a237a5069e5ac512a4c67df975d3f1d34d139a2761d1cc98559fa708e137,f40356b9fbec94ae4f05655a1ae35817961110e2dda8cee6d1d7913b45469210,1785129170317024200-LAPTOP-M3GASC4G-37948
C_Q3,priority,8192,canonical_first_8192_segments,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,S1_frozen_g4e_legal_local_adapter,P2,C0,Q3,event_loop_one_step,current,False,EXECUTED,PASS,ELIGIBLE_FOR_NEXT_TIER,,,57.326232792272286,9527.676140999993,11014.033238099995,0.5866493126446168,3.9850262115488624,4898,8192,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,187,191,4,20,4,0,183,0,1,1,,,,0,0,0,0,0,10.4,16.8,21.702000000000407,3c2e1d5d0670c12fc1e6e4bb767b614aaea22d3c419b5e0e5100b356a8a33cd8,eee41cbc91d0e4d7c5c81dbc213e05dd8eab035a34148b25a418e8db0fb9b23b,0fda12a67af12206f8a39266f85910f6e24c64b9d482d113c8ce902b60acaf0a,1785129185162834200-LAPTOP-M3GASC4G-37948
C_Q3,priority,full,canonical_first_43603_segments,43603,28506,e5f2e0be1ae62750e2f647370016c7cb141b181ce54a93bf90ca9968507fd8e8,6eacd336812fb71261db48debd3e1f96129479f8b84d478b8fb2661bacd654f6,,,,Q3,,,,NOT_RUN,NOT_EVALUATED,NOT_AUTHORIZED,,TIER_NOT_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_B2,priority,motif,real_map2_dense_merge_window_v1,96,96,e922a0f9d8bd957a5f54becf61bf0e3973568b83aa82358a414a9eb121b21961,7fb06e1fef14e2ce3744bdd336d8136be1db5bf3976ed9079ade4d5108b3f03a,S1_frozen_g4e_legal_local_adapter,P0,C0,Q0,legacy_order_one_step_diagnostic,current,True,EXECUTED,PASS,DIAGNOSTIC_ONLY_NO_PROMOTION,,,1.4763796388888377,204.00199999999313,205.2953364999992,0.0,1.4763796388888377,96,96,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,9.5,16.7,22.455999999999996,f9f212bc5b059d1f2b2eb37bb85171c6d89735d1c794e8ed567269be076bec85,5363b1b12b621da37d4aefffa36ba371d8e2ae2103e5fcb312af7399980e6fe6,9f2aef2ccbf372f8bfc114e150448023ac54b64dc931f7965ddb5329651bf31c,1785129142198895000-LAPTOP-M3GASC4G-37948
C_B2,priority,144,canonical_first_144_segments,144,72,ef7a1919584e7623551d5b3395ea219effd4df8e56b3144a72341f94c93fc573,3d8f81aa8c202aaa5bf21aa85b768f7da3f6de64523682e80365bab8a34a5d44,S1_frozen_g4e_legal_local_adapter,P0,C0,Q0,legacy_order_one_step_diagnostic,current,True,EXECUTED,PASS,DIAGNOSTIC_ONLY_NO_PROMOTION,,,170.2065503131944,11436.12360435,11543.1381596,0.021238425925925928,3.7370758449073818,72,144,1.0,0,0,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,11.0,16.2,21.371999999999936,935cea454c341fca7b49ed2f355b2561b37ae4cc45b5a9a5e792adfb1984c77d,4f04cf99c9bb84b7fea44a7bdb570fe30d110295db31983c4754f6eb2be2344e,df81828523ea03e65b604ccab4bfe2e13e51772901cbb16ed85664d0040da2ce,1785129151378628300-LAPTOP-M3GASC4G-37948
C_B2,priority,512,canonical_first_512_segments,512,256,4181a84a6c3a36d0bed1edd63939c94889095fe5193a3925f2c85d5025ca3345,896abc54086eedf66c85642f55a34cd840df6fb50ff8d4c3ea07ef179b2730a5,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_B2,priority,2048,canonical_first_2048_segments,2048,1047,e94060b03969ffc180881d807521b627e23bae6a816cf70919a9286616b4901d,d1f6d7b81a33a305e1e3aa05c3f1fecdb35311382f73aeb441dfb9624aa45f7b,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_B2,priority,8192,canonical_first_8192_segments,8192,4898,929636f7b8938361616fe3b91e8154fa381f0f89b632402cb103d021047fa4b2,1df50671e23800809f00eb8a2372850737a67824ed6b13e55021bf6877dc6a46,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,REJECT,NOT_EXECUTED,SUCCESSIVE_HALVING_NOT_SELECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_B2,priority,full,canonical_first_43603_segments,43603,28506,e5f2e0be1ae62750e2f647370016c7cb141b181ce54a93bf90ca9968507fd8e8,6eacd336812fb71261db48debd3e1f96129479f8b84d478b8fb2661bacd654f6,,,,Q0,,,,NOT_RUN,NOT_EVALUATED,NOT_AUTHORIZED,,TIER_NOT_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
