group_id,event_ordinal,runtime_bag_id,time_block,pressure_bin,execution_observed,execution_status,action_applied,guard_abstain,guard_abstain_reason,effect_evidence_complete,system_safe,system_beneficial,fair_system_beneficial,system_beneficial_but_costly,system_beneficial_but_unfair,benefit_fairness_label,raw_bag_mean_delta_seconds,raw_bag_p95_delta_seconds,raw_bag_p99_delta_seconds,raw_bag_max_delta_seconds,deadline_miss_delta,individual_direct_cost_seconds,individual_direct_nonregressing,individual_direct_beneficial,deadline_headroom_evidence_complete,deadline_headroom_failure_reason,baseline_priority_slack_seconds,baseline_travel_time_seconds,baseline_static_potential_seconds,baseline_target_availability_wait_seconds,deadline_headroom_seconds,treatment_current_bag_evidence_complete,treatment_current_bag_failure_reason,treatment_current_bag_completed,treatment_current_bag_failed,treatment_current_bag_finish_time_seconds,treatment_current_bag_deadline_seconds,treatment_current_bag_before_deadline,individual_fair_evidence_complete,individual_cost_within_headroom,individual_fair,strict_no_delay
ea25f8e4fe48543c232288223a5c428b339a9b8ae286929fefad74f0d3598e21|7474889e885456b331cc333e1f4776ce4d3fa7f0497911af284213710d4c9564|619936,619936,5896,23,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,False,False,False,False,False,NOT_SYSTEM_BENEFICIAL,4.424732512441949,41.15250000000651,12.1545000000242,509.6999999999971,0,6.900000000001455,False,False,True,,6241.4192607059995,3.6,36.8,0.0,6201.019260705999,True,,True,False,20812.152,27000.020260706,True,True,True,True,False
d713d478467c08f685623ebb0f86f186297101568d721e32626b407d480ccfe3|8e2f40b1b9bfe263f77619c20ccf3f842754e3d67ea6e631463b179a748fbd16|620235,620235,5900,23,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,False,False,False,False,False,NOT_SYSTEM_BENEFICIAL,4.034234020954557,9.107500000002801,12.1545000000242,5.19999999999709,0,6.0,False,False,True,,6240.4292607060015,3.6,36.8,0.0,6200.029260706001,True,,True,False,20814.602,27000.030260706,True,True,True,True,False
295983a1d750a849059c2f7125012e7610cd199509ac3b9bd7f3c9986ca29aa0|d498d9f45d17afc021e434ae769d88982ded96f3ca89300f01813dc280defdd4|735707,735707,6914,23,q16_23,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,True,True,True,False,SYSTEM_BENEFICIAL_BUT_COSTLY_WITHIN_HEADROOM_FAIR,-0.0372211113467813,-1.0799999999981083,0.0,0.0,0,10.399999999997817,False,False,True,,3955.4292607060015,3.6,32.4,0.0,3919.4292607060015,True,,True,False,21474.602,25200.030260706,True,True,True,True,False
e0537c19eff58cc687ea3e37b6a2813b96d3d1d3bce9505314d6db48f7cc1484|8fbcff25bef215edec3a96b419bec5f6dba2b8efae45b64d0ca7c9c53872d7e3|737790,737790,6934,23,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,False,False,False,False,False,NOT_SYSTEM_BENEFICIAL,0.0003964077740192806,0.02750000000014552,0.0,0.0,0,14.600000000002183,False,False,True,,5145.4192607059995,3.6,36.8,0.0,5105.019260705999,True,,True,False,21315.602,26400.020260706,True,True,True,True,False
ddb30d79b5f16103964e78b7e5339617a747517d17297542c8714c101730697f|48da0af42f2f7eaf2526b700506cf67b94bd8b6bf3c7685184b78345d63c82a6|737989,737989,6937,23,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,False,False,False,False,False,NOT_SYSTEM_BENEFICIAL,0.00040342384110658713,0.02750000000014552,0.0,0.0,0,13.600000000002183,False,False,True,,5144.4292607060015,3.6,36.8,0.0,5104.029260706001,True,,True,False,21315.602,26400.030260706,True,True,True,True,False
ed7cfa17095ab7eadc24149fe8005ad70e009d775c57f04c2cf7e73d50367bc3|06c0040c2e1415753ba0a398d6bfa3bfae126a466b9ebbf33e14406e6c758dfb|741461,741461,6961,23,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,False,False,False,False,NOT_SYSTEM_BENEFICIAL,0.0002429313134655331,0.0,0.0,0.0,0,28.200000000000728,False,False,True,,3326.4192607059995,3.6,62.4,0.0,3260.4192607059995,True,,True,False,21491.201999999997,24600.020260706,True,True,True,True,False
1d5bd497dd3e6efe27124851b7cb8e3721afe8ca5aadcaa9c1d9942d07f3f5cf|0d627dbe17f200d0a9d32caf20ecb89c925e59011c99ecbf8da92d1c6fbd0cdf|741675,741675,6963,23,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,True,True,True,False,SYSTEM_BENEFICIAL_BUT_COSTLY_WITHIN_HEADROOM_FAIR,-0.032900968218427806,0.0,0.0,0.0,0,20.0,False,False,True,,3325.4292607060015,3.6,62.4,0.0,3259.4292607060015,True,,True,False,21497.001999999997,24600.030260706,True,True,True,True,False
ee87994ddc49e11b1e5efd8ebe17bb3519fed61d65a6798b8b7a31b6d7cc34da|f7c11841ed131745a082e2dc137a6134b8f80e3ed5570bc0220a1fc46060a045|741867,741867,6964,23,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,False,False,False,False,NOT_SYSTEM_BENEFICIAL,0.0068380340997009625,0.0,0.0,0.0,0,22.0,False,False,True,,3324.4192607059995,3.6,32.4,0.0,3288.4192607059995,True,,True,False,21520.202,24600.020260706,True,True,True,True,False
9a84de8f6f1406b9176acd9291b6f06ea10f1201c1bb791aec6978ecba1b9577|07e34bb2ae513796c7402f0fa58aa14bb240a31fd47b2f7daf0f2ea49d068afd|742102,742102,6968,23,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,False,False,False,False,NOT_SYSTEM_BENEFICIAL,0.0068380340997009625,0.0,0.0,0.0,0,21.0,False,False,True,,3323.4292607060015,3.6,32.4,0.0,3287.4292607060015,True,,True,False,21520.202,24600.030260706,True,True,True,True,False
7d5bcabcc7119a4f8b4e0a63fbc75ae0b25d93baf561a206c0c4c55efdf30ab8|524f8776cb0683caeea9de1013a7d9974e3ff84dfbbed2651abacf9a2ebf19e1|743210,743210,6982,23,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,False,False,False,False,NOT_SYSTEM_BENEFICIAL,0.0068380340997009625,0.0,0.0,0.0,0,10.799999999999272,False,False,True,,5118.4192607059995,3.6,36.8,0.0,5078.019260705999,True,,True,False,21354.402,26400.020260706,True,True,True,True,False
77089ad069ebb9bd614303ce7045d28658e484c3105fff48e9011b522406be1f|78a43b41068f2f8cf36cecb1efff1c7ad6c1e7815ac656d307db4cf4f40391fe|743468,743468,6986,23,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,False,False,False,False,NOT_SYSTEM_BENEFICIAL,0.0068380340997009625,0.0,0.0,0.0,0,5.799999999999272,False,False,True,,5117.4292607060015,3.6,36.8,0.0,5077.029260706001,True,,True,False,21354.402,26400.030260706,True,True,True,True,False
a0de57b5f1db2502fbddd8e05800c8fa0986ac257ae55e9fce9aa6ddb599f79a|306f9df3293d9fafce22df950aa114ac120e11fe4d1cafc049f6f608d3c52453|743708,743708,6987,23,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,False,False,False,False,NOT_SYSTEM_BENEFICIAL,0.0068380340997009625,0.0,0.0,0.0,0,19.799999999999272,False,False,True,,4516.4192607059995,3.6,32.4,0.0,4480.4192607059995,True,,True,False,21526.002,25800.020260706,True,True,True,True,False
9b4aefa80484128a27f02b3cd76b76d5ed83a5d9e9924b3d69681247a8dc7ab5|02a0edde367c9969f0e245a2005b49fad6ad1c5630b8c36b5a12e723a72e8566|746693,746693,7014,23,q16_23,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,False,False,False,False,NOT_SYSTEM_BENEFICIAL,0.0,0.0,0.0,0.0,0,9.799999999999272,False,False,True,,3302.4192607059995,3.6,32.4,0.0,3266.4192607059995,True,,True,False,21526.002,24600.020260706,True,True,True,True,False
dfecff6a92aa8c6f974162ac1bd0ab3dcc41b080d381abf59bfb221ebb049df3|5a5e4286bc2b2b3e68e75c2315acec59604cdd9aa0bc59ff46bda82ff2c189af|746884,746884,7015,23,q16_23,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,False,False,False,False,NOT_SYSTEM_BENEFICIAL,0.0,0.0,0.0,0.0,0,8.799999999999272,False,False,True,,3301.4292607060015,3.6,32.4,0.0,3265.4292607060015,True,,True,False,21526.002,24600.030260706,True,True,True,True,False
7b7d4b80af5f773f2cd43313f673ebc03be807b13154d533994319e75d7c9446|392614cf66a50e4f4a1c9dd6fe813027b4c39f4a95a173cfc512aa5442a97e9c|753652,753652,7070,23,q16_23,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,True,True,True,False,SYSTEM_BENEFICIAL_BUT_COSTLY_WITHIN_HEADROOM_FAIR,-0.0376473374049624,-1.5574999999980719,0.0,0.0,0,21.0,False,False,True,,5970.4192607059995,3.6,36.8,0.0,5930.019260705999,True,,True,False,21398.602,27300.020260706,True,True,True,True,False
fc1d7336864885dca31a6c99b9acff64b57279f8289a90319cf986a12cb0eef7|76f2983ee36fbc958150edd51587beb31b2a738070763ac2e2a016f7a55aa99e|753891,753891,7073,23,q16_23,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,False,False,False,False,NOT_SYSTEM_BENEFICIAL,0.0,0.0,0.0,0.0,0,20.0,False,False,True,,5969.4292607060015,3.6,36.8,0.0,5929.029260706001,True,,True,False,21398.602,27300.030260706,True,True,True,True,False
7fbba3b1222e26f324ac7ac546d4d452bac0f4c1b49e01f2a61f700bbf89a6d1|7213e429f5520c95ae767457e268ae9b75fe8c5c25c50918243cd64cf70f3855|755689,755689,7092,23,q16_23,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,True,False,False,False,False,NOT_SYSTEM_BENEFICIAL,1.4032133321961737e-05,0.0,0.0,0.0,0,15.600000000002183,False,False,True,,3262.4192607059995,3.6,32.4,0.0,3226.4192607059995,True,,True,False,21571.202,24600.020260706,True,True,True,True,False
9f4a800dd5be2e1792dc482989c4227717121a1519c747a4664972161daa21f0|1d05827b8a451694e449df520b649bdaf87bfc87d9389c941c9e1958e04e86cc|793624,793624,7377,23,q16_23,True,SCREENING_FALSE_POSITIVE,False,True,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,False,False,False,False,False,False,NATIVE_GUARD_ABSTAIN,,,,,,,,,True,,13611.919260706,3.6,36.8,0.0,13571.519260706,False,current runtime_bag_id missing,False,,,,False,False,False,False,False
6d21c15d63a86005aeb1964215d2d1756cd47119f62ef57b0235b1b5d789e013|928488d1d27e2cfe1dbf88030a695cff3ed31e74b99d18908587859fb62f4dc6|794052,794052,7385,23,q16_23,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,False,False,False,False,False,NOT_SYSTEM_BENEFICIAL,8.47334070018647,29.79000000000542,9.868000000007669,25.19999999999709,0,4256.0,False,False,True,,13610.329260706003,3.6,36.8,0.0,13569.929260706003,True,,True,False,26090.602,35100.030260706,True,True,True,True,False
e838aaa49a543d6655387ee60c31e1b908cd63afc51f537f441282c7a62dc191|6d3074f2187b649877865c1cf3bdac40ae411b2b3715fd0dad614bb482e6252f|794552,794552,7504,23,q16_23,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,False,False,False,False,False,NOT_SYSTEM_BENEFICIAL,8.473301234811714,30.24500000000171,9.868000000007669,25.19999999999709,0,853.3999999999978,False,False,True,,8508.419260706,3.6,36.8,0.0,8468.019260706,True,,True,False,22631.001999999997,30000.020260706,True,True,True,True,False
5b5058d163249de2ff6e82007dc01cc6957a8e0493c40dc7ce102cf494392d48|d147bee33ecd69ea7c59085c4a546f2d76465405056ebcd7c790b8e375c6d00b|794816,794816,7508,23,q16_23,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,False,False,False,False,False,NOT_SYSTEM_BENEFICIAL,8.47330123481214,30.24500000000171,9.868000000007669,25.19999999999709,0,852.3999999999978,False,False,True,,8507.429260706002,3.6,36.8,0.0,8467.029260706002,True,,True,False,22631.001999999997,30000.030260706,True,True,True,True,False
3a826b830ccd33c54eee850254a5a91e928bf9829f67678b3ddd2c6bdd37fa56|0da7b8b707512761b6d016034f6701435d97edec866b065615458267a8ea11a4|828302,828302,7834,24,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,False,False,False,False,False,NOT_SYSTEM_BENEFICIAL,6.221042938348518,18.85750000000462,14.161500000001979,3.1999999999970896,0,15.0,False,False,True,,4199.4192607059995,3.6,32.4,0.0,4163.4192607059995,True,,True,False,21834.202,25800.020260706,True,True,True,True,False
82c2bce712135f71702810a42e21dd2acb9fe83e1bd6c8c908aa6c01f562c5e3|a8b1fcf4735a32943b56f6f5db1d3c76019c7c75953b16c13f1e14e1a47f3bb7|828559,828559,7839,24,q24_31,True,ACTION_CHANGED_HORIZON_COMPLETE,True,False,,True,False,False,False,False,False,NOT_SYSTEM_BENEFICIAL,6.221042938348518,18.85750000000462,14.161500000001979,3.1999999999970896,0,13.0,False,False,True,,4198.4292607060015,3.6,32.4,0.0,4162.4292607060015,True,,True,False,21834.202,25800.030260706,True,True,True,True,False
25454a774f3383af12b0250054222911472d36e71e53d9d0966caa341f643404|172a631d0b371317df5c8e9fd97c59b826e6f9e40844c5497c79c0a771b138cc|829014,829014,7833,24,q24_31,True,SCREENING_FALSE_POSITIVE,False,True,NOT_APPLICABLE_ACTION_PRECONDITION_FAILED,False,False,False,False,False,False,NATIVE_GUARD_ABSTAIN,,,,,,,,,True,,4796.629260706002,3.6,36.8,0.0,4756.229260706002,False,current runtime_bag_id missing,False,,,,False,False,False,False,False
