baseline_mean,bootstrap_ci_high,bootstrap_ci_low,comparison,load_factor,map,mean_delta_reference_minus_baseline,metric,missing_seed_count,paired_seed_count,preferred_direction,reference,reference_loss_count,reference_mean,reference_win_count,runtime_comparison,status,tie_count
303531436.9261054,-158002769.79311234,-160140594.2655219,FENG_NATIVE_HCA,2.0,map2,-159012526.99878386,total_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,144518909.92732152,10,FENG_NATIVE_HCA,COMPLETE,0
57012.0,0.0,0.0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,0.0,completed_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,0,57012.0,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,10
1.0,0.0,0.0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,0.0,completion_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,0,1.0,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,10
636.3,-508.3,-519.4,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,-514.2,missed_bag_count,0,10,lower,G31_S4_NATIVE_SYSTEM,0,122.1,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
0.01116080825089455,-0.008915666877148665,-0.009110362730653198,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,-0.009019153862344764,missed_bag_rate,0,10,lower,G31_S4_NATIVE_SYSTEM,0,0.002141654388549785,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
23890937.69999788,-7721676.9148468375,-7816088.856457042,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,-7768303.586481787,network_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,16122634.113516096,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
0.9888391917491054,0.009108608713954958,0.008915666877148665,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,0.009019153862344764,on_time_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,0,0.9978583456114503,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
56375.7,519.4,508.3,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,514.2,on_time_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,0,56889.9,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,,population_latency_max_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,,population_latency_mean_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,,population_latency_p95_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,,population_latency_p99_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
132450343.4261066,-4047509.890126693,-4060221.7767129554,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,-4054067.6123015,source_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,128396275.8138051,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
2834.2400000000002,-1190.6223042500023,-1277.8721100000034,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,-1233.4736950000038,tardiness_max_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,1600.7663049999962,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
7.998649757945697,-6.789409994236307,-7.011457877321447,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,-6.892808098295101,tardiness_mean_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,1.1058416596505949,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
0.0,0.0,0.0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,0.0,tardiness_p95_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,10
112.22859999999912,-104.0144249999995,-119.4302549999992,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,-112.22859999999912,tardiness_p99_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
456019.02000000014,-387269.0594685506,-399528.9797286504,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,-392972.7753000003,tardiness_sum_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,63046.24469999973,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
64398.754547000004,-11.15868539997693,-12.258435599980876,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,-11.693996999978845,time_to_90_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,64387.06055000002,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
67675.634547,-23.883000849978743,-25.298321024986326,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,-24.63318999998155,time_to_95_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,67651.00135700002,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
71609.094547,-27.832389999988663,-28.432389999988665,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,-28.132389999988664,time_to_99_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,71580.962157,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
156341281.12610596,-11774307.877512097,-11872775.655284204,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,2.0,map2,-11822371.19878445,total_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,144518909.92732152,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
28505.7,0.6,0.0,FENG_NATIVE_HCA,1.0,nanning,0.3,completed_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,0,28506.0,3,FENG_NATIVE_HCA,COMPLETE,7
0.9999894758998107,2.1048200378892545e-05,3.508033396482091e-06,FENG_NATIVE_HCA,1.0,nanning,1.0524100189446272e-05,completion_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,0,1.0,3,FENG_NATIVE_HCA,COMPLETE,7
9912.5,-9660.0975,-9986.5,FENG_NATIVE_HCA,1.0,nanning,-9833.3,missed_bag_count,0,10,lower,G31_S4_NATIVE_SYSTEM,0,79.2,10,FENG_NATIVE_HCA,COMPLETE,0
0.34773381042587526,-0.33884743562758723,-0.35018952150424465,FENG_NATIVE_HCA,1.0,nanning,-0.3449554479758647,missed_bag_rate,0,10,lower,G31_S4_NATIVE_SYSTEM,0,0.002778362450010541,10,FENG_NATIVE_HCA,COMPLETE,0
7075429.0,7296424.656853098,7181130.83560865,FENG_NATIVE_HCA,1.0,nanning,7241375.494495073,network_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,14316804.494495073,0,FENG_NATIVE_HCA,COMPLETE,0
0.6522661895741247,0.35020355363783057,0.3388935662667509,FENG_NATIVE_HCA,1.0,nanning,0.3449554479758647,on_time_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,0,0.9972216375499894,10,FENG_NATIVE_HCA,COMPLETE,0
18593.5,9984.8,9660.2975,FENG_NATIVE_HCA,1.0,nanning,9833.3,on_time_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,0,28426.8,10,FENG_NATIVE_HCA,COMPLETE,0
1085.142857142857,3506.1832628571365,3422.4254257142825,FENG_NATIVE_HCA,1.0,nanning,3463.2814999999964,population_latency_max_seconds,3,7,lower,G31_S4_NATIVE_SYSTEM,7,4548.424357142853,0,FENG_NATIVE_HCA,INCOMPLETE,0
366.25467821310804,246.9467250542766,241.79932109776615,FENG_NATIVE_HCA,1.0,nanning,244.58420707560546,population_latency_mean_seconds,3,7,lower,G31_S4_NATIVE_SYSTEM,7,610.8388852887135,0,FENG_NATIVE_HCA,INCOMPLETE,0
636.1428571428571,1722.691814999998,1683.4517532142836,FENG_NATIVE_HCA,1.0,nanning,1704.3703582142841,population_latency_p95_seconds,3,7,lower,G31_S4_NATIVE_SYSTEM,7,2340.5132153571412,0,FENG_NATIVE_HCA,INCOMPLETE,0
762.1357142857144,1973.914144928571,1927.4249647142835,FENG_NATIVE_HCA,1.0,nanning,1951.7319424999982,population_latency_p99_seconds,3,7,lower,G31_S4_NATIVE_SYSTEM,7,2713.8676567857124,0,FENG_NATIVE_HCA,INCOMPLETE,0
187436741.26485267,-121886439.04503325,-124519999.7491602,FENG_NATIVE_HCA,1.0,nanning,-123224778.87997071,source_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,64211962.38488195,10,FENG_NATIVE_HCA,COMPLETE,0
55474.6,-47628.09983199999,-61036.173031325,FENG_NATIVE_HCA,1.0,nanning,-54221.656331,tardiness_max_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,1252.943669000002,10,FENG_NATIVE_HCA,COMPLETE,0
3196.7136427418786,-3155.456989043904,-3233.4099882238293,FENG_NATIVE_HCA,1.0,nanning,-3195.706434627587,tardiness_mean_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,1.0072081142917269,10,FENG_NATIVE_HCA,COMPLETE,0
27564.3,-27437.324375000004,-27688.829375,FENG_NATIVE_HCA,1.0,nanning,-27564.3,tardiness_p95_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,FENG_NATIVE_HCA,COMPLETE,0
44974.53500000001,-44359.470125000014,-45524.51512500002,FENG_NATIVE_HCA,1.0,nanning,-44974.53500000001,tardiness_p99_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,FENG_NATIVE_HCA,COMPLETE,0
91125519.1,-89984472.2066918,-92184339.490415,FENG_NATIVE_HCA,1.0,nanning,-91096807.625494,tardiness_sum_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,28711.474505999962,10,FENG_NATIVE_HCA,COMPLETE,0
68268.754547,-5107.290480224986,-5219.867003424984,FENG_NATIVE_HCA,1.0,nanning,-5166.750179999983,time_to_90_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,63102.004367000016,10,FENG_NATIVE_HCA,COMPLETE,0
72039.054547,-4689.781428999995,-4858.181006749977,FENG_NATIVE_HCA,1.0,nanning,-4779.761507999987,time_to_95_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,67259.29303900001,10,FENG_NATIVE_HCA,COMPLETE,0
75528.854547,-4375.30352859998,-4538.711757874981,FENG_NATIVE_HCA,1.0,nanning,-4461.48397199998,time_to_99_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,71067.37057500002,10,FENG_NATIVE_HCA,COMPLETE,0
194509009.9130531,-114611127.4054125,-117276609.0357031,FENG_NATIVE_HCA,1.0,nanning,-115980243.03367586,total_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,78528766.87937725,10,FENG_NATIVE_HCA,COMPLETE,0
28506.0,0.0,0.0,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,0.0,completed_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,0,28506.0,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,10
1.0,0.0,0.0,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,0.0,completion_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,0,1.0,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,10
1496.9,-1412.0,-1423.4,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-1417.7,missed_bag_count,0,10,lower,G31_S4_NATIVE_SYSTEM,0,79.2,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
0.0525117519118782,-0.049533431558268434,-0.049936855398863375,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-0.04973338946186766,missed_bag_rate,0,10,lower,G31_S4_NATIVE_SYSTEM,0,0.002778362450010541,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
16892249.43999996,-2521198.112547454,-2636103.731229814,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-2575444.9455048875,network_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,14316804.494495073,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
0.9474882480881218,0.04993685539886339,0.04952992352487192,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,0.04973338946186766,on_time_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,0,0.9972216375499894,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
27009.1,1423.5,1411.9,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,1417.7,on_time_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,0,28426.8,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
3893.94,685.736894399995,633.3409710749969,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,660.1307929999961,population_latency_max_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,4554.070792999996,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
695.8501711920001,-82.53273572933234,-86.76205560333904,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-84.50112084010686,population_latency_mean_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,611.3490503518931,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
2780.545,-421.3862181124989,-455.0291707625025,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-437.0400560000003,population_latency_p95_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,2343.5049439999993,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
3603.657,-869.3125817212499,-906.5915600175007,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-886.6451136500011,population_latency_p99_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,2717.011886349999,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
65606605.85305294,-1392529.9935858564,-1396780.5399146508,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-1394643.4681709907,source_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,64211962.38488195,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
2062.3999999999996,-785.1149602499963,-834.8358438749989,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-809.4563309999976,tardiness_max_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,1252.943669000002,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
27.861305690030168,-26.67208813935049,-27.030360260949454,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-26.854097575738443,tardiness_mean_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,1.0072081142917269,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
87.41500000000033,-84.21487500000033,-90.56500000000014,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-87.41500000000033,tardiness_p95_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
752.3660000000002,-749.2289749999997,-755.1670750000008,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-752.3660000000002,tardiness_p99_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
794214.3800000006,-760524.7481831004,-770618.590802476,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-765502.9054940006,tardiness_sum_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,28711.474505999962,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
63331.494546999995,-228.14870199997387,-230.84393794998482,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-229.49017999998176,time_to_90_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,63102.004367000016,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
67300.294547,-38.53994467498084,-43.45568524999562,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-41.00150799998664,time_to_95_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,67259.29303900001,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
71117.434547,-47.727149599982944,-52.57430422498033,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-50.063971999980275,time_to_99_percent_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,71067.37057500002,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
82498855.29305306,-3914300.0006849924,-4032817.647768705,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.0,nanning,-3970088.4136758223,total_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,78528766.87937725,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
37387.0,12394.3,12359.6,FENG_NATIVE_HCA,1.75,nanning,12378.0,completed_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,0,49765.0,10,FENG_NATIVE_HCA,COMPLETE,0
0.7512709735758063,0.2490465186375967,0.2483512508791319,FENG_NATIVE_HCA,1.75,nanning,0.2487290264241937,completion_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,0,1.0,10,FENG_NATIVE_HCA,COMPLETE,0
31948.5,-1276.2975,-1370.8,FENG_NATIVE_HCA,1.75,nanning,-1322.0,missed_bag_count,0,10,lower,G31_S4_NATIVE_SYSTEM,0,30626.5,10,FENG_NATIVE_HCA,COMPLETE,0
0.6419873405003516,-0.02565457650959514,-0.027507284235908737,FENG_NATIVE_HCA,1.75,nanning,-0.026564854817642904,missed_bag_rate,0,10,lower,G31_S4_NATIVE_SYSTEM,0,0.6154224856827087,10,FENG_NATIVE_HCA,COMPLETE,0
11597312.4,313402777.2932512,310675533.88090944,FENG_NATIVE_HCA,1.75,nanning,311882086.6739145,network_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,323479399.07391447,0,FENG_NATIVE_HCA,COMPLETE,0
0.35801265949964833,0.027569577011956177,0.025638500954486068,FENG_NATIVE_HCA,1.75,nanning,0.026564854817642907,on_time_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,0,0.38457751431729126,10,FENG_NATIVE_HCA,COMPLETE,0
17816.5,1371.3,1276.295,FENG_NATIVE_HCA,1.75,nanning,1322.0,on_time_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,0,19138.5,10,FENG_NATIVE_HCA,COMPLETE,0
,,,FENG_NATIVE_HCA,1.75,nanning,,population_latency_max_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,INCOMPLETE,
,,,FENG_NATIVE_HCA,1.75,nanning,,population_latency_mean_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,INCOMPLETE,
,,,FENG_NATIVE_HCA,1.75,nanning,,population_latency_p95_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,INCOMPLETE,
,,,FENG_NATIVE_HCA,1.75,nanning,,population_latency_p99_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,INCOMPLETE,
1058086677.1647981,-943315928.5202109,-946066615.9742448,FENG_NATIVE_HCA,1.75,nanning,-944722114.4383208,source_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,113364562.72647735,10,FENG_NATIVE_HCA,COMPLETE,0
74259.0,-45308.19097459995,-45574.47727739996,FENG_NATIVE_HCA,1.75,nanning,-45447.46218799996,tardiness_max_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,28811.537812000042,10,FENG_NATIVE_HCA,COMPLETE,0
17243.15957399779,-12560.986479168088,-12654.908316660127,FENG_NATIVE_HCA,1.75,nanning,-12613.199680544552,tardiness_mean_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,4629.959893453236,10,FENG_NATIVE_HCA,COMPLETE,0
44544.0,-29529.052488445006,-29823.12473756001,FENG_NATIVE_HCA,1.75,nanning,-29673.054124600003,tardiness_p95_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,14870.945875399997,10,FENG_NATIVE_HCA,COMPLETE,0
69529.80000000002,-48878.490007351975,-49188.568233336024,FENG_NATIVE_HCA,1.75,nanning,-49035.299885999986,tardiness_p99_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,20494.50011400003,10,FENG_NATIVE_HCA,COMPLETE,0
858105836.2,-625105512.544457,-629799776.6288713,FENG_NATIVE_HCA,1.75,nanning,-627695882.1022997,tardiness_sum_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,230409954.0977003,10,FENG_NATIVE_HCA,COMPLETE,0
,,,FENG_NATIVE_HCA,1.75,nanning,,time_to_90_percent_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,INCOMPLETE,
,,,FENG_NATIVE_HCA,1.75,nanning,,time_to_95_percent_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,INCOMPLETE,
,,,FENG_NATIVE_HCA,1.75,nanning,,time_to_99_percent_seconds,,0,,G31_S4_NATIVE_SYSTEM,,,,FENG_NATIVE_HCA,INCOMPLETE,
1069680908.3957531,-630148357.3272834,-634915396.7097651,FENG_NATIVE_HCA,1.75,nanning,-632836946.5953609,total_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,436843961.80039227,10,FENG_NATIVE_HCA,COMPLETE,0
49765.0,0.0,0.0,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,0.0,completed_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,0,49765.0,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,10
1.0,0.0,0.0,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,0.0,completion_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,0,1.0,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,10
27562.6,3071.3,3057.0,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,3063.9,missed_bag_count,0,10,lower,G31_S4_NATIVE_SYSTEM,10,30626.5,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
0.5538551190595801,0.06172008439666432,0.06143072440470212,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,0.061567366623128714,missed_bag_rate,0,10,lower,G31_S4_NATIVE_SYSTEM,10,0.6154224856827087,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
286815757.04000103,38077496.271294974,35532729.08550202,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,36663642.03391344,network_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,323479399.07391447,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
0.44614488094041993,-0.06143072440470212,-0.06172008439666432,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,-0.061567366623128714,on_time_rate,0,10,higher,G31_S4_NATIVE_SYSTEM,10,0.38457751431729126,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
22202.4,-3057.0,-3071.5,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,-3063.9,on_time_raw_bag_count,0,10,higher,G31_S4_NATIVE_SYSTEM,10,19138.5,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
17047.82,15760.933361100006,15482.933535375014,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,15615.806434000013,population_latency_max_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,32663.626434000013,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
6202.9534532302005,2325.740201954468,2261.1200577209715,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,2289.92479196169,population_latency_mean_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,8492.87824519189,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
15619.98,11055.531790924999,10812.818756050021,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,10930.379482200005,population_latency_p95_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,26550.35948220001,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
16304.2408,14848.35690562801,14593.11133742901,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,14711.741472080015,population_latency_p99_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,31015.98227208002,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
151586990.33575505,-38205060.553753525,-38238268.23504161,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,-38222427.60927769,source_backlog_area_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,113364562.72647735,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
13955.060000000001,14998.039453000034,14730.316960275048,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,14856.477812000037,tardiness_max_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,10,28811.537812000042,0,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
4852.83315301919,-194.91621712997522,-245.11660433505378,FENG_PAPER_ENV_CIE_DH_NANNING_PORTED,1.75,nanning,-222.87325956595367,tardiness_mean_seconds,0,10,lower,G31_S4_NATIVE_SYSTEM,0,4629.959893453236,10,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,COMPLETE,0
