scenario,context,teacher_source,decision_ordinal,task_decision_ordinal,segment_id,task_id,current,next_label,goal,ready_time,route_suffix,label_kind,label_source,fault_state,repair_state,constraint_summary,candidate_next_nodes,safe_next_nodes,label_in_candidate,label_in_safe_mask,label_block_reason,executed_next,executed_kind,replay_action
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,85,4,10:storage_in,10,18,22,47,10095.37294,18 22 24 27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,22,,True,False,edge_capacity,18,hold,shield_hold
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,86,5,10:storage_in,10,18,22,47,10096.37294,18 22 24 27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,22,,True,False,edge_capacity,18,hold,shield_hold
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,87,6,10:storage_in,10,18,22,47,10097.37294,18 22 24 27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,22,,True,False,edge_capacity,18,hold,shield_hold
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,89,7,10:storage_in,10,18,22,47,10098.37294,18 22 24 27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,22,,True,False,edge_capacity,18,hold,shield_hold
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,91,8,10:storage_in,10,18,22,47,10099.37294,18 22 24 27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,22,,True,False,edge_capacity,18,hold,shield_hold
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,92,9,10:storage_in,10,18,22,47,10100.37294,18 22 24 27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,22,,True,False,edge_capacity,18,hold,shield_hold
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,94,4,9:storage_in,9,22,24,47,10101.934140000001,22 24 27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,24 26,26,True,False,edge_capacity,22,hold,shield_hold
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,102,11,10:storage_in,10,22,24,47,10110.772939999999,22 24 27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,24 26,26,True,False,edge_capacity,22,hold,shield_hold
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,104,12,10:storage_in,10,22,24,47,10111.772939999999,22 24 27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,24 26,26,True,False,edge_capacity,22,hold,shield_hold
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,105,13,10:storage_in,10,22,24,47,10112.772939999999,22 24 27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,24 26,26,True,False,edge_capacity,22,hold,shield_hold
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,106,7,8:storage_in,8,27,28,47,10113.706480000003,27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,28 45,,True,False,edge_capacity,27,hold,shield_hold
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,110,8,8:storage_in,8,27,28,47,10114.706480000003,27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,28 45,,True,False,edge_capacity,27,hold,shield_hold
legacy_first16,no_fault,python_faithful_legacy_astar_event_trace,111,9,8:storage_in,8,27,28,47,10115.706480000003,27 28 47,move,python_faithful_legacy_astar,none,none,fault_edges=none|fault_windows=none|node_capacities=none|merge_groups=none,28 45,,True,False,edge_capacity,,none,mark_unplanned
