scenario,context,segment_id,task_id,current,legacy_next,goal,ready_time,block_reason,label_taxonomy,hold_until_time,hold_duration,earliest_safe_time,earliest_hold_duration,earliest_safe_status,wait_label_candidate,branch_or_linear,fault_state,repair_state,merge_state,buffer_state
legacy_first32,no_fault,5:storage_in,5,27,28,47,9506.215484,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,9507.215484,1.0,9506.482986,0.2675020000006043,ok,True,branch,none,none,none,none
legacy_first32,no_fault,10:storage_in,10,18,22,47,10094.37294,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10095.37294,1.0,10100.934140000001,6.561200000001918,ok,True,linear,none,none,none,none
legacy_first32,no_fault,10:storage_in,10,18,22,47,10095.37294,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10096.37294,1.0,10100.934140000001,5.561200000001918,ok,True,linear,none,none,none,none
legacy_first32,no_fault,10:storage_in,10,18,22,47,10096.37294,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10097.37294,1.0,10100.934140000001,4.561200000001918,ok,True,linear,none,none,none,none
legacy_first32,no_fault,10:storage_in,10,18,22,47,10097.37294,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10098.37294,1.0,10100.934140000001,3.561200000001918,ok,True,linear,none,none,none,none
legacy_first32,no_fault,10:storage_in,10,18,22,47,10098.37294,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10099.37294,1.0,10100.934140000001,2.561200000001918,ok,True,linear,none,none,none,none
legacy_first32,no_fault,10:storage_in,10,18,22,47,10099.37294,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10100.37294,1.0,10100.934140000001,1.561200000001918,ok,True,linear,none,none,none,none
legacy_first32,no_fault,10:storage_in,10,18,22,47,10100.37294,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10101.37294,1.0,10100.934140000001,0.5612000000019179,ok,True,linear,none,none,none,none
legacy_first32,no_fault,9:storage_in,9,22,24,47,10101.934140000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10102.934140000001,1.0,10102.88213,0.9479899999987538,ok,True,branch,none,none,none,none
legacy_first32,no_fault,10:storage_in,10,22,24,47,10110.772939999999,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10111.772939999999,1.0,10113.33414,2.561200000001918,ok,True,branch,none,none,none,none
legacy_first32,no_fault,10:storage_in,10,22,24,47,10111.772939999999,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10112.772939999999,1.0,10113.33414,1.561200000001918,ok,True,branch,none,none,none,none
legacy_first32,no_fault,10:storage_in,10,22,24,47,10112.772939999999,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10113.772939999999,1.0,10113.33414,0.5612000000019179,ok,True,branch,none,none,none,none
legacy_first32,no_fault,8:storage_in,8,27,28,47,10113.706480000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10114.706480000003,1.0,10117.28213,3.57564999999704,ok,True,branch,none,none,none,none
legacy_first32,no_fault,8:storage_in,8,27,28,47,10114.706480000003,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,10115.706480000003,1.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,8:storage_in,8,27,28,47,10115.706480000003,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,9:storage_in,9,27,28,47,10116.934140000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10117.934140000001,1.0,10117.28213,0.34798999999839,ok,True,branch,none,none,none,none
legacy_first32,no_fault,11:storage_in,11,27,28,47,10123.639820000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10124.639820000002,1.0,10128.73414,5.0943199999983335,ok,True,branch,none,none,none,none
legacy_first32,no_fault,11:storage_in,11,27,28,47,10124.639820000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10125.639820000002,1.0,10128.73414,4.0943199999983335,ok,True,branch,none,none,none,none
legacy_first32,no_fault,11:storage_in,11,27,28,47,10125.639820000002,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,10126.639820000002,1.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,11:storage_in,11,27,28,47,10126.639820000002,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,10:storage_in,10,27,28,47,10127.772939999999,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10128.772939999999,1.0,10128.73414,0.9612000000015541,ok,True,branch,none,none,none,none
legacy_first32,no_fault,14:storage_in,14,18,22,47,10679.68828,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10680.68828,1.0,10680.77885,1.090570000000298,ok,True,linear,none,none,none,none
legacy_first32,no_fault,14:storage_in,14,18,22,47,10680.68828,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10681.68828,1.0,10680.77885,0.09057000000029802,ok,True,linear,none,none,none,none
legacy_first32,no_fault,15:storage_in,15,18,22,47,10685.645400000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10686.645400000001,1.0,10690.08828,4.442879999998695,ok,True,linear,none,none,none,none
legacy_first32,no_fault,15:storage_in,15,18,22,47,10686.645400000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10687.645400000001,1.0,10690.08828,3.442879999998695,ok,True,linear,none,none,none,none
legacy_first32,no_fault,15:storage_in,15,18,22,47,10687.645400000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10688.645400000001,1.0,10690.08828,2.442879999998695,ok,True,linear,none,none,none,none
legacy_first32,no_fault,15:storage_in,15,18,22,47,10688.645400000001,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,10689.645400000001,1.0,,,current_node_hold_conflict,False,linear,none,none,none,none
legacy_first32,no_fault,15:storage_in,15,18,22,47,10689.645400000001,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,linear,none,none,none,none
legacy_first32,no_fault,14:storage_in,14,22,24,47,10691.08828,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10692.08828,1.0,10692.17885,1.090570000000298,ok,True,branch,none,none,none,none
legacy_first32,no_fault,14:storage_in,14,22,24,47,10692.08828,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10693.08828,1.0,10692.17885,0.09057000000029802,ok,True,branch,none,none,none,none
legacy_first32,no_fault,19:storage_in,19,8,11,47,10695.21115,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10696.21115,1.0,10695.67782,0.4666700000016135,ok,True,linear,none,none,none,none
legacy_first32,no_fault,20:storage_in,20,18,22,47,10697.90327,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10698.90327,1.0,10699.259530000001,1.356260000000475,ok,True,linear,none,none,none,none
legacy_first32,no_fault,20:storage_in,20,18,22,47,10698.90327,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10699.90327,1.0,10699.259530000001,0.356260000000475,ok,True,linear,none,none,none,none
legacy_first32,no_fault,16:storage_in,16,22,24,47,10700.259530000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10701.259530000001,1.0,10703.48828,3.2287499999983993,ok,True,branch,none,none,none,none
legacy_first32,no_fault,19:storage_in,19,11,13,47,10700.41115,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10701.41115,1.0,10707.877820000002,7.4666700000016135,ok,True,branch,none,none,none,none
legacy_first32,no_fault,16:storage_in,16,22,24,47,10701.259530000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10702.259530000001,1.0,10703.48828,2.2287499999983993,ok,True,branch,none,none,none,none
legacy_first32,no_fault,19:storage_in,19,11,13,47,10701.41115,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,10702.41115,1.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,16:storage_in,16,22,24,47,10702.259530000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10703.259530000001,1.0,10703.48828,1.2287499999983993,ok,True,branch,none,none,none,none
legacy_first32,no_fault,19:storage_in,19,11,13,47,10702.41115,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,10703.41115,1.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,16:storage_in,16,22,24,47,10703.259530000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10704.259530000001,1.0,10703.48828,0.2287499999983993,ok,True,branch,none,none,none,none
legacy_first32,no_fault,19:storage_in,19,11,13,47,10703.41115,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,11,13,47,10704.639770000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10705.639770000002,1.0,10707.877820000002,3.23804999999993,ok,True,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,11,13,47,10705.639770000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10706.639770000002,1.0,10707.877820000002,2.23804999999993,ok,True,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,11,13,47,10706.639770000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10707.639770000002,1.0,10707.877820000002,1.2380499999999302,ok,True,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,11,13,47,10707.639770000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10708.639770000002,1.0,10707.877820000002,0.23804999999993015,ok,True,branch,none,none,none,none
legacy_first32,no_fault,20:storage_in,20,22,24,47,10709.30327,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10710.30327,1.0,10714.65953,5.356260000000475,ok,True,branch,none,none,none,none
legacy_first32,no_fault,20:storage_in,20,22,24,47,10710.30327,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10711.30327,1.0,10714.65953,4.356260000000475,ok,True,branch,none,none,none,none
legacy_first32,no_fault,20:storage_in,20,22,24,47,10711.30327,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10712.30327,1.0,10714.65953,3.356260000000475,ok,True,branch,none,none,none,none
legacy_first32,no_fault,20:storage_in,20,22,24,47,10712.30327,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10713.30327,1.0,10714.65953,2.356260000000475,ok,True,branch,none,none,none,none
legacy_first32,no_fault,20:storage_in,20,22,24,47,10713.30327,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10714.30327,1.0,10714.65953,1.356260000000475,ok,True,branch,none,none,none,none
legacy_first32,no_fault,18:storage_in,18,27,28,47,10713.706470000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10714.706470000003,1.0,10717.88828,4.181809999996403,ok,True,branch,none,none,none,none
legacy_first32,no_fault,20:storage_in,20,22,24,47,10714.30327,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10715.30327,1.0,10714.65953,0.356260000000475,ok,True,branch,none,none,none,none
legacy_first32,no_fault,18:storage_in,18,27,28,47,10714.706470000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10715.706470000003,1.0,10717.88828,3.1818099999964033,ok,True,branch,none,none,none,none
legacy_first32,no_fault,18:storage_in,18,27,28,47,10715.706470000003,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,10716.706470000003,1.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,17:storage_in,17,24,27,47,10716.677820000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10717.677820000003,1.0,10717.259530000001,0.5817099999985658,ok,True,linear,none,none,none,none
legacy_first32,no_fault,18:storage_in,18,27,28,47,10716.706470000003,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,17:storage_in,17,27,28,47,10720.277820000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10721.277820000003,1.0,10729.05953,8.781709999997474,ok,True,branch,none,none,none,none
legacy_first32,no_fault,17:storage_in,17,27,28,47,10721.277820000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10722.277820000003,1.0,10729.05953,7.781709999997474,ok,True,branch,none,none,none,none
legacy_first32,no_fault,17:storage_in,17,27,28,47,10722.277820000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10723.277820000003,1.0,10729.05953,6.781709999997474,ok,True,branch,none,none,none,none
legacy_first32,no_fault,17:storage_in,17,27,28,47,10723.277820000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10724.277820000003,1.0,10729.05953,5.781709999997474,ok,True,branch,none,none,none,none
legacy_first32,no_fault,17:storage_in,17,27,28,47,10724.277820000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10725.277820000003,1.0,10729.05953,4.781709999997474,ok,True,branch,none,none,none,none
legacy_first32,no_fault,17:storage_in,17,27,28,47,10725.277820000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10726.277820000003,1.0,10729.05953,3.7817099999974744,ok,True,branch,none,none,none,none
legacy_first32,no_fault,17:storage_in,17,27,28,47,10726.277820000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10727.277820000003,1.0,10729.05953,2.7817099999974744,ok,True,branch,none,none,none,none
legacy_first32,no_fault,17:storage_in,17,27,28,47,10727.277820000003,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,10728.277820000003,1.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,17:storage_in,17,27,28,47,10728.277820000003,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,27,28,47,10731.239770000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10732.239770000004,1.0,10740.10327,8.863499999995838,ok,True,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,27,28,47,10732.239770000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10733.239770000004,1.0,10740.10327,7.863499999995838,ok,True,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,27,28,47,10733.239770000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10734.239770000004,1.0,10740.10327,6.863499999995838,ok,True,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,27,28,47,10734.239770000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10735.239770000004,1.0,10740.10327,5.863499999995838,ok,True,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,27,28,47,10735.239770000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10736.239770000004,1.0,10740.10327,4.863499999995838,ok,True,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,27,28,47,10736.239770000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10737.239770000004,1.0,10740.10327,3.863499999995838,ok,True,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,27,28,47,10737.239770000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10738.239770000004,1.0,10740.10327,2.863499999995838,ok,True,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,27,28,47,10738.239770000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10739.239770000004,1.0,10740.10327,1.8634999999958382,ok,True,branch,none,none,none,none
legacy_first32,no_fault,21:storage_in,21,27,28,47,10739.239770000004,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,10740.239770000004,1.0,10740.10327,0.8634999999958382,ok,True,branch,none,none,none,none
legacy_first32,no_fault,24:storage_in,24,18,22,47,11264.28296,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11265.28296,1.0,11266.64541,2.3624499999987165,ok,True,linear,none,none,none,none
legacy_first32,no_fault,24:storage_in,24,18,22,47,11265.28296,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11266.28296,1.0,11266.64541,1.3624499999987165,ok,True,linear,none,none,none,none
legacy_first32,no_fault,24:storage_in,24,18,22,47,11266.28296,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11267.28296,1.0,11266.64541,0.3624499999987165,ok,True,linear,none,none,none,none
legacy_first32,no_fault,26:storage_in,26,4,17,47,11269.33434,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11270.33434,1.0,11271.416360000001,2.0820200000016484,ok,True,linear,none,none,none,none
legacy_first32,no_fault,26:storage_in,26,4,17,47,11270.33434,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11271.33434,1.0,11271.416360000001,1.0820200000016484,ok,True,linear,none,none,none,none
legacy_first32,no_fault,26:storage_in,26,4,17,47,11271.33434,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11272.33434,1.0,11271.416360000001,0.08202000000164844,ok,True,linear,none,none,none,none
legacy_first32,no_fault,25:storage_in,25,18,22,47,11275.016360000001,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,11275.68296,0.6665999999986525,ok,False,linear,none,none,none,none
legacy_first32,no_fault,24:storage_in,24,22,24,47,11276.68296,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11277.68296,1.0,11278.045409999999,1.3624499999987165,ok,True,branch,none,none,none,none
legacy_first32,no_fault,24:storage_in,24,22,24,47,11277.68296,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11278.68296,1.0,11278.045409999999,0.3624499999987165,ok,True,branch,none,none,none,none
legacy_first32,no_fault,26:storage_in,26,18,22,47,11279.53434,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,linear,none,none,none,none
legacy_first32,no_fault,30:storage_in,30,18,22,47,11281.06746,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,linear,none,none,none,none
legacy_first32,no_fault,28:storage_in,28,18,22,47,11282.949590000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11283.949590000002,1.0,11285.31203,2.36243999999715,ok,True,linear,none,none,none,none
legacy_first32,no_fault,28:storage_in,28,18,22,47,11283.949590000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11284.949590000002,1.0,11285.31203,1.3624399999971502,ok,True,linear,none,none,none,none
legacy_first32,no_fault,28:storage_in,28,18,22,47,11284.949590000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11285.949590000002,1.0,11285.31203,0.36243999999715015,ok,True,linear,none,none,none,none
legacy_first32,no_fault,27:storage_in,27,22,24,47,11286.31203,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11287.31203,1.0,11289.08296,2.7709300000005896,ok,True,branch,none,none,none,none
legacy_first32,no_fault,27:storage_in,27,22,24,47,11287.31203,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11288.31203,1.0,11289.08296,1.7709300000005896,ok,True,branch,none,none,none,none
legacy_first32,no_fault,27:storage_in,27,22,24,47,11288.31203,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11289.31203,1.0,11289.08296,0.7709300000005896,ok,True,branch,none,none,none,none
legacy_first32,no_fault,28:storage_in,28,22,24,47,11295.349590000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11296.349590000002,1.0,11299.712029999999,4.36243999999715,ok,True,branch,none,none,none,none
legacy_first32,no_fault,28:storage_in,28,22,24,47,11296.349590000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11297.349590000002,1.0,11299.712029999999,3.36243999999715,ok,True,branch,none,none,none,none
legacy_first32,no_fault,28:storage_in,28,22,24,47,11297.349590000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11298.349590000002,1.0,11299.712029999999,2.36243999999715,ok,True,branch,none,none,none,none
legacy_first32,no_fault,28:storage_in,28,22,24,47,11298.349590000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11299.349590000002,1.0,11299.712029999999,1.3624399999971502,ok,True,branch,none,none,none,none
legacy_first32,no_fault,28:storage_in,28,22,24,47,11299.349590000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11300.349590000002,1.0,11299.712029999999,0.36243999999715015,ok,True,branch,none,none,none,none
legacy_first32,no_fault,27:storage_in,27,27,28,47,11303.31203,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,11303.48296,0.17093000000022585,ok,False,branch,none,none,none,none
legacy_first32,no_fault,31:storage_in,31,27,28,47,11310.344480000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11311.344480000003,1.0,11315.839820000001,5.495339999997668,ok,True,branch,none,none,none,none
legacy_first32,no_fault,31:storage_in,31,27,28,47,11311.344480000003,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11312.344480000003,1.0,11315.839820000001,4.495339999997668,ok,True,branch,none,none,none,none
legacy_first32,no_fault,31:storage_in,31,27,28,47,11312.344480000003,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,11313.344480000003,1.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,31:storage_in,31,27,28,47,11313.344480000003,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,none,none,none,none
legacy_first32,no_fault,28:storage_in,28,27,28,47,11314.349590000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11315.349590000002,1.0,11315.839820000001,1.4902299999994284,ok,True,branch,none,none,none,none
legacy_first32,no_fault,28:storage_in,28,27,28,47,11315.349590000002,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11316.349590000002,1.0,11315.839820000001,0.4902299999994284,ok,True,branch,none,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11293.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11294.374240000001,1.0,11308.03961,14.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11294.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11295.374240000001,1.0,11308.03961,13.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,37:storage_in,37,18,22,47,11294.40084,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11295.40084,1.0,11300.93412,6.53327999999965,ok,True,linear,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11295.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11296.374240000001,1.0,11308.03961,12.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,37:storage_in,37,18,22,47,11295.40084,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11296.40084,1.0,11300.93412,5.53327999999965,ok,True,linear,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11296.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11297.374240000001,1.0,11308.03961,11.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,37:storage_in,37,18,22,47,11296.40084,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11297.40084,1.0,11300.93412,4.53327999999965,ok,True,linear,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11297.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11298.374240000001,1.0,11308.03961,10.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,37:storage_in,37,18,22,47,11297.40084,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11298.40084,1.0,11300.93412,3.5332799999996496,ok,True,linear,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11298.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11299.374240000001,1.0,11308.03961,9.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,37:storage_in,37,18,22,47,11298.40084,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11299.40084,1.0,11300.93412,2.5332799999996496,ok,True,linear,16->17,none,none,none
legacy_offset32_static16,static_fault,36:storage_in,36,11,13,47,11299.187810000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11300.187810000001,1.0,11305.173150000002,5.985340000001088,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11299.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11300.374240000001,1.0,11308.03961,8.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,37:storage_in,37,18,22,47,11299.40084,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11300.40084,1.0,11300.93412,1.5332799999996496,ok,True,linear,16->17,none,none,none
legacy_offset32_static16,static_fault,36:storage_in,36,11,13,47,11300.187810000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11301.187810000001,1.0,11305.173150000002,4.985340000001088,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11300.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11301.374240000001,1.0,11308.03961,7.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,37:storage_in,37,18,22,47,11300.40084,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11301.40084,1.0,11300.93412,0.5332799999996496,ok,True,linear,16->17,none,none,none
legacy_offset32_static16,static_fault,36:storage_in,36,11,13,47,11301.187810000001,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,11302.187810000001,1.0,,,current_node_hold_conflict,False,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11301.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11302.374240000001,1.0,11308.03961,6.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,36:storage_in,36,11,13,47,11302.187810000001,edge_capacity,LEGACY_NEXT_GLOBALLY_UNSAFE,11303.187810000001,1.0,,,current_node_hold_conflict,False,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11302.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11303.374240000001,1.0,11308.03961,5.665369999998802,ok,True,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,36:storage_in,36,11,13,47,11303.187810000001,edge_capacity,ABSTAIN_NO_TEACHER,,0.0,,,current_node_hold_conflict,False,branch,16->17,none,none,none
legacy_offset32_static16,static_fault,39:storage_in,39,16,21,47,11303.374240000001,edge_capacity,LEGACY_NEXT_TEMPORARILY_BLOCKED,11304.374240000001,1.0,11308.03961,4.665369999998802,ok,True,branch,16->17,none,none,none
