scenario,event_variant,edge,event_type,segment_id,task_id,time_start,time_end,occupying_task_id,occupancy_start,occupancy_end,queue_length,queue_rank,deadline_slack,blocked_reason
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,3:storage_in,3,8891.800872000002,8892.616299,2,8884.22,8892.62,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,22->24,wait_for_release,2:storage_in,2,8893.616299,8894.845453,1,8884.45,8894.85,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,5:storage_in,5,9477.815484,9480.682986000002,4,9472.28,9480.68,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,5:storage_in,5,9478.815484,9480.682986000002,4,9472.28,9480.68,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,5:storage_in,5,9479.815484,9480.682986000002,4,9472.28,9480.68,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,22->24,wait_for_release,5:storage_in,5,9490.215484,9492.082986000001,4,9481.68,9492.08,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,10:storage_in,10,10094.37294,10100.934140000001,9,10092.5,10100.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,10:storage_in,10,10095.37294,10100.934140000001,9,10092.5,10100.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,10:storage_in,10,10096.37294,10100.934140000001,9,10092.5,10100.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,10:storage_in,10,10097.37294,10100.934140000001,9,10092.5,10100.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,10:storage_in,10,10098.37294,10100.934140000001,9,10092.5,10100.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,10:storage_in,10,10099.37294,10100.934140000001,9,10092.5,10100.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,10:storage_in,10,10100.37294,10100.934140000001,9,10092.5,10100.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,22->24,wait_for_release,9:storage_in,9,10101.934140000001,10102.88213,7,10092.5,10102.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,8:storage_in,8,10113.706480000003,10117.28213,7,10106.5,10117.3,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,8:storage_in,8,10114.706480000003,10117.28213,7,10106.5,10117.3,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,8:storage_in,8,10115.706480000003,10117.28213,7,10106.5,10117.3,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,8:storage_in,8,10116.706480000003,10117.28213,7,10106.5,10117.3,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,24->27,wait_for_release,10:storage_in,10,10122.172939999999,10122.639820000002,11,10121,10122.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,11:storage_in,11,10123.639820000002,,8,10117.7,10128.5,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,11:storage_in,11,10124.639820000002,,8,10117.7,10128.5,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,10:storage_in,10,10125.772939999999,10128.506480000002,8,10117.7,10128.5,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,10:storage_in,10,10126.772939999999,10128.506480000002,8,10117.7,10128.5,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,10:storage_in,10,10127.772939999999,10128.506480000002,8,10117.7,10128.5,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,14:storage_in,14,10679.68828,10680.77885,13,10672.4,10680.8,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,14:storage_in,14,10680.68828,10680.77885,13,10672.4,10680.8,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,15:storage_in,15,10685.645400000001,10690.08828,14,10681.7,10690.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,15:storage_in,15,10686.645400000001,10690.08828,14,10681.7,10690.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,15:storage_in,15,10687.645400000001,10690.08828,14,10681.7,10690.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,15:storage_in,15,10688.645400000001,,14,10681.7,10690.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,15:storage_in,15,10689.645400000001,,14,10681.7,10690.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,22->24,wait_for_release,14:storage_in,14,10691.08828,10692.17885,13,10681.8,10692.2,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,8->11,wait_for_release,19:storage_in,19,10695.21115,10695.67782,17,10692.5,10695.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,20:storage_in,20,10697.90327,10699.259530000001,16,10690.9,10699.3,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,20:storage_in,20,10698.90327,10699.259530000001,16,10690.9,10699.3,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,11->13,wait_for_release,19:storage_in,19,10700.41115,10707.877820000002,17,10696.7,10707.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,11->13,wait_for_release,21:storage_in,21,10704.639770000002,10707.877820000002,17,10696.7,10707.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,11->13,wait_for_release,21:storage_in,21,10705.639770000002,10707.877820000002,17,10696.7,10707.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,11->13,wait_for_release,21:storage_in,21,10706.639770000002,10707.877820000002,17,10696.7,10707.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,11->13,wait_for_release,21:storage_in,21,10707.639770000002,10707.877820000002,17,10696.7,10707.9,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,13->23,wait_for_release,17:storage_in,17,10708.877820000002,10709.506470000002,18,10706.3,10709.5,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,22->24,wait_for_release,20:storage_in,20,10709.30327,10710.65953,16,10700.3,10710.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,24->27,wait_for_release,18:storage_in,18,10713.106470000002,10713.259530000001,16,10711.7,10713.3,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,18:storage_in,18,10716.706470000003,,16,10714.3,10725.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,19:storage_in,19,10716.81115,10725.68828,14,10710.9,10725.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,18:storage_in,18,10717.706470000003,,16,10714.3,10725.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,19:storage_in,19,10717.81115,10725.68828,14,10710.9,10725.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,19:storage_in,19,10718.81115,10725.68828,14,10710.9,10725.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,17:storage_in,17,10719.277820000003,10725.05953,16,10714.3,10725.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,19:storage_in,19,10719.81115,10725.68828,14,10710.9,10725.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,17:storage_in,17,10720.277820000003,10725.05953,16,10714.3,10725.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,19:storage_in,19,10720.81115,10725.68828,14,10710.9,10725.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,17:storage_in,17,10721.277820000003,10725.05953,16,10714.3,10725.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,19:storage_in,19,10721.81115,10725.68828,14,10710.9,10725.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,17:storage_in,17,10722.277820000003,10725.05953,16,10714.3,10725.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,19:storage_in,19,10722.81115,10725.68828,14,10710.9,10725.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,17:storage_in,17,10723.277820000003,10725.05953,16,10714.3,10725.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,19:storage_in,19,10723.81115,10725.68828,14,10710.9,10725.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,17:storage_in,17,10724.277820000003,10725.05953,16,10714.3,10725.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,19:storage_in,19,10724.81115,10725.68828,14,10710.9,10725.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,20:storage_in,20,10729.103270000001,10740.611149999999,19,10725.8,10740.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,20:storage_in,20,10730.103270000001,10740.611149999999,19,10725.8,10740.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,21:storage_in,21,10730.239770000004,10736.077820000002,17,10725.3,10736.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,20:storage_in,20,10731.103270000001,10740.611149999999,19,10725.8,10740.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,21:storage_in,21,10731.239770000004,10736.077820000002,17,10725.3,10736.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,20:storage_in,20,10732.103270000001,10740.611149999999,19,10725.8,10740.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,21:storage_in,21,10732.239770000004,10736.077820000002,17,10725.3,10736.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,20:storage_in,20,10733.103270000001,10740.611149999999,19,10725.8,10740.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,21:storage_in,21,10733.239770000004,10736.077820000002,17,10725.3,10736.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,20:storage_in,20,10734.103270000001,10740.611149999999,19,10725.8,10740.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,21:storage_in,21,10734.239770000004,10736.077820000002,17,10725.3,10736.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,20:storage_in,20,10735.103270000001,10740.611149999999,19,10725.8,10740.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,21:storage_in,21,10735.239770000004,10736.077820000002,17,10725.3,10736.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,20:storage_in,20,10736.103270000001,10740.611149999999,19,10725.8,10740.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,20:storage_in,20,10737.103270000001,10740.611149999999,19,10725.8,10740.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,20:storage_in,20,10738.103270000001,10740.611149999999,19,10725.8,10740.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,20:storage_in,20,10739.103270000001,10740.611149999999,19,10725.8,10740.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,46->36,wait_for_release,20:storage_in,20,10740.103270000001,10740.611149999999,19,10725.8,10740.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,24:storage_in,24,11264.28296,11266.64541,23,11258.2,11266.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,24:storage_in,24,11265.28296,11266.64541,23,11258.2,11266.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,24:storage_in,24,11266.28296,11266.64541,23,11258.2,11266.6,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,4->17,wait_for_release,26:storage_in,26,11269.33434,11271.416360000001,25,11267.8,11271.4,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,4->17,wait_for_release,26:storage_in,26,11270.33434,11271.416360000001,25,11267.8,11271.4,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,4->17,wait_for_release,26:storage_in,26,11271.33434,11271.416360000001,25,11267.8,11271.4,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,25:storage_in,25,11275.016360000001,11275.68296,24,11267.3,11275.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,22->24,wait_for_release,24:storage_in,24,11276.68296,11278.045409999999,23,11267.6,11278,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,26:storage_in,26,11279.53434,,27,11276.9,11285.3,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,30:storage_in,30,11281.06746,,27,11276.9,11285.3,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,28:storage_in,28,11282.949590000002,11285.31203,27,11276.9,11285.3,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,28:storage_in,28,11283.949590000002,11285.31203,27,11276.9,11285.3,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,18->22,wait_for_release,28:storage_in,28,11284.949590000002,11285.31203,27,11276.9,11285.3,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,22->24,wait_for_release,28:storage_in,28,11295.349590000002,11296.712029999999,27,11286.3,11296.7,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,29:storage_in,29,11303.039820000002,11311.112029999998,27,11300.3,11311.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,29:storage_in,29,11304.039820000002,11311.112029999998,27,11300.3,11311.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,29:storage_in,29,11305.039820000002,11311.112029999998,27,11300.3,11311.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,29:storage_in,29,11306.039820000002,11311.112029999998,27,11300.3,11311.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,29:storage_in,29,11307.039820000002,11311.112029999998,27,11300.3,11311.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,29:storage_in,29,11308.039820000002,,27,11300.3,11311.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,29:storage_in,29,11309.039820000002,,27,11300.3,11311.1,2,2,,edge_capacity
legacy_first32,g3d_reroute_anchor,27->28,wait_for_release,31:storage_in,31,11310.344480000003,11311.112029999998,27,11300.3,11311.1,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,2:storage_in,2,8882.216299,8883.445453,1,8875.05,8883.45,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,3:storage_in,3,8889.800872000002,8891.845453,2,8883.45,8891.85,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,22->24,wait_for_release,2:storage_in,2,8892.845453,8894.845453,1,8884.45,8894.85,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,22->24,wait_for_release,3:storage_in,3,8901.245453,8905.245453,2,8894.85,8905.25,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,2:storage_in,2,8908.845453,8909.245453,1,8898.45,8909.25,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,3:storage_in,3,8919.245453,8920.045452999999,2,8909.25,8920.05,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,5:storage_in,5,9477.815484,9480.682986000002,4,9472.28,9480.68,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,22->24,wait_for_release,5:storage_in,5,9490.082986000001,9492.082986000001,4,9481.68,9492.08,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,5:storage_in,5,9506.082986000001,9506.482986,4,9495.68,9506.48,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,10:storage_in,10,10094.37294,10100.934140000001,9,10092.5,10100.9,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,22->24,wait_for_release,9:storage_in,9,10101.934140000001,10102.88213,7,10092.5,10102.9,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,22->24,wait_for_release,10:storage_in,10,10110.33414,10113.28213,9,10102.9,10113.3,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,8:storage_in,8,10113.706480000003,10117.28213,7,10106.5,10117.3,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,9:storage_in,9,10118.88213,10128.082129999999,8,10117.3,10128.1,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,10:storage_in,10,10129.28213,10138.882129999998,9,10128.1,10138.9,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,14:storage_in,14,10679.68828,10680.77885,13,10672.4,10680.8,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,15:storage_in,15,10685.645400000001,10689.17885,14,10680.8,10689.2,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,22->24,wait_for_release,14:storage_in,14,10690.17885,10692.17885,13,10681.8,10692.2,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,16:storage_in,16,10690.859530000002,10697.57885,15,10689.2,10697.6,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,8->11,wait_for_release,19:storage_in,19,10695.21115,10695.67782,17,10692.5,10695.7,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,22->24,wait_for_release,15:storage_in,15,10698.57885,10702.57885,14,10692.2,10702.6,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,20:storage_in,20,10698.90327,10705.97885,16,10697.6,10706,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,11->13,wait_for_release,19:storage_in,19,10699.877820000002,10707.877820000002,17,10696.7,10707.9,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,14:storage_in,14,10706.17885,10706.57885,13,10695.8,10706.6,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,22->24,wait_for_release,16:storage_in,16,10706.97885,10712.97885,15,10702.6,10713,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,11->13,wait_for_release,21:storage_in,21,10709.639770000002,10719.077820000002,19,10707.9,10719.1,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,18:storage_in,18,10713.706470000003,10717.37885,14,10706.6,10717.4,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,22->24,wait_for_release,20:storage_in,20,10715.37885,10723.37885,16,10713,10723.4,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,17:storage_in,17,10719.277820000003,10728.178849999998,18,10717.4,10728.2,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,19:storage_in,19,10729.477820000004,10738.978849999998,17,10728.2,10739,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,21:storage_in,21,10740.677820000004,10749.778849999997,19,10739,10749.8,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,24:storage_in,24,11264.28296,11266.64541,23,11258.2,11266.6,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,4->17,wait_for_release,26:storage_in,26,11269.33434,11271.416360000001,25,11267.8,11271.4,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,25:storage_in,25,11275.016360000001,11275.045409999999,24,11266.6,11275,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,22->24,wait_for_release,24:storage_in,24,11276.045409999999,11278.045409999999,23,11267.6,11278,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,27:storage_in,27,11276.91203,,25,11275,11283.4,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,26:storage_in,26,11278.616360000002,,25,11275,11283.4,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,26:storage_in,26,11279.616360000002,,25,11275,11283.4,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,30:storage_in,30,11281.06746,,25,11275,11283.4,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,18->22,wait_for_release,28:storage_in,28,11282.949590000002,11283.445409999998,25,11275,11283.4,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,22->24,wait_for_release,25:storage_in,25,11284.445409999998,11288.445409999998,24,11278,11288.4,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,24:storage_in,24,11292.045409999999,11292.445409999998,23,11281.6,11292.4,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,22->24,wait_for_release,28:storage_in,28,11292.845409999998,11298.845409999998,25,11288.4,11298.8,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,24->27,wait_for_release,29:storage_in,29,11301.439820000001,11301.445409999998,25,11299.8,11301.4,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,25:storage_in,25,11302.445409999998,,24,11292.4,11303.2,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,31:storage_in,31,11310.344480000003,,29,11304,11314.8,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,31:storage_in,31,11311.344480000003,,29,11304,11314.8,2,2,,edge_capacity
legacy_first32,edge_release_wait_scheduler,27->28,wait_for_release,28:storage_in,28,11312.845409999998,11314.845409999998,29,11304,11314.8,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,18->22,wait_for_release,2:storage_in,2,8882.216299,8883.445453,1,8875.05,8883.45,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,18->22,wait_for_release,3:storage_in,3,8889.800872000002,8891.845453,2,8883.45,8891.85,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,22->24,wait_for_release,2:storage_in,2,8892.845453,8894.845453,1,8884.45,8894.85,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,22->24,wait_for_release,3:storage_in,3,8901.245453,8905.245453,2,8894.85,8905.25,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,27->28,wait_for_release,2:storage_in,2,8908.845453,8909.245453,1,8898.45,8909.25,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,27->28,wait_for_release,3:storage_in,3,8919.245453,8920.045452999999,2,8909.25,8920.05,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,18->22,wait_for_release,5:storage_in,5,9477.815484,9480.682986000002,4,9472.28,9480.68,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,22->24,wait_for_release,5:storage_in,5,9490.082986000001,9492.082986000001,4,9481.68,9492.08,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,27->28,wait_for_release,5:storage_in,5,9506.082986000001,9506.482986,4,9495.68,9506.48,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,18->22,wait_for_release,10:storage_in,10,10094.37294,10100.934140000001,9,10092.5,10100.9,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,22->24,wait_for_release,9:storage_in,9,10101.934140000001,10102.88213,7,10092.5,10102.9,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,22->24,wait_for_release,10:storage_in,10,10110.33414,10113.28213,9,10102.9,10113.3,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,27->28,wait_for_release,8:storage_in,8,10113.706480000003,10117.28213,7,10106.5,10117.3,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,27->28,wait_for_release,9:storage_in,9,10118.88213,10128.082129999999,8,10117.3,10128.1,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,27->28,wait_for_release,10:storage_in,10,10129.28213,10138.882129999998,9,10128.1,10138.9,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,18->22,wait_for_release,14:storage_in,14,10679.68828,10680.77885,13,10672.4,10680.8,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,18->22,wait_for_release,15:storage_in,15,10685.645400000001,10689.17885,14,10680.8,10689.2,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,22->24,wait_for_release,14:storage_in,14,10690.17885,10692.17885,13,10681.8,10692.2,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,18->22,wait_for_release,16:storage_in,16,10690.859530000002,10697.57885,15,10689.2,10697.6,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,8->11,wait_for_release,19:storage_in,19,10695.21115,10695.67782,17,10692.5,10695.7,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,22->24,wait_for_release,15:storage_in,15,10698.57885,10702.57885,14,10692.2,10702.6,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,18->22,wait_for_release,20:storage_in,20,10698.90327,10705.97885,16,10697.6,10706,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,11->13,wait_for_release,19:storage_in,19,10699.877820000002,10707.877820000002,17,10696.7,10707.9,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,27->28,wait_for_release,14:storage_in,14,10706.17885,10706.57885,13,10695.8,10706.6,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,22->24,wait_for_release,16:storage_in,16,10706.97885,10712.97885,15,10702.6,10713,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,11->13,wait_for_release,21:storage_in,21,10709.639770000002,10719.077820000002,19,10707.9,10719.1,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,27->28,wait_for_release,18:storage_in,18,10713.706470000003,10717.37885,14,10706.6,10717.4,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,22->24,wait_for_release,20:storage_in,20,10715.37885,10723.37885,16,10713,10723.4,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,27->28,wait_for_release,17:storage_in,17,10719.277820000003,10728.178849999998,18,10717.4,10728.2,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,27->28,wait_for_release,19:storage_in,19,10729.477820000004,10738.978849999998,17,10728.2,10739,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,27->28,wait_for_release,21:storage_in,21,10740.677820000004,10749.778849999997,19,10739,10749.8,2,2,,edge_capacity
legacy_first32,fifo_edge_queue_scheduler,18->22,wait_for_release,24:storage_in,24,11264.28296,11266.64541,23,11258.2,11266.6,2,2,,edge_capacity
