case_id,category,workload_mode,scale,segment_limit,execution_status,return_code,run_id,protocol_version,protocol_manifest_sha256,implementation_sha256,map_sha256,input_sha256,result_sha256,measurement_cohort,declared_concurrent_worker_target,command,workload_segment_count,raw_bag_count,completed_segment_count,failed_segment_count,event_runtime_invariant_pass,completion_pass,safe_execution_pass,queue_stability_pass,service_level_pass,capacity_pass,fault_recovery_pass,fault_window_count,fault_recovery_observed_count,fault_recovery_unobserved_count,fault_recovery_time_seconds_max,fault_recovery_times_seconds_json,fault_backlog_before_fault_json,fault_backlog_at_repair_json,fault_recovery_gate_failures,continuity_status,continuity_single_runtime_invocation_pass,continuity_runtime_instance_id,continuity_boundary_count,continuity_cross_boundary_completion_count,continuity_carry_over_observed,continuity_input_audit_status,continuity_input_expected_copy_count,continuity_input_workload_row_count,continuity_input_base_segment_count,continuity_input_coverage_sha256,continuity_blockers,backlog_slope_fraction,end_backlog,peak_backlog,drain_time_seconds,backlog_area_seconds,source_peak_backlog,source_end_backlog,source_backlog_area_seconds,network_peak_backlog,network_end_backlog,original_entry_p95_seconds,original_entry_p99_seconds,source_delay_p95_seconds,source_delay_p99_seconds,network_time_p95_seconds,java_release_tth_p95_seconds,java_release_tth_p99_seconds,deadline_miss_rate,starvation_count,max_wait_seconds,wait_fairness_jain,conflict_count,deadlock_count,resolved_deadlock_count,unresolved_deadlock_count,loop_count,source_admission_enabled,source_admission_attempt_count,source_admission_admitted_count,source_admission_local_resource_hold_count,source_admission_downstream_pressure_hold_count,source_admission_beacon_read_count,source_admission_max_observed_downstream_pressure,runtime_full_astar_calls,global_reservation_scan_count,decision_count,event_count,decision_latency_us_p50,decision_latency_us_p95,decision_latency_us_p99,event_throughput_per_second,runtime_thread_count,junction_count,peak_active_bag_count,peak_working_set_bytes,cpp_internal_accounted_bytes,peak_junction_local_state_accounted_bytes,sum_final_junction_local_state_accounted_bytes,max_junction_service_utilization,bottleneck_node,bottleneck_score,wall_seconds,fault_profile,queue_discipline,enable_source_admission,enable_backpressure,enable_pibt_lite,enable_deadlock_escape,enable_fault_policy,diagnostic_hops,notes,blocker
frontier_synchronized_replica_worst_case_2p0x,capacity_frontier,synchronized_replica_worst_case,2.0,,EXECUTED,0,483daffe-12d0-4fbf-ae12-b61e23e524ad,g4irsf11-formal-2026-07-22-v4,54c0bbe092ebf37fc705ef1cf4415a29ee4ba3e8c107730ed70d41601b08b440,92c7e4588a902770fd14ffd87c4924f7f7af9246a42b00dfc523616591e04ba9,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,3db240471bb4044c6d5b8279d65e0b4088699b1de122122d4f585df9878e3a13,16892830984e63590a99f422a42e24606a31bce3b473740e5ad8670b2f89d216,g4irsf11_fixed_real_map_parallel8_92c7e4588a90_run1,8,"C:\Users\38908\.conda\envs\czr005\python.exe C:\PROGRAMING\czr005\scripts\eval\run_g4irsf11_event_case.py --run-id 483daffe-12d0-4fbf-ae12-b61e23e524ad --protocol-version g4irsf11-formal-2026-07-22-v4 --protocol-manifest-sha256 54c0bbe092ebf37fc705ef1cf4415a29ee4ba3e8c107730ed70d41601b08b440 --case-spec-json {\""case_id\"":\""frontier_synchronized_replica_worst_case_2p0x\"",\""category\"":\""capacity_frontier\"",\""diagnostic_hops\"":2,\""enable_backpressure\"":true,\""enable_deadlock_escape\"":true,\""enable_fault_policy\"":true,\""enable_pibt_lite\"":true,\""enable_source_admission\"":true,\""fault_profile\"":\""no_fault\"",\""notes\"":\""\"",\""queue_discipline\"":\""aging\"",\""scale\"":2.0,\""segment_limit\"":null,\""tags\"":[\""fractional_frontier\"",\""synchronized_replica_worst_case\""],\""trace_complete\"":false,\""workload_mode\"":\""synchronized_replica_worst_case\""} --input-artifact-json {\""maximum_release_time\"":81900.0,\""minimum_release_time\"":8267.845453,\""path\"":\""C:\\PROGRAMING\\czr005\\.pytest_cache\\g4irsf11\\event_evaluation\\workloads\\frontier_synchronized_replica_worst_case_2p0x.jsonl\"",\""release_span_seconds\"":73632.154547,\""row_count\"":87206,\""sha256\"":\""3db240471bb4044c6d5b8279d65e0b4088699b1de122122d4f585df9878e3a13\"",\""state\"":\""present\""} --fault-artifact-json {\""path\"":\""C:\\PROGRAMING\\czr005\\.pytest_cache\\g4irsf11\\event_evaluation\\faults\\frontier_synchronized_replica_worst_case_2p0x.json\"",\""row_count\"":0,\""sha256\"":\""37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570\"",\""size_bytes\"":3,\""state\"":\""empty\""} --map-sha256 67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63 --source-sha256 968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f --implementation-sha256 92c7e4588a902770fd14ffd87c4924f7f7af9246a42b00dfc523616591e04ba9 --measurement-cohort g4irsf11_fixed_real_map_parallel8_92c7e4588a90_run1 --concurrent-worker-target 8 --workload C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\workloads\frontier_synchronized_replica_worst_case_2p0x.jsonl --map C:\PROGRAMING\czr005\data\processed\maps\map2.json --output C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\results\frontier_synchronized_replica_worst_case_2p0x.json --search-path C:\PROGRAMING\czr005\build_vs\python\Release --scenario frontier_synchronized_replica_worst_case_2p0x --scale 2.0 --workload-mode synchronized_replica_worst_case --fault-mode no_fault --fault-windows C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\faults\frontier_synchronized_replica_worst_case_2p0x.json --queue-discipline aging --retry-interval 0.25 --minimum-service-seconds 0.001 --dispatch-headway-seconds 0.001 --history-limit 8 --max-decisions-per-bag 512 --max-events 20000000 --max-simulation-time -1.0 --trace-limit 0 --trace-shard-count 1 --trace-shard-index 0 --local-queue-capacity 0 --deadlock-retry-threshold 8 --diagnostic-hops 2 --max-backlog-slope-fraction 0.0 --max-drain-seconds 1800.0 --max-p95-service-seconds 600.0 --max-p99-service-seconds 900.0 --max-deadline-miss-rate 0.0 --starvation-seconds 1800.0 --max-fault-recovery-seconds 1800.0 --enable-source-admission --enable-backpressure --enable-pibt-lite --enable-deadlock-escape --enable-fault-policy",87206,57012,13301,73905,True,False,True,False,False,False,True,0,0,0,,[],[],[],,,,,,,,,,,,,,1.014542355848433,53994,55724,86791.87618000006,6865054024.033307,348,0,2714991.336030024,55724,53994,137947.8929744999,145447.3600641002,190.35112999999637,1107.1113528999992,137945.8539529999,204243.66237051634,242653.95811300757,0.9744864148442677,56980,287749.8024499565,0.0038772719485217965,0,61173,61171,2,0,True,932963,87206,17169,828588,1191666,130,0,0,1215173,10704331,5.4,18.4,29.800000000000004,13927.345481634715,1,53,80667,688300032,43252164,127852,308828,0.3472313967570974,46,31903.266351033973,769.836593699998,no_fault,aging,True,True,True,True,True,2,,
frontier_synchronized_replica_worst_case_2p25x,capacity_frontier,synchronized_replica_worst_case,2.25,,EXECUTED,0,5a72d767-97ba-4f20-812f-f0b4e5890372,g4irsf11-formal-2026-07-22-v4,54c0bbe092ebf37fc705ef1cf4415a29ee4ba3e8c107730ed70d41601b08b440,92c7e4588a902770fd14ffd87c4924f7f7af9246a42b00dfc523616591e04ba9,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,7521f3c8ce2e9b33086cee2e7a76365f73fdbfcb70dc7a3e686b434cf1aa9547,023d89d8d98019cdf641b9c549e4d8d2436d1d6607f7b7f0b7fae12ea8f09748,g4irsf11_fixed_real_map_parallel8_92c7e4588a90_run1,8,"C:\Users\38908\.conda\envs\czr005\python.exe C:\PROGRAMING\czr005\scripts\eval\run_g4irsf11_event_case.py --run-id 5a72d767-97ba-4f20-812f-f0b4e5890372 --protocol-version g4irsf11-formal-2026-07-22-v4 --protocol-manifest-sha256 54c0bbe092ebf37fc705ef1cf4415a29ee4ba3e8c107730ed70d41601b08b440 --case-spec-json {\""case_id\"":\""frontier_synchronized_replica_worst_case_2p25x\"",\""category\"":\""capacity_frontier\"",\""diagnostic_hops\"":2,\""enable_backpressure\"":true,\""enable_deadlock_escape\"":true,\""enable_fault_policy\"":true,\""enable_pibt_lite\"":true,\""enable_source_admission\"":true,\""fault_profile\"":\""no_fault\"",\""notes\"":\""\"",\""queue_discipline\"":\""aging\"",\""scale\"":2.25,\""segment_limit\"":null,\""tags\"":[\""fractional_frontier\"",\""synchronized_replica_worst_case\""],\""trace_complete\"":false,\""workload_mode\"":\""synchronized_replica_worst_case\""} --input-artifact-json {\""maximum_release_time\"":81900.0,\""minimum_release_time\"":8267.845453,\""path\"":\""C:\\PROGRAMING\\czr005\\.pytest_cache\\g4irsf11\\event_evaluation\\workloads\\frontier_synchronized_replica_worst_case_2p25x.jsonl\"",\""release_span_seconds\"":73632.154547,\""row_count\"":98100,\""sha256\"":\""7521f3c8ce2e9b33086cee2e7a76365f73fdbfcb70dc7a3e686b434cf1aa9547\"",\""state\"":\""present\""} --fault-artifact-json {\""path\"":\""C:\\PROGRAMING\\czr005\\.pytest_cache\\g4irsf11\\event_evaluation\\faults\\frontier_synchronized_replica_worst_case_2p25x.json\"",\""row_count\"":0,\""sha256\"":\""37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570\"",\""size_bytes\"":3,\""state\"":\""empty\""} --map-sha256 67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63 --source-sha256 968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f --implementation-sha256 92c7e4588a902770fd14ffd87c4924f7f7af9246a42b00dfc523616591e04ba9 --measurement-cohort g4irsf11_fixed_real_map_parallel8_92c7e4588a90_run1 --concurrent-worker-target 8 --workload C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\workloads\frontier_synchronized_replica_worst_case_2p25x.jsonl --map C:\PROGRAMING\czr005\data\processed\maps\map2.json --output C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\results\frontier_synchronized_replica_worst_case_2p25x.json --search-path C:\PROGRAMING\czr005\build_vs\python\Release --scenario frontier_synchronized_replica_worst_case_2p25x --scale 2.25 --workload-mode synchronized_replica_worst_case --fault-mode no_fault --fault-windows C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\faults\frontier_synchronized_replica_worst_case_2p25x.json --queue-discipline aging --retry-interval 0.25 --minimum-service-seconds 0.001 --dispatch-headway-seconds 0.001 --history-limit 8 --max-decisions-per-bag 512 --max-events 20000000 --max-simulation-time -1.0 --trace-limit 0 --trace-shard-count 1 --trace-shard-index 0 --local-queue-capacity 0 --deadlock-retry-threshold 8 --diagnostic-hops 2 --max-backlog-slope-fraction 0.0 --max-drain-seconds 1800.0 --max-p95-service-seconds 600.0 --max-p99-service-seconds 900.0 --max-deadline-miss-rate 0.0 --starvation-seconds 1800.0 --max-fault-recovery-seconds 1800.0 --enable-source-admission --enable-backpressure --enable-pibt-lite --enable-deadlock-escape --enable-fault-policy",98100,64172,13407,84693,True,False,True,False,False,False,True,0,0,0,,[],[],[],,,,,,,,,,,,,,1.0180355944467212,61160,62892,86721.15920999974,7753383476.694183,861,0,6995408.882369994,62892,61160,139560.52110349972,146084.51289139973,627.7078429999995,2181.3155379999985,139070.55046649973,210632.98443701392,246191.7772659019,0.9760956175298805,64140,290099.42820989643,0.0012873479339640757,0,65807,65804,3,0,True,1092144,98100,14427,979617,1391662,419,0,0,1301257,11504124,6.1,20.1,36.2,10256.177091918948,1,53,91333,769777664,56125692,137080,351980,0.3961968995601845,46,34210.28090710669,1123.0517144999976,no_fault,aging,True,True,True,True,True,2,,
frontier_synchronized_replica_worst_case_2p5x,capacity_frontier,synchronized_replica_worst_case,2.5,,EXECUTED,0,27a2b94e-581f-4fba-b900-c5cd0aefea94,g4irsf11-formal-2026-07-22-v4,54c0bbe092ebf37fc705ef1cf4415a29ee4ba3e8c107730ed70d41601b08b440,92c7e4588a902770fd14ffd87c4924f7f7af9246a42b00dfc523616591e04ba9,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,14f79081d625df9f0a83e9a104572b3074c63e4ce272145370c8a8eeb8f5a3c0,99018d7916afd20d7a7165015d8473d477affb35d47698341ddad44cc00a7ea6,g4irsf11_fixed_real_map_parallel8_92c7e4588a90_run1,8,"C:\Users\38908\.conda\envs\czr005\python.exe C:\PROGRAMING\czr005\scripts\eval\run_g4irsf11_event_case.py --run-id 27a2b94e-581f-4fba-b900-c5cd0aefea94 --protocol-version g4irsf11-formal-2026-07-22-v4 --protocol-manifest-sha256 54c0bbe092ebf37fc705ef1cf4415a29ee4ba3e8c107730ed70d41601b08b440 --case-spec-json {\""case_id\"":\""frontier_synchronized_replica_worst_case_2p5x\"",\""category\"":\""capacity_frontier\"",\""diagnostic_hops\"":2,\""enable_backpressure\"":true,\""enable_deadlock_escape\"":true,\""enable_fault_policy\"":true,\""enable_pibt_lite\"":true,\""enable_source_admission\"":true,\""fault_profile\"":\""no_fault\"",\""notes\"":\""\"",\""queue_discipline\"":\""aging\"",\""scale\"":2.5,\""segment_limit\"":null,\""tags\"":[\""fractional_frontier\"",\""synchronized_replica_worst_case\""],\""trace_complete\"":false,\""workload_mode\"":\""synchronized_replica_worst_case\""} --input-artifact-json {\""maximum_release_time\"":81900.0,\""minimum_release_time\"":8267.845453,\""path\"":\""C:\\PROGRAMING\\czr005\\.pytest_cache\\g4irsf11\\event_evaluation\\workloads\\frontier_synchronized_replica_worst_case_2p5x.jsonl\"",\""release_span_seconds\"":73632.154547,\""row_count\"":108916,\""sha256\"":\""14f79081d625df9f0a83e9a104572b3074c63e4ce272145370c8a8eeb8f5a3c0\"",\""state\"":\""present\""} --fault-artifact-json {\""path\"":\""C:\\PROGRAMING\\czr005\\.pytest_cache\\g4irsf11\\event_evaluation\\faults\\frontier_synchronized_replica_worst_case_2p5x.json\"",\""row_count\"":0,\""sha256\"":\""37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570\"",\""size_bytes\"":3,\""state\"":\""empty\""} --map-sha256 67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63 --source-sha256 968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f --implementation-sha256 92c7e4588a902770fd14ffd87c4924f7f7af9246a42b00dfc523616591e04ba9 --measurement-cohort g4irsf11_fixed_real_map_parallel8_92c7e4588a90_run1 --concurrent-worker-target 8 --workload C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\workloads\frontier_synchronized_replica_worst_case_2p5x.jsonl --map C:\PROGRAMING\czr005\data\processed\maps\map2.json --output C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\results\frontier_synchronized_replica_worst_case_2p5x.json --search-path C:\PROGRAMING\czr005\build_vs\python\Release --scenario frontier_synchronized_replica_worst_case_2p5x --scale 2.5 --workload-mode synchronized_replica_worst_case --fault-mode no_fault --fault-windows C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\faults\frontier_synchronized_replica_worst_case_2p5x.json --queue-discipline aging --retry-interval 0.25 --minimum-service-seconds 0.001 --dispatch-headway-seconds 0.001 --history-limit 8 --max-decisions-per-bag 512 --max-events 20000000 --max-simulation-time -1.0 --trace-limit 0 --trace-shard-count 1 --trace-shard-index 0 --local-queue-capacity 0 --deadlock-retry-threshold 8 --diagnostic-hops 2 --max-backlog-slope-fraction 0.0 --max-drain-seconds 1800.0 --max-p95-service-seconds 600.0 --max-p99-service-seconds 900.0 --max-deadline-miss-rate 0.0 --starvation-seconds 1800.0 --max-fault-recovery-seconds 1800.0 --enable-source-admission --enable-backpressure --enable-pibt-lite --enable-deadlock-escape --enable-fault-policy",108916,71207,13625,95291,True,False,True,False,False,False,True,0,0,0,,[],[],[],,,,,,,,,,,,,,1.019052668104225,68219,69926,86724.8916400002,8631091255.741322,1564,0,13509801.994979916,69926,68219,138965.85986699993,147809.20580649978,1475.2543859999987,3131.3888487999993,138576.49072950016,212627.34895951237,247308.08159450156,0.9779116465863453,71176,290800.5038698746,0.0013567251331214445,0,69665,69661,4,0,True,1244937,108916,15355,1120666,1577832,652,0,0,1389526,12296421,5.7,17.9,26.4,9039.91917677935,1,53,102053,850612224,59023504,146532,394368,0.44338904953142966,46,36573.29581193624,1361.9188899,no_fault,aging,True,True,True,True,True,2,,
frontier_synchronized_replica_worst_case_2p75x,capacity_frontier,synchronized_replica_worst_case,2.75,,EXECUTED,0,03164eff-54ad-481c-9477-ec9de7aaf870,g4irsf11-formal-2026-07-22-v4,54c0bbe092ebf37fc705ef1cf4415a29ee4ba3e8c107730ed70d41601b08b440,92c7e4588a902770fd14ffd87c4924f7f7af9246a42b00dfc523616591e04ba9,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,90df28e0bdbad4843b1f7e83ede654e94a5bd8ad49027f81e535950bcb2175b3,cfc1972cec4ee94e11861e400164f15b0593d519095cce61c15eb01be7917828,g4irsf11_fixed_real_map_parallel8_92c7e4588a90_run1,8,"C:\Users\38908\.conda\envs\czr005\python.exe C:\PROGRAMING\czr005\scripts\eval\run_g4irsf11_event_case.py --run-id 03164eff-54ad-481c-9477-ec9de7aaf870 --protocol-version g4irsf11-formal-2026-07-22-v4 --protocol-manifest-sha256 54c0bbe092ebf37fc705ef1cf4415a29ee4ba3e8c107730ed70d41601b08b440 --case-spec-json {\""case_id\"":\""frontier_synchronized_replica_worst_case_2p75x\"",\""category\"":\""capacity_frontier\"",\""diagnostic_hops\"":2,\""enable_backpressure\"":true,\""enable_deadlock_escape\"":true,\""enable_fault_policy\"":true,\""enable_pibt_lite\"":true,\""enable_source_admission\"":true,\""fault_profile\"":\""no_fault\"",\""notes\"":\""\"",\""queue_discipline\"":\""aging\"",\""scale\"":2.75,\""segment_limit\"":null,\""tags\"":[\""fractional_frontier\"",\""synchronized_replica_worst_case\""],\""trace_complete\"":false,\""workload_mode\"":\""synchronized_replica_worst_case\""} --input-artifact-json {\""maximum_release_time\"":81900.0,\""minimum_release_time\"":8267.845453,\""path\"":\""C:\\PROGRAMING\\czr005\\.pytest_cache\\g4irsf11\\event_evaluation\\workloads\\frontier_synchronized_replica_worst_case_2p75x.jsonl\"",\""release_span_seconds\"":73632.154547,\""row_count\"":119799,\""sha256\"":\""90df28e0bdbad4843b1f7e83ede654e94a5bd8ad49027f81e535950bcb2175b3\"",\""state\"":\""present\""} --fault-artifact-json {\""path\"":\""C:\\PROGRAMING\\czr005\\.pytest_cache\\g4irsf11\\event_evaluation\\faults\\frontier_synchronized_replica_worst_case_2p75x.json\"",\""row_count\"":0,\""sha256\"":\""37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570\"",\""size_bytes\"":3,\""state\"":\""empty\""} --map-sha256 67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63 --source-sha256 968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f --implementation-sha256 92c7e4588a902770fd14ffd87c4924f7f7af9246a42b00dfc523616591e04ba9 --measurement-cohort g4irsf11_fixed_real_map_parallel8_92c7e4588a90_run1 --concurrent-worker-target 8 --workload C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\workloads\frontier_synchronized_replica_worst_case_2p75x.jsonl --map C:\PROGRAMING\czr005\data\processed\maps\map2.json --output C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\results\frontier_synchronized_replica_worst_case_2p75x.json --search-path C:\PROGRAMING\czr005\build_vs\python\Release --scenario frontier_synchronized_replica_worst_case_2p75x --scale 2.75 --workload-mode synchronized_replica_worst_case --fault-mode no_fault --fault-windows C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\faults\frontier_synchronized_replica_worst_case_2p75x.json --queue-discipline aging --retry-interval 0.25 --minimum-service-seconds 0.001 --dispatch-headway-seconds 0.001 --history-limit 8 --max-decisions-per-bag 512 --max-events 20000000 --max-simulation-time -1.0 --trace-limit 0 --trace-shard-count 1 --trace-shard-index 0 --local-queue-capacity 0 --deadlock-retry-threshold 8 --diagnostic-hops 2 --max-backlog-slope-fraction 0.0 --max-drain-seconds 1800.0 --max-p95-service-seconds 600.0 --max-p99-service-seconds 900.0 --max-deadline-miss-rate 0.0 --starvation-seconds 1800.0 --max-fault-recovery-seconds 1800.0 --enable-source-admission --enable-backpressure --enable-pibt-lite --enable-deadlock-escape --enable-fault-policy",119799,78358,13774,106025,True,False,True,False,False,False,True,0,0,0,,[],[],[],,,,,,,,,,,,,,1.0205384225934502,75408,77083,86775.15920999974,9525245828.546152,2494,0,24371582.840110183,77083,75408,138601.68359399974,146743.93659779977,2295.2373549999947,4237.454592499991,138054.42889049975,211543.14332951367,250420.60742789754,0.9776271186440678,78330,291573.44699987455,0.017821851231936213,0,72847,72843,4,0,True,1393444,119799,14492,1259153,1762904,841,0,0,1473129,13058064,6.2,18.6,26.300000000000004,7756.485635797765,1,53,112881,932003840,61939548,152448,437300,0.4927409273856689,46,38052.30398567027,1685.280810999997,no_fault,aging,True,True,True,True,True,2,,
frontier_synchronized_replica_worst_case_3p0x,capacity_frontier,synchronized_replica_worst_case,3.0,,EXECUTED,0,5b5ef576-457d-483b-8f65-c0a2ce4b53c0,g4irsf11-formal-2026-07-22-v4,54c0bbe092ebf37fc705ef1cf4415a29ee4ba3e8c107730ed70d41601b08b440,92c7e4588a902770fd14ffd87c4924f7f7af9246a42b00dfc523616591e04ba9,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,1d27f23c78741f64cca92136faed87b82487f335e7394ae4bb2e78a064d0e2fc,92f07aa36bb3a25d0d41e960962411305fe980b4c48f23441a08cddf25f0bec0,g4irsf11_fixed_real_map_parallel8_92c7e4588a90_run1,8,"C:\Users\38908\.conda\envs\czr005\python.exe C:\PROGRAMING\czr005\scripts\eval\run_g4irsf11_event_case.py --run-id 5b5ef576-457d-483b-8f65-c0a2ce4b53c0 --protocol-version g4irsf11-formal-2026-07-22-v4 --protocol-manifest-sha256 54c0bbe092ebf37fc705ef1cf4415a29ee4ba3e8c107730ed70d41601b08b440 --case-spec-json {\""case_id\"":\""frontier_synchronized_replica_worst_case_3p0x\"",\""category\"":\""capacity_frontier\"",\""diagnostic_hops\"":2,\""enable_backpressure\"":true,\""enable_deadlock_escape\"":true,\""enable_fault_policy\"":true,\""enable_pibt_lite\"":true,\""enable_source_admission\"":true,\""fault_profile\"":\""no_fault\"",\""notes\"":\""\"",\""queue_discipline\"":\""aging\"",\""scale\"":3.0,\""segment_limit\"":null,\""tags\"":[\""fractional_frontier\"",\""synchronized_replica_worst_case\""],\""trace_complete\"":false,\""workload_mode\"":\""synchronized_replica_worst_case\""} --input-artifact-json {\""maximum_release_time\"":81900.0,\""minimum_release_time\"":8267.845453,\""path\"":\""C:\\PROGRAMING\\czr005\\.pytest_cache\\g4irsf11\\event_evaluation\\workloads\\frontier_synchronized_replica_worst_case_3p0x.jsonl\"",\""release_span_seconds\"":73632.154547,\""row_count\"":130809,\""sha256\"":\""1d27f23c78741f64cca92136faed87b82487f335e7394ae4bb2e78a064d0e2fc\"",\""state\"":\""present\""} --fault-artifact-json {\""path\"":\""C:\\PROGRAMING\\czr005\\.pytest_cache\\g4irsf11\\event_evaluation\\faults\\frontier_synchronized_replica_worst_case_3p0x.json\"",\""row_count\"":0,\""sha256\"":\""37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570\"",\""size_bytes\"":3,\""state\"":\""empty\""} --map-sha256 67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63 --source-sha256 968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f --implementation-sha256 92c7e4588a902770fd14ffd87c4924f7f7af9246a42b00dfc523616591e04ba9 --measurement-cohort g4irsf11_fixed_real_map_parallel8_92c7e4588a90_run1 --concurrent-worker-target 8 --workload C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\workloads\frontier_synchronized_replica_worst_case_3p0x.jsonl --map C:\PROGRAMING\czr005\data\processed\maps\map2.json --output C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\results\frontier_synchronized_replica_worst_case_3p0x.json --search-path C:\PROGRAMING\czr005\build_vs\python\Release --scenario frontier_synchronized_replica_worst_case_3p0x --scale 3.0 --workload-mode synchronized_replica_worst_case --fault-mode no_fault --fault-windows C:\PROGRAMING\czr005\.pytest_cache\g4irsf11\event_evaluation\faults\frontier_synchronized_replica_worst_case_3p0x.json --queue-discipline aging --retry-interval 0.25 --minimum-service-seconds 0.001 --dispatch-headway-seconds 0.001 --history-limit 8 --max-decisions-per-bag 512 --max-events 20000000 --max-simulation-time -1.0 --trace-limit 0 --trace-shard-count 1 --trace-shard-index 0 --local-queue-capacity 0 --deadlock-retry-threshold 8 --diagnostic-hops 2 --max-backlog-slope-fraction 0.0 --max-drain-seconds 1800.0 --max-p95-service-seconds 600.0 --max-p99-service-seconds 900.0 --max-deadline-miss-rate 0.0 --starvation-seconds 1800.0 --max-fault-recovery-seconds 1800.0 --enable-source-admission --enable-backpressure --enable-pibt-lite --enable-deadlock-escape --enable-fault-policy",130809,85518,13946,116863,True,False,True,False,False,False,True,0,0,0,,[],[],[],,,,,,,,,,,,,,1.02335934930046,82576,84250,86784.92611998909,10415155689.046473,3576,0,41071987.58986996,84249,82576,139198.27220999976,147063.23470529975,3221.8055529999933,5348.100431199999,138777.09968199977,211557.77560701486,250111.88645589497,0.9782460910944936,85487,292086.6939098746,0.0017227480453722475,0,76539,76533,6,0,True,1540111,130809,16026,1393276,1942659,1027,0,0,1554065,13805339,6.4,18.5,25.700000000000003,6463.1259328105825,1,53,123740,1013788672,64889552,157268,480664,0.540620444121825,46,39257.31159875055,2137.857656400003,no_fault,aging,True,True,True,True,True,2,,
