schema,split,kind,row_count,externality_nonempty_count,externality_nonempty_rate,affected_count_mean,affected_count_max,other_bag_max_harm_max_seconds,other_bag_cvar95_mean_seconds,other_bag_cvar95_max_seconds,extra_deadline_miss_count,selection_allowed
czr005.g4irsf16.externality_risk.v1,train,I3,74,55,0.7432432432432432,37.37837837837838,285,78.10009999999966,2.9817308775735345,54.03688499999771,0,True
czr005.g4irsf16.externality_risk.v1,train,I4,80,32,0.4,6.9,365,21.47313999999824,0.6398136842102057,13.316609999998036,0,True
czr005.g4irsf16.externality_risk.v1,train,ALL,154,87,0.564935064935065,21.545454545454547,365,78.10009999999966,1.7651505173847921,54.03688499999771,0,True
czr005.g4irsf16.externality_risk.v1,calibration,I3,18,11,0.6111111111111112,42.77777777777778,265,17.250990000007732,0.9377633333336922,7.383993333338974,0,True
czr005.g4irsf16.externality_risk.v1,calibration,I4,15,8,0.5333333333333333,5.733333333333333,55,3.5945799999972223,0.5419486666668994,3.553199999998469,0,True
czr005.g4irsf16.externality_risk.v1,calibration,ALL,33,19,0.5757575757575758,25.939393939393938,265,17.250990000007732,0.7578475757578773,7.383993333338974,0,True
czr005.g4irsf16.externality_risk.v1,validation,I3,22,16,0.7272727272727273,60.81818181818182,327,16.87312999999631,2.010400202778055,8.594130000000984,0,True
czr005.g4irsf16.externality_risk.v1,validation,I4,23,9,0.391304347826087,2.6956521739130435,37,2.4719899999981862,0.27715434782579035,2.4719899999981862,0,True
czr005.g4irsf16.externality_risk.v1,validation,ALL,45,25,0.5555555555555556,31.11111111111111,327,16.87312999999631,1.1245189880246753,8.594130000000984,0,True
