case_id,kind,prefix_segments,scale,telemetry_mode,baseline_arm,treatment_arm,baseline_status,treatment_status,baseline_hard_safety_pass,treatment_hard_safety_pass,mutation_observability,baseline_branch_opportunity_rows,treatment_branch_opportunity_rows,matched_state_rows,matched_branch_opportunity_rows,distinct_selected_next_mutation_count,distinct_selected_next_mutation_rate,baseline_risk_fallback_rows,treatment_risk_fallback_rows,baseline_shield_fallback_rows,treatment_shield_fallback_rows,baseline_mean_tth_seconds,treatment_mean_tth_seconds,delta_mean_tth_seconds,baseline_median_tth_seconds,treatment_median_tth_seconds,delta_median_tth_seconds,baseline_p95_tth_seconds,treatment_p95_tth_seconds,delta_p95_tth_seconds,baseline_p99_tth_seconds,treatment_p99_tth_seconds,delta_p99_tth_seconds,baseline_max_tth_seconds,treatment_max_tth_seconds,delta_max_tth_seconds,baseline_source_wait_mean_seconds,treatment_source_wait_mean_seconds,delta_source_wait_mean_seconds,baseline_route_wait_mean_seconds,treatment_route_wait_mean_seconds,delta_route_wait_mean_seconds,baseline_merge_grant_wait_mean_seconds,treatment_merge_grant_wait_mean_seconds,delta_merge_grant_wait_mean_seconds,baseline_network_time_mean_seconds,treatment_network_time_mean_seconds,delta_network_time_mean_seconds,baseline_event_count,treatment_event_count,delta_event_count,baseline_loop_count,treatment_loop_count,delta_loop_count,baseline_fairness_jain,treatment_fairness_jain,delta_fairness_jain
prefix_8192,prefix,8192,1,evidence_trace,S1,S2,COMPLETE,COMPLETE,True,True,COMPLETE_CAPTURE_SAME_STATE_MATCH,27775,27775,59826,27775,0,0.0,2287,2287,0,0,3439.282884451405,3439.282884451405,0.0,3375.6525349999956,3375.6525349999956,0.0,9527.676140999993,9527.676140999993,0.0,11014.033238099995,11014.033238099995,0.0,11861.554939999995,11861.554939999995,0.0,35.031135157207025,35.031135157207025,0.0,22.444302592895365,22.444302592895365,0.0,2.128532043691706,2.128532043691706,0.0,238.97831320946955,238.97831320946955,0.0,886914,886914,0.0,0,0,0.0,0.2852803521176041,0.2852803521176041,0.0
prefix_8192,prefix,8192,1,evidence_trace,S1,S3,COMPLETE,COMPLETE,True,True,COMPLETE_CAPTURE_SAME_STATE_MATCH,27775,27775,59826,27775,0,0.0,2287,0,0,0,3439.282884451405,3439.282884451405,0.0,3375.6525349999956,3375.6525349999956,0.0,9527.676140999993,9527.676140999993,0.0,11014.033238099995,11014.033238099995,0.0,11861.554939999995,11861.554939999995,0.0,35.031135157207025,35.031135157207025,0.0,22.444302592895365,22.444302592895365,0.0,2.128532043691706,2.128532043691706,0.0,238.97831320946955,238.97831320946955,0.0,886914,886914,0.0,0,0,0.0,0.2852803521176041,0.2852803521176041,0.0
prefix_8192,prefix,8192,1,evidence_trace,S1,S4,COMPLETE,COMPLETE,True,True,COMPLETE_CAPTURE_SAME_STATE_MATCH,27775,27685,59174,27418,90,0.0032825151360420164,2287,0,0,0,3439.282884451405,3437.4887237307025,-1.794160720702621,3375.6525349999956,3375.6525349999956,0.0,9527.676140999993,9525.799782999993,-1.8763579999995272,11014.033238099995,10998.164154499991,-15.86908360000416,11861.554939999995,11861.554939999995,0.0,35.031135157207025,34.80517558187015,-0.22595957533687283,22.444302592895365,20.77679560841197,-1.6675069844833956,2.128532043691706,2.014693587178891,-0.11383845651281499,238.97831320946955,237.41011206410408,-1.5682011453654638,886914,883645,-3269.0,0,0,0.0,0.2852803521176041,0.28083511347826173,-0.004445238639342375
