target_key,descriptor_id,horizon,event_ordinal,source,time_bucket,queue_bucket,slack_bucket,leg_type,runtime_bag_id,peer_runtime_bag_id,action_changed,eligible_causal_effect,hard_gate_pass,hard_gate_blockers,effect_label,utility_scope,own_bag_tth_delta_seconds,peer_bag_tth_delta_seconds,direct_bag_count,direct_bag_tth_sum_delta_seconds,direct_bag_tth_mean_delta_seconds,direct_source_wait_sum_delta_seconds,direct_network_time_sum_delta_seconds,other_bag_count,other_bag_sum_delta_seconds,other_bag_max_harm_seconds,other_bag_cvar95_harm_seconds,deadline_miss_delta,raw_bag_mean_tth_delta_seconds,raw_bag_mean_source_wait_delta_seconds,raw_bag_mean_network_time_delta_seconds,raw_bag_p95_tth_delta_seconds,raw_bag_p99_tth_delta_seconds,local_queue_drain_time_delta_seconds,system_makespan_delta_seconds,system_cost_delta_seconds,system_utility,active_merge_capability_count,active_physical_fault_edge_count,alternative_action_count,baseline_next_node,baseline_release,candidate_action_count,deadline,event_hour_floor,event_seq,event_time,event_time_bits,g4irsf17_selection_rank,goal,node,outcome_free,pending_merge_request_count,pibt_prefilter_candidate_event,queued_bag_count,release_time,selected_boolean,selected_next_node,start,task_id,total_legal_action_count,observation_pair,diagnostic_split
21dbb2f6894ef4985e2d0a73e6c258357bacec0e3e0b86c330f126836e6826f6:H_bag,21dbb2f6894ef4985e2d0a73e6c258357bacec0e3e0b86c330f126836e6826f6,H_bag,230613,52,5,q33_plus,tight,storage_in_out,69,89,True,True,True,[],HARMFUL,DIRECT_ONLY_H_BAG,1.0,0.0,2,1.0,0.5,0.0,1.0,,,,,0,,,,,,,,1.0,-1.0,15.0,0.0,134.0,-1.0,0.0,134.0,22200.0,5.0,272307.0,19503.0,4.671090157774963e+18,1.0,48.0,52.0,1.0,0.0,0.0,143.0,19500.0,0.0,-1.0,52.0,34.0,135.0,"{""baseline_candidate_index"": 0, ""baseline_observation"": {""admission_count_10s"": 12.0, ""admission_count_30s"": 12.0, ""admission_count_60s"": 12.0, ""candidate_deadline_slack_seconds"": 2697.0, ""candidate_leg_priority"": 1.0, ""candidate_local_rank"": 0.0, ""candidate_repair_priority"": 0.0, ""candidate_wait_age_seconds"": 3.0, ""deadline_slack_delta_to_baseline_seconds"": 0.0, ""drain_slope_60s"": -1.0, ""estimated_service_rate_60s"": 0.08333333333333333, ""first_edge_credit_slack_seconds"": 0.0, ""incoming_grant_imbalance_60s"": 2.0, ""leg_priority_delta_to_baseline"": 0.0, ""merge_oldest_request_age_seconds"": 0.0, ""merge_pending_count"": 0.0, ""merge_token_generation_delta"": 0.0, ""one_hop_ttl_pressure"": 3.0, ""queue_slope_10s"": 13.5, ""queue_slope_30s"": 4.5, ""queue_slope_60s"": 2.25, ""recent_incoming_grants_60s"": 8.0, ""release_count_10s"": 147.0, ""release_count_30s"": 147.0, ""release_count_60s"": 147.0, ""service_weighted_pressure"": 36.0, ""source_queue_capacity"": 32.0, ""source_queue_generation_delta"": 1.0, ""source_queue_length"": 135.0, ""source_queue_utilization"": 1.0, ""target_queue_capacity"": 32.0, ""target_queue_length"": 0.0, ""target_queue_utilization"": 0.09375, ""target_scheduled_incoming"": 3.0, ""time_to_next_service_opportunity_seconds"": 4.001000000000204, ""two_hop_ttl_pressure"": 0.0, ""urgency_delta_to_granted_seconds"": -0.0, ""wait_age_delta_to_baseline_seconds"": 0.0, ""wait_delta_to_granted_seconds"": 0.0}, ""candidate_observations"": [{""admission_count_10s"": 12.0, ""admission_count_30s"": 12.0, ""admission_count_60s"": 12.0, ""candidate_deadline_slack_seconds"": 2697.0, ""candidate_leg_priority"": 1.0, ""candidate_local_rank"": 0.0, ""candidate_repair_priority"": 0.0, ""candidate_wait_age_seconds"": 3.0, ""deadline_slack_delta_to_baseline_seconds"": 0.0, ""drain_slope_60s"": -1.0, ""estimated_service_rate_60s"": 0.08333333333333333, ""first_edge_credit_slack_seconds"": 0.0, ""incoming_grant_imbalance_60s"": 2.0, ""leg_priority_delta_to_baseline"": 0.0, ""merge_oldest_request_age_seconds"": 0.0, ""merge_pending_count"": 0.0, ""merge_token_generation_delta"": 0.0, ""one_hop_ttl_pressure"": 3.0, ""queue_slope_10s"": 13.5, ""queue_slope_30s"": 4.5, ""queue_slope_60s"": 2.25, ""recent_incoming_grants_60s"": 8.0, ""release_count_10s"": 147.0, ""release_count_30s"": 147.0, ""release_count_60s"": 147.0, ""service_weighted_pressure"": 36.0, ""source_queue_capacity"": 32.0, ""source_queue_generation_delta"": 1.0, ""source_queue_length"": 135.0, ""source_queue_utilization"": 1.0, ""target_queue_capacity"": 32.0, ""target_queue_length"": 0.0, ""target_queue_utilization"": 0.09375, ""target_scheduled_incoming"": 3.0, ""time_to_next_service_opportunity_seconds"": 4.001000000000204, ""two_hop_ttl_pressure"": 0.0, ""urgency_delta_to_granted_seconds"": -0.0, ""wait_age_delta_to_baseline_seconds"": 0.0, ""wait_delta_to_granted_seconds"": 0.0}, {""admission_count_10s"": 12.0, ""admission_count_30s"": 12.0, ""admission_count_60s"": 12.0, ""candidate_deadline_slack_seconds"": 2697.0, ""candidate_leg_priority"": 1.0, ""candidate_local_rank"": 1.0, ""candidate_repair_priority"": 0.0, ""candidate_wait_age_seconds"": 3.0, ""deadline_slack_delta_to_baseline_seconds"": 0.0, ""drain_slope_60s"": -1.0, ""estimated_service_rate_60s"": 0.08333333333333333, ""first_edge_credit_slack_seconds"": 0.0, ""incoming_grant_imbalance_60s"": 2.0, ""leg_priority_delta_to_baseline"": 0.0, ""merge_oldest_request_age_seconds"": 0.0, ""merge_pending_count"": 0.0, ""merge_token_generation_delta"": 0.0, ""one_hop_ttl_pressure"": 3.0, ""queue_slope_10s"": 13.5, ""queue_slope_30s"": 4.5, ""queue_slope_60s"": 2.25, ""recent_incoming_grants_60s"": 8.0, ""release_count_10s"": 147.0, ""release_count_30s"": 147.0, ""release_count_60s"": 147.0, ""service_weighted_pressure"": 36.0, ""source_queue_capacity"": 32.0, ""source_queue_generation_delta"": 1.0, ""source_queue_length"": 135.0, ""source_queue_utilization"": 1.0, ""target_queue_capacity"": 32.0, ""target_queue_length"": 0.0, ""target_queue_utilization"": 0.09375, ""target_scheduled_incoming"": 3.0, ""time_to_next_service_opportunity_seconds"": 4.001000000000204, ""two_hop_ttl_pressure"": 0.0, ""urgency_delta_to_granted_seconds"": -0.0, ""wait_age_delta_to_baseline_seconds"": 0.0, ""wait_delta_to_granted_seconds"": 0.0}], ""canonical_candidate_observations"": [[0.0, 2697.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 135.0, 32.0, 1.0, 1.0, 147.0, 147.0, 147.0, 12.0, 12.0, 12.0, 13.5, 4.5, 2.25, 0.0, 0.0, 32.0, 0.09375, 3.0, 0.08333333333333333, -1.0, 36.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.001000000000204, 8.0, 2.0], [1.0, 2697.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 135.0, 32.0, 1.0, 1.0, 147.0, 147.0, 147.0, 12.0, 12.0, 12.0, 13.5, 4.5, 2.25, 0.0, 0.0, 32.0, 0.09375, 3.0, 0.08333333333333333, -1.0, 36.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.001000000000204, 8.0, 2.0]], ""feature_names"": [""candidate_local_rank"", ""candidate_deadline_slack_seconds"", ""candidate_wait_age_seconds"", ""candidate_leg_priority"", ""candidate_repair_priority"", ""deadline_slack_delta_to_baseline_seconds"", ""wait_age_delta_to_baseline_seconds"", ""leg_priority_delta_to_baseline"", ""urgency_delta_to_granted_seconds"", ""wait_delta_to_granted_seconds"", ""source_queue_length"", ""source_queue_capacity"", ""source_queue_utilization"", ""source_queue_generation_delta"", ""release_count_10s"", ""release_count_30s"", ""release_count_60s"", ""admission_count_10s"", ""admission_count_30s"", ""admission_count_60s"", ""queue_slope_10s"", ""queue_slope_30s"", ""queue_slope_60s"", ""first_edge_credit_slack_seconds"", ""target_queue_length"", ""target_queue_capacity"", ""target_queue_utilization"", ""target_scheduled_incoming"", ""estimated_service_rate_60s"", ""drain_slope_60s"", ""service_weighted_pressure"", ""one_hop_ttl_pressure"", ""two_hop_ttl_pressure"", ""merge_pending_count"", ""merge_oldest_request_age_seconds"", ""merge_token_generation_delta"", ""time_to_next_service_opportunity_seconds"", ""recent_incoming_grants_60s"", ""incoming_grant_imbalance_60s""], ""identity_fields_are_trace_only"": true, ""pairwise_feature_names"": [""delta_candidate_local_rank"", ""delta_candidate_deadline_slack_seconds"", ""delta_candidate_wait_age_seconds"", ""delta_candidate_leg_priority"", ""delta_candidate_repair_priority"", ""delta_deadline_slack_delta_to_baseline_seconds"", ""delta_wait_age_delta_to_baseline_seconds"", ""delta_leg_priority_delta_to_baseline"", ""delta_urgency_delta_to_granted_seconds"", ""delta_wait_delta_to_granted_seconds"", ""source_queue_length"", ""source_queue_capacity"", ""source_queue_utilization"", ""source_queue_generation_delta"", ""release_count_10s"", ""release_count_30s"", ""release_count_60s"", ""admission_count_10s"", ""admission_count_30s"", ""admission_count_60s"", ""queue_slope_10s"", ""queue_slope_30s"", ""queue_slope_60s"", ""first_edge_credit_slack_seconds"", ""target_queue_length"", ""target_queue_capacity"", ""target_queue_utilization"", ""target_scheduled_incoming"", ""estimated_service_rate_60s"", ""drain_slope_60s"", ""service_weighted_pressure"", ""one_hop_ttl_pressure"", ""two_hop_ttl_pressure"", ""merge_pending_count"", ""merge_oldest_request_age_seconds"", ""merge_token_generation_delta"", ""time_to_next_service_opportunity_seconds"", ""recent_incoming_grants_60s"", ""incoming_grant_imbalance_60s""], ""pairwise_features"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 135.0, 32.0, 1.0, 1.0, 147.0, 147.0, 147.0, 12.0, 12.0, 12.0, 13.5, 4.5, 2.25, 0.0, 0.0, 32.0, 0.09375, 3.0, 0.08333333333333333, -1.0, 36.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.001000000000204, 8.0, 2.0], ""runtime_full_astar_call_count"": 0, ""runtime_future_route_read_count"": 0, ""runtime_future_schedule_read_count"": 0, ""runtime_global_scan_count"": 0, ""schema"": ""czr005.g4irsf17.i1_pre_action_observation_pair.v1"", ""treatment_candidate_index"": 1, ""treatment_observation"": {""admission_count_10s"": 12.0, ""admission_count_30s"": 12.0, ""admission_count_60s"": 12.0, ""candidate_deadline_slack_seconds"": 2697.0, ""candidate_leg_priority"": 1.0, ""candidate_local_rank"": 1.0, ""candidate_repair_priority"": 0.0, ""candidate_wait_age_seconds"": 3.0, ""deadline_slack_delta_to_baseline_seconds"": 0.0, ""drain_slope_60s"": -1.0, ""estimated_service_rate_60s"": 0.08333333333333333, ""first_edge_credit_slack_seconds"": 0.0, ""incoming_grant_imbalance_60s"": 2.0, ""leg_priority_delta_to_baseline"": 0.0, ""merge_oldest_request_age_seconds"": 0.0, ""merge_pending_count"": 0.0, ""merge_token_generation_delta"": 0.0, ""one_hop_ttl_pressure"": 3.0, ""queue_slope_10s"": 13.5, ""queue_slope_30s"": 4.5, ""queue_slope_60s"": 2.25, ""recent_incoming_grants_60s"": 8.0, ""release_count_10s"": 147.0, ""release_count_30s"": 147.0, ""release_count_60s"": 147.0, ""service_weighted_pressure"": 36.0, ""source_queue_capacity"": 32.0, ""source_queue_generation_delta"": 1.0, ""source_queue_length"": 135.0, ""source_queue_utilization"": 1.0, ""target_queue_capacity"": 32.0, ""target_queue_length"": 0.0, ""target_queue_utilization"": 0.09375, ""target_scheduled_incoming"": 3.0, ""time_to_next_service_opportunity_seconds"": 4.001000000000204, ""two_hop_ttl_pressure"": 0.0, ""urgency_delta_to_granted_seconds"": -0.0, ""wait_age_delta_to_baseline_seconds"": 0.0, ""wait_delta_to_granted_seconds"": 0.0}}",train
21dbb2f6894ef4985e2d0a73e6c258357bacec0e3e0b86c330f126836e6826f6:H_system,21dbb2f6894ef4985e2d0a73e6c258357bacec0e3e0b86c330f126836e6826f6,H_system,230613,52,5,q33_plus,tight,storage_in_out,69,89,True,True,True,[],HARMFUL,SYSTEM_REALIZED_AFFECTED,1.0,0.0,2,1.0,0.5,0.0,1.0,1,0.0,0.0,0.0,0,3.5080333731229985e-05,0.0,3.5080333944392805e-05,0.0,0.0,,,1.0,-1.0,15.0,0.0,134.0,-1.0,0.0,134.0,22200.0,5.0,272307.0,19503.0,4.671090157774963e+18,1.0,48.0,52.0,1.0,0.0,0.0,143.0,19500.0,0.0,-1.0,52.0,34.0,135.0,"{""baseline_candidate_index"": 0, ""baseline_observation"": {""admission_count_10s"": 12.0, ""admission_count_30s"": 12.0, ""admission_count_60s"": 12.0, ""candidate_deadline_slack_seconds"": 2697.0, ""candidate_leg_priority"": 1.0, ""candidate_local_rank"": 0.0, ""candidate_repair_priority"": 0.0, ""candidate_wait_age_seconds"": 3.0, ""deadline_slack_delta_to_baseline_seconds"": 0.0, ""drain_slope_60s"": -1.0, ""estimated_service_rate_60s"": 0.08333333333333333, ""first_edge_credit_slack_seconds"": 0.0, ""incoming_grant_imbalance_60s"": 2.0, ""leg_priority_delta_to_baseline"": 0.0, ""merge_oldest_request_age_seconds"": 0.0, ""merge_pending_count"": 0.0, ""merge_token_generation_delta"": 0.0, ""one_hop_ttl_pressure"": 3.0, ""queue_slope_10s"": 13.5, ""queue_slope_30s"": 4.5, ""queue_slope_60s"": 2.25, ""recent_incoming_grants_60s"": 8.0, ""release_count_10s"": 147.0, ""release_count_30s"": 147.0, ""release_count_60s"": 147.0, ""service_weighted_pressure"": 36.0, ""source_queue_capacity"": 32.0, ""source_queue_generation_delta"": 1.0, ""source_queue_length"": 135.0, ""source_queue_utilization"": 1.0, ""target_queue_capacity"": 32.0, ""target_queue_length"": 0.0, ""target_queue_utilization"": 0.09375, ""target_scheduled_incoming"": 3.0, ""time_to_next_service_opportunity_seconds"": 4.001000000000204, ""two_hop_ttl_pressure"": 0.0, ""urgency_delta_to_granted_seconds"": -0.0, ""wait_age_delta_to_baseline_seconds"": 0.0, ""wait_delta_to_granted_seconds"": 0.0}, ""candidate_observations"": [{""admission_count_10s"": 12.0, ""admission_count_30s"": 12.0, ""admission_count_60s"": 12.0, ""candidate_deadline_slack_seconds"": 2697.0, ""candidate_leg_priority"": 1.0, ""candidate_local_rank"": 0.0, ""candidate_repair_priority"": 0.0, ""candidate_wait_age_seconds"": 3.0, ""deadline_slack_delta_to_baseline_seconds"": 0.0, ""drain_slope_60s"": -1.0, ""estimated_service_rate_60s"": 0.08333333333333333, ""first_edge_credit_slack_seconds"": 0.0, ""incoming_grant_imbalance_60s"": 2.0, ""leg_priority_delta_to_baseline"": 0.0, ""merge_oldest_request_age_seconds"": 0.0, ""merge_pending_count"": 0.0, ""merge_token_generation_delta"": 0.0, ""one_hop_ttl_pressure"": 3.0, ""queue_slope_10s"": 13.5, ""queue_slope_30s"": 4.5, ""queue_slope_60s"": 2.25, ""recent_incoming_grants_60s"": 8.0, ""release_count_10s"": 147.0, ""release_count_30s"": 147.0, ""release_count_60s"": 147.0, ""service_weighted_pressure"": 36.0, ""source_queue_capacity"": 32.0, ""source_queue_generation_delta"": 1.0, ""source_queue_length"": 135.0, ""source_queue_utilization"": 1.0, ""target_queue_capacity"": 32.0, ""target_queue_length"": 0.0, ""target_queue_utilization"": 0.09375, ""target_scheduled_incoming"": 3.0, ""time_to_next_service_opportunity_seconds"": 4.001000000000204, ""two_hop_ttl_pressure"": 0.0, ""urgency_delta_to_granted_seconds"": -0.0, ""wait_age_delta_to_baseline_seconds"": 0.0, ""wait_delta_to_granted_seconds"": 0.0}, {""admission_count_10s"": 12.0, ""admission_count_30s"": 12.0, ""admission_count_60s"": 12.0, ""candidate_deadline_slack_seconds"": 2697.0, ""candidate_leg_priority"": 1.0, ""candidate_local_rank"": 1.0, ""candidate_repair_priority"": 0.0, ""candidate_wait_age_seconds"": 3.0, ""deadline_slack_delta_to_baseline_seconds"": 0.0, ""drain_slope_60s"": -1.0, ""estimated_service_rate_60s"": 0.08333333333333333, ""first_edge_credit_slack_seconds"": 0.0, ""incoming_grant_imbalance_60s"": 2.0, ""leg_priority_delta_to_baseline"": 0.0, ""merge_oldest_request_age_seconds"": 0.0, ""merge_pending_count"": 0.0, ""merge_token_generation_delta"": 0.0, ""one_hop_ttl_pressure"": 3.0, ""queue_slope_10s"": 13.5, ""queue_slope_30s"": 4.5, ""queue_slope_60s"": 2.25, ""recent_incoming_grants_60s"": 8.0, ""release_count_10s"": 147.0, ""release_count_30s"": 147.0, ""release_count_60s"": 147.0, ""service_weighted_pressure"": 36.0, ""source_queue_capacity"": 32.0, ""source_queue_generation_delta"": 1.0, ""source_queue_length"": 135.0, ""source_queue_utilization"": 1.0, ""target_queue_capacity"": 32.0, ""target_queue_length"": 0.0, ""target_queue_utilization"": 0.09375, ""target_scheduled_incoming"": 3.0, ""time_to_next_service_opportunity_seconds"": 4.001000000000204, ""two_hop_ttl_pressure"": 0.0, ""urgency_delta_to_granted_seconds"": -0.0, ""wait_age_delta_to_baseline_seconds"": 0.0, ""wait_delta_to_granted_seconds"": 0.0}], ""canonical_candidate_observations"": [[0.0, 2697.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 135.0, 32.0, 1.0, 1.0, 147.0, 147.0, 147.0, 12.0, 12.0, 12.0, 13.5, 4.5, 2.25, 0.0, 0.0, 32.0, 0.09375, 3.0, 0.08333333333333333, -1.0, 36.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.001000000000204, 8.0, 2.0], [1.0, 2697.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 135.0, 32.0, 1.0, 1.0, 147.0, 147.0, 147.0, 12.0, 12.0, 12.0, 13.5, 4.5, 2.25, 0.0, 0.0, 32.0, 0.09375, 3.0, 0.08333333333333333, -1.0, 36.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.001000000000204, 8.0, 2.0]], ""feature_names"": [""candidate_local_rank"", ""candidate_deadline_slack_seconds"", ""candidate_wait_age_seconds"", ""candidate_leg_priority"", ""candidate_repair_priority"", ""deadline_slack_delta_to_baseline_seconds"", ""wait_age_delta_to_baseline_seconds"", ""leg_priority_delta_to_baseline"", ""urgency_delta_to_granted_seconds"", ""wait_delta_to_granted_seconds"", ""source_queue_length"", ""source_queue_capacity"", ""source_queue_utilization"", ""source_queue_generation_delta"", ""release_count_10s"", ""release_count_30s"", ""release_count_60s"", ""admission_count_10s"", ""admission_count_30s"", ""admission_count_60s"", ""queue_slope_10s"", ""queue_slope_30s"", ""queue_slope_60s"", ""first_edge_credit_slack_seconds"", ""target_queue_length"", ""target_queue_capacity"", ""target_queue_utilization"", ""target_scheduled_incoming"", ""estimated_service_rate_60s"", ""drain_slope_60s"", ""service_weighted_pressure"", ""one_hop_ttl_pressure"", ""two_hop_ttl_pressure"", ""merge_pending_count"", ""merge_oldest_request_age_seconds"", ""merge_token_generation_delta"", ""time_to_next_service_opportunity_seconds"", ""recent_incoming_grants_60s"", ""incoming_grant_imbalance_60s""], ""identity_fields_are_trace_only"": true, ""pairwise_feature_names"": [""delta_candidate_local_rank"", ""delta_candidate_deadline_slack_seconds"", ""delta_candidate_wait_age_seconds"", ""delta_candidate_leg_priority"", ""delta_candidate_repair_priority"", ""delta_deadline_slack_delta_to_baseline_seconds"", ""delta_wait_age_delta_to_baseline_seconds"", ""delta_leg_priority_delta_to_baseline"", ""delta_urgency_delta_to_granted_seconds"", ""delta_wait_delta_to_granted_seconds"", ""source_queue_length"", ""source_queue_capacity"", ""source_queue_utilization"", ""source_queue_generation_delta"", ""release_count_10s"", ""release_count_30s"", ""release_count_60s"", ""admission_count_10s"", ""admission_count_30s"", ""admission_count_60s"", ""queue_slope_10s"", ""queue_slope_30s"", ""queue_slope_60s"", ""first_edge_credit_slack_seconds"", ""target_queue_length"", ""target_queue_capacity"", ""target_queue_utilization"", ""target_scheduled_incoming"", ""estimated_service_rate_60s"", ""drain_slope_60s"", ""service_weighted_pressure"", ""one_hop_ttl_pressure"", ""two_hop_ttl_pressure"", ""merge_pending_count"", ""merge_oldest_request_age_seconds"", ""merge_token_generation_delta"", ""time_to_next_service_opportunity_seconds"", ""recent_incoming_grants_60s"", ""incoming_grant_imbalance_60s""], ""pairwise_features"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 135.0, 32.0, 1.0, 1.0, 147.0, 147.0, 147.0, 12.0, 12.0, 12.0, 13.5, 4.5, 2.25, 0.0, 0.0, 32.0, 0.09375, 3.0, 0.08333333333333333, -1.0, 36.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.001000000000204, 8.0, 2.0], ""runtime_full_astar_call_count"": 0, ""runtime_future_route_read_count"": 0, ""runtime_future_schedule_read_count"": 0, ""runtime_global_scan_count"": 0, ""schema"": ""czr005.g4irsf17.i1_pre_action_observation_pair.v1"", ""treatment_candidate_index"": 1, ""treatment_observation"": {""admission_count_10s"": 12.0, ""admission_count_30s"": 12.0, ""admission_count_60s"": 12.0, ""candidate_deadline_slack_seconds"": 2697.0, ""candidate_leg_priority"": 1.0, ""candidate_local_rank"": 1.0, ""candidate_repair_priority"": 0.0, ""candidate_wait_age_seconds"": 3.0, ""deadline_slack_delta_to_baseline_seconds"": 0.0, ""drain_slope_60s"": -1.0, ""estimated_service_rate_60s"": 0.08333333333333333, ""first_edge_credit_slack_seconds"": 0.0, ""incoming_grant_imbalance_60s"": 2.0, ""leg_priority_delta_to_baseline"": 0.0, ""merge_oldest_request_age_seconds"": 0.0, ""merge_pending_count"": 0.0, ""merge_token_generation_delta"": 0.0, ""one_hop_ttl_pressure"": 3.0, ""queue_slope_10s"": 13.5, ""queue_slope_30s"": 4.5, ""queue_slope_60s"": 2.25, ""recent_incoming_grants_60s"": 8.0, ""release_count_10s"": 147.0, ""release_count_30s"": 147.0, ""release_count_60s"": 147.0, ""service_weighted_pressure"": 36.0, ""source_queue_capacity"": 32.0, ""source_queue_generation_delta"": 1.0, ""source_queue_length"": 135.0, ""source_queue_utilization"": 1.0, ""target_queue_capacity"": 32.0, ""target_queue_length"": 0.0, ""target_queue_utilization"": 0.09375, ""target_scheduled_incoming"": 3.0, ""time_to_next_service_opportunity_seconds"": 4.001000000000204, ""two_hop_ttl_pressure"": 0.0, ""urgency_delta_to_granted_seconds"": -0.0, ""wait_age_delta_to_baseline_seconds"": 0.0, ""wait_delta_to_granted_seconds"": 0.0}}",not_trainable
