candidate_id,policy_family,scale,scope,status,completion_rate,mean_tth_seconds,p95_tth_seconds,p99_tth_seconds,wall_seconds,cpu_seconds,peak_rss_mb,decisions_per_second,events_per_second,hard_gate_pass,comparison_status,p50_tth_seconds,source_wait_mean_seconds,network_time_mean_seconds,event_count,requested_segment_count,completed_segment_count,event_limit_reached,time_limit_reached,decision_count,events_per_segment,cpu_microseconds_per_event,decisions_per_segment,beacon_message_count,beacons_per_segment,pibt_activation_count,max_source_queue_length,max_source_queue_delay_seconds,max_junction_queue_length,queue_fields_available,source_wait_positive_bag_count,source_wait_positive_bag_share,source_wait_positive_mean_seconds,source_wait_p50_seconds,source_wait_p95_seconds,source_wait_p99_seconds,source_wait_max_seconds
E4_OFF,off,1,full,COMPLETE,1.0,217.5833616080811,270.05399999999645,330.6014999999785,32.011491199955344,28.765625,1403.7734375,10644.240153375777,165882.77524564078,True,MATCHED_CONTROL,204.0020000000368,0.20063320002806426,217.38272840805303,5310155,43603,43603,False,False,340738,121.78416622709446,5.417097052722567,7.814554044446483,2065878,47.379262894754945,0,,,,False,507,0.017785729320143127,11.280571992110454,0.0,0.0,8.25,60.25
E4_OFF,off,2,full,COMPLETE,1.0,1388.0056777169436,7967.048999999799,11684.048219999644,166.5057678000303,156.375,1836.83203125,4114.8244235169095,90232.45379729882,True,MATCHED_CONTROL,265.8039999999992,985.5425042096401,402.46317350730357,15024224,87206,87206,False,False,685142,172.28429236520424,10.408191464663998,7.856592436300255,5590530,64.10717152489508,4907,,,,False,19736,0.34617273556444256,2846.967432610458,0.0,7089.337499999998,10797.5,14948.0
E4_OFF,off,4,full,HARD_GATE_FAILED,0.037413176173437174,,,,3983.464073400013,3905.015625,2328.84375,20.068713694150656,5020.755711982451,False,MATCHED_CONTROL,,,,20000000,174412,10093,True,False,79943,114.67100887553609,195.25078125,0.45835722312684907,7045464,40.3955232438135,111,,,,False,2352,0.5513361462728551,236.2216198979592,8.0,786.1875,1318.262500000002,1632.0
E4_OFF,off,8,full,HARD_GATE_FAILED,0.018197923244229284,,,,6669.971150400001,6516.640625,2990.546875,13.033789508187974,2998.5137190286937,False,MATCHED_CONTROL,,,,20000000,348824,11123,True,False,86935,57.335504437768044,325.83203125,0.24922310391486824,7038410,20.17753938949155,95,,,,False,2328,0.5609638554216867,317.7424828178694,98.75,677.0499999999997,956.7750000000005,2051.0
E4_OFF,off,16,full,HARD_GATE_FAILED,0.010155756682803621,,,,10229.041027100058,9944.125,5174.640625,10.432845045519839,1955.2174976142428,False,MATCHED_CONTROL,,,,20000000,697648,14127,True,False,106718,28.667752218884022,497.20625,0.15296825906474326,7034229,10.082776701144416,181,49116,50030.75099999977,32,True,1935,0.4177461139896373,260.56111111111113,0.0,483.75,661.75,1083.5
