schema,phase,case_id,candidate_id,framework_label,resource_label,scorer_label,pibt_label,control_label,resource_semantics_echo,scorer_mode_echo,pibt_mode_echo,pressure_mode_echo,admission_mode_echo,framework_mode_echo,pibt_max_depth_echo,max_events_echo,entry_headway_seconds_echo,pressure_weight_echo,pressure_age_weight_echo,pressure_distance_bias_echo,credit_validity_seconds_echo,credit_snapshot_max_age_seconds_echo,credit_capacity_per_edge_echo,credit_lifecycle_limit_echo,pibt_max_ready_bags_echo,pibt_max_local_resources_echo,pibt_max_candidates_per_bag_echo,legacy_pibt_lite_enabled_echo,fault_profile,size_segments,repeat_index,execution_status,gate_status,evidence_status,termination_reason,early_abort_status,blocker,summary_only,summary_only_contract_pass,decision_trace_stored_count,hold_trace_stored_count,input_order,prefix_selection,map_raw_sha256,map_semantic_sha256,source_raw_sha256,source_semantic_sha256,input_prefix_sha256,case_config_sha256,source_bundle_sha256,source_path_manifest_sha256,binary_sha256,loaded_cpp_binary_path,loaded_cpp_binary_sha256,binary_provenance_pass,executor_id,executor_source_sha256,deterministic_result_sha256,evidence_row_binding_sha256,repeat_consistency,primary_denominator,reported_mean_minutes,denominator_scope,selected_segment_count,selected_raw_bag_count,completed_segment_count,complete_raw_bag_count,failed_segment_count,completion_rate,comparison_eligible,original_entry_mean_minutes,original_entry_p95_seconds,original_entry_p99_seconds,java_release_mean_minutes,source_wait_mean_minutes,network_time_mean_minutes,total_system_time_mean_minutes,survivor_original_entry_mean_minutes,survivor_metric_comparison_allowed,v2_safe_original_entry_target_minutes,v2_safe_original_entry_gate,corrected_hca_original_entry_target_minutes,corrected_hca_original_entry_gate,matched_original_entry_performance_gate,processed_attempt_reference_minutes,processed_attempt_reference_comparable,processed_attempt_warning,conflict_count,unsafe_entry_count,runtime_full_astar_calls,global_reservation_scan_count,future_routes_stored,unresolved_deadlock_count,event_limit_reached,time_limit_reached,reservation_depth,local_queue_capacity,declared_max_events,max_edges_selected_per_bag_per_decision,max_edges_selected_per_arrive,max_actions_committed_per_pibt_batch,event_count,wall_seconds,peak_working_set_bytes,fault_affected_bag_count,fault_affected_completed_count,fault_policy_enabled_echo,sensor_loss_mode_used,fault_notification_drop_count,fault_physical_interlock_rejection_count,fault_physical_interlock_hold_count,fault_physical_interlock_reroute_count,fault_local_action_count,fault_local_hold_count,fault_reroute_count,fault_recovery_seconds_available,fault_recovery_seconds,repair_backlog_slope_available,repair_backlog_slope,unrecovered_window_seconds,fault_p95_delta_seconds,fault_p99_delta_seconds,credit_issued_count,credit_consumed_count,credit_expired_count,credit_fault_revocation_count,credit_generation_revocation_count,credit_local_hold_count,pibt_applicability_count,pibt_attempt_count,pibt_prepare_count,pibt_validate_count,pibt_commit_count,pibt_rollback_count,pibt_backtrack_count,pibt_wait_for_cycle_count,pibt_handoff_count,pibt_same_bag_fallback_count,route_change_count,route_oscillation_count,notes
czr005.g4irsf12.experiment_result.v4,B,B3_event_java_window_frozen,B3,B3,R3,S1,P0,C0,R3_java_node_window_compatible,S1_frozen_g4e_legal_local_adapter,P0,off,off,event_loop_one_step,0,20000000,0.001,2.0,0.05,0.25,1.0,1.0,1,512,8,32,8,False,no_fault,512,1,EXECUTED,PASS,EXECUTED_RESULT_VALIDATED,DRAINED,,,True,True,0,0,canonical_inputdata_jsonl_row_order,first_n_segments_without_reordering,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,8146b63e765d9ad711428dbcb59b1286e11ffe53995b956e811ebb8c2cda5c67,f98434a7667cfa3739c5ecd9e7b7c0f7b4276352b6c8ccf4f18aad87f2371279,eca01993a9094c8e86558d15246628acd3162d5d769916ded6365ec6437f0df7,720843eb169dc451d8949c4d6b4d8dec8f3d43a6288492c5d23ef8321a712c3b,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,C:/PROGRAMING/czr005/build_g4irsf12/python/czr005_cpp.cp311-win_amd64.pyd,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,True,czr005.cpp_backend:g4irsf11_event_runtime_from_records,e1b59eecded76f59991a9276f614aea747a573dbaffdf2139cfd9b6096b69971,6c56bc8d89979b4550d3dbb5917234f55197f2b96b445737009c8a1f928c9156,f70342b73b84c78083a5bc31729e9f1fe569fc9a892b28614947672e99b6617d,SINGLE_RESULT,original_entry_time_tth,,selected raw task_id population; every selected protected segment; primary metrics require complete selected-prefix drainage,512,256,512,256,0,1.0,True,146.9392175288411,11175.843132499998,11752.4073765,3.8587432460937197,0.05211588541666667,3.8066273606770533,146.9392175288411,146.9392175288411,False,,,,,,,,,0,0,0,0,0,0,False,False,1,32,20000000,1,1,0,44963,0.0820149,,0,0,True,False,0,0,0,0,0,0,0,False,,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,event loop plus Java/node-window-compatible resource semantics
czr005.g4irsf12.experiment_result.v4,B,B3_event_java_window_frozen,B3,B3,R3,S1,P0,C0,R3_java_node_window_compatible,S1_frozen_g4e_legal_local_adapter,P0,off,off,event_loop_one_step,0,20000000,0.001,2.0,0.05,0.25,1.0,1.0,1,512,8,32,8,False,no_fault,2048,1,EXECUTED,PASS,EXECUTED_RESULT_VALIDATED,DRAINED,,,True,True,0,0,canonical_inputdata_jsonl_row_order,first_n_segments_without_reordering,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,31bec045246d69379fdb997da4cfb56ac8d8e057a5fd870083c492a5ae41cde4,f98434a7667cfa3739c5ecd9e7b7c0f7b4276352b6c8ccf4f18aad87f2371279,eca01993a9094c8e86558d15246628acd3162d5d769916ded6365ec6437f0df7,720843eb169dc451d8949c4d6b4d8dec8f3d43a6288492c5d23ef8321a712c3b,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,C:/PROGRAMING/czr005/build_g4irsf12/python/czr005_cpp.cp311-win_amd64.pyd,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,True,czr005.cpp_backend:g4irsf11_event_runtime_from_records,e1b59eecded76f59991a9276f614aea747a573dbaffdf2139cfd9b6096b69971,6f50c539a0b1f6cb704dcc8c616b01e3226a3817082d82df6cab8bc23b644192,cd4d27867454110b8e623b7fc640b500a8fb30fad652e0292098dde483b7146c,SINGLE_RESULT,original_entry_time_tth,,selected raw task_id population; every selected protected segment; primary metrics require complete selected-prefix drainage,2048,1047,2048,1047,0,1.0,True,105.2098333453199,10876.219158999997,11450.6729738,4.253699696115833,0.27899156319643426,3.9747081329193987,105.2098333453199,105.2098333453199,False,,,,,,,,,0,0,0,0,0,0,False,False,1,32,20000000,1,1,0,184021,0.346182,,0,0,True,False,0,0,0,0,0,0,0,False,,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,event loop plus Java/node-window-compatible resource semantics
czr005.g4irsf12.experiment_result.v4,B,B3_event_java_window_frozen,B3,B3,R3,S1,P0,C0,R3_java_node_window_compatible,S1_frozen_g4e_legal_local_adapter,P0,off,off,event_loop_one_step,0,20000000,0.001,2.0,0.05,0.25,1.0,1.0,1,512,8,32,8,False,no_fault,8192,1,EXECUTED,PASS,EXECUTED_RESULT_VALIDATED,DRAINED,,,True,True,0,0,canonical_inputdata_jsonl_row_order,first_n_segments_without_reordering,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,6e8c228d72108551631b7c598e0343bb1823a6ae9c1237fbd4d6b4b7eea810d1,f98434a7667cfa3739c5ecd9e7b7c0f7b4276352b6c8ccf4f18aad87f2371279,eca01993a9094c8e86558d15246628acd3162d5d769916ded6365ec6437f0df7,720843eb169dc451d8949c4d6b4d8dec8f3d43a6288492c5d23ef8321a712c3b,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,C:/PROGRAMING/czr005/build_g4irsf12/python/czr005_cpp.cp311-win_amd64.pyd,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,True,czr005.cpp_backend:g4irsf11_event_runtime_from_records,e1b59eecded76f59991a9276f614aea747a573dbaffdf2139cfd9b6096b69971,13ad5b6bc27ce7f740c510bfa812fa8d7eda2e584bbea92f32bcd0d8f57caa7b,af2e40b66bd5e455859edc77a74d40fa15fc0e78b1f9cc19f1ef0292f3b4f922,SINGLE_RESULT,original_entry_time_tth,,selected raw task_id population; every selected protected segment; primary metrics require complete selected-prefix drainage,8192,4898,8192,4898,0,1.0,True,57.327650257972564,9527.676140999993,11014.033238099995,4.573092989893765,0.5860444739349394,3.9870485159588256,57.327650257972564,57.327650257972564,False,,,,,,,,,0,0,0,0,0,0,False,False,1,32,20000000,1,1,0,772451,1.5434242,,0,0,True,False,0,0,0,0,0,0,0,False,,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,event loop plus Java/node-window-compatible resource semantics
czr005.g4irsf12.experiment_result.v4,B,B4_event_current_corridor_frozen,B4,B4,R0,S1,P0,C0,R0_current_undirected_full_travel_exclusive,S1_frozen_g4e_legal_local_adapter,P0,off,off,event_loop_one_step,0,20000000,0.001,2.0,0.05,0.25,1.0,1.0,1,512,8,32,8,False,no_fault,144,1,EXECUTED,PASS,EXECUTED_RESULT_VALIDATED,DRAINED,,,True,True,0,0,canonical_inputdata_jsonl_row_order,first_n_segments_without_reordering,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,48dc6681eaacb977798c72f5834303cd805f48694e6f33e3107024313fca36bc,eca01993a9094c8e86558d15246628acd3162d5d769916ded6365ec6437f0df7,720843eb169dc451d8949c4d6b4d8dec8f3d43a6288492c5d23ef8321a712c3b,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,C:/PROGRAMING/czr005/build_g4irsf12/python/czr005_cpp.cp311-win_amd64.pyd,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,True,czr005.cpp_backend:g4irsf11_event_runtime_from_records,e1b59eecded76f59991a9276f614aea747a573dbaffdf2139cfd9b6096b69971,d9cb7f8f88900ef835e2b4e14322e53de5565a0729759dc30290146f40803084,f6cba66ebc984f8563ca7d57d733570eedbfb326b1d2cb13fa96c54555a914a3,SINGLE_RESULT,original_entry_time_tth,,selected raw task_id population; every selected protected segment; primary metrics require complete selected-prefix drainage,144,72,144,72,0,1.0,True,181.45975488194435,12314.491485999995,12524.993581099992,15.011518839583234,0.021238425925925928,14.990280413657308,181.45975488194435,181.45975488194435,False,,,,,,,,,0,0,0,0,0,0,False,False,1,32,20000000,1,1,0,13501,0.0207054,,0,0,True,False,0,0,0,0,0,0,0,False,,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3 control changing only resource semantics to current corridor mode
czr005.g4irsf12.experiment_result.v4,B,B4_event_current_corridor_frozen,B4,B4,R0,S1,P0,C0,R0_current_undirected_full_travel_exclusive,S1_frozen_g4e_legal_local_adapter,P0,off,off,event_loop_one_step,0,20000000,0.001,2.0,0.05,0.25,1.0,1.0,1,512,8,32,8,False,no_fault,512,1,EXECUTED,PASS,EXECUTED_RESULT_VALIDATED,DRAINED,,,True,True,0,0,canonical_inputdata_jsonl_row_order,first_n_segments_without_reordering,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,8146b63e765d9ad711428dbcb59b1286e11ffe53995b956e811ebb8c2cda5c67,48dc6681eaacb977798c72f5834303cd805f48694e6f33e3107024313fca36bc,eca01993a9094c8e86558d15246628acd3162d5d769916ded6365ec6437f0df7,720843eb169dc451d8949c4d6b4d8dec8f3d43a6288492c5d23ef8321a712c3b,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,C:/PROGRAMING/czr005/build_g4irsf12/python/czr005_cpp.cp311-win_amd64.pyd,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,True,czr005.cpp_backend:g4irsf11_event_runtime_from_records,e1b59eecded76f59991a9276f614aea747a573dbaffdf2139cfd9b6096b69971,a50b8745d61da3efe76b85fee990fffa682bb3522184d309894766b0e0638d06,81b04a627b6ae9244e7bd733f54bdb3c756c8cc9eaab27c2141c74b4b857f221,SINGLE_RESULT,original_entry_time_tth,,selected raw task_id population; every selected protected segment; primary metrics require complete selected-prefix drainage,512,256,512,256,0,1.0,True,219.27121279361953,19141.33459749996,20292.592089499958,76.19073851087212,0.06783854166666667,76.12289996920546,219.27121279361953,219.27121279361953,False,,,,,,,,,0,0,0,0,0,0,False,False,1,32,20000000,1,1,0,159065,0.6932852,,0,0,True,False,0,0,0,0,0,0,0,False,,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3 control changing only resource semantics to current corridor mode
czr005.g4irsf12.experiment_result.v4,B,B4_event_current_corridor_frozen,B4,B4,R0,S1,P0,C0,R0_current_undirected_full_travel_exclusive,S1_frozen_g4e_legal_local_adapter,P0,off,off,event_loop_one_step,0,20000000,0.001,2.0,0.05,0.25,1.0,1.0,1,512,8,32,8,False,no_fault,2048,1,EXECUTED,PASS,EXECUTED_RESULT_VALIDATED,DRAINED,,,True,True,0,0,canonical_inputdata_jsonl_row_order,first_n_segments_without_reordering,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,31bec045246d69379fdb997da4cfb56ac8d8e057a5fd870083c492a5ae41cde4,48dc6681eaacb977798c72f5834303cd805f48694e6f33e3107024313fca36bc,eca01993a9094c8e86558d15246628acd3162d5d769916ded6365ec6437f0df7,720843eb169dc451d8949c4d6b4d8dec8f3d43a6288492c5d23ef8321a712c3b,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,C:/PROGRAMING/czr005/build_g4irsf12/python/czr005_cpp.cp311-win_amd64.pyd,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,True,czr005.cpp_backend:g4irsf11_event_runtime_from_records,e1b59eecded76f59991a9276f614aea747a573dbaffdf2139cfd9b6096b69971,6914d441d2e4e588663971621ea92b3a0863fa547cfd8fe736326022a0b17937,0677b4314fabefb0d8584ad6b9efcdddebd0bc61ef32c62792eae8f2e9328fbf,SINGLE_RESULT,original_entry_time_tth,,selected raw task_id population; every selected protected segment; primary metrics require complete selected-prefix drainage,2048,1047,2048,1047,0,1.0,True,667.4906474958583,77450.94308599945,85831.39323879986,566.5345138466542,277.6444234000318,288.89009044662237,667.4906474958583,667.4906474958583,False,,,,,,,,,0,0,0,0,0,0,False,False,1,32,20000000,1,1,0,3939817,23.877075,,0,0,True,False,0,0,0,0,0,0,0,False,,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3 control changing only resource semantics to current corridor mode
czr005.g4irsf12.experiment_result.v4,B,B4_event_current_corridor_frozen,B4,B4,R0,S1,P0,C0,R0_current_undirected_full_travel_exclusive,S1_frozen_g4e_legal_local_adapter,P0,off,off,event_loop_one_step,0,20000000,0.001,2.0,0.05,0.25,1.0,1.0,1,512,8,32,8,False,no_fault,8192,1,PARTIAL,FAIL,NEGATIVE_OR_PARTIAL_RESULT_RETAINED,EVENT_LIMIT,,"unresolved_deadlock_count=27, expected 0 | event_limit_reached=true | selected prefix did not complete; survivor metrics excluded",True,True,0,0,canonical_inputdata_jsonl_row_order,first_n_segments_without_reordering,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,6e8c228d72108551631b7c598e0343bb1823a6ae9c1237fbd4d6b4b7eea810d1,48dc6681eaacb977798c72f5834303cd805f48694e6f33e3107024313fca36bc,eca01993a9094c8e86558d15246628acd3162d5d769916ded6365ec6437f0df7,720843eb169dc451d8949c4d6b4d8dec8f3d43a6288492c5d23ef8321a712c3b,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,C:/PROGRAMING/czr005/build_g4irsf12/python/czr005_cpp.cp311-win_amd64.pyd,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,True,czr005.cpp_backend:g4irsf11_event_runtime_from_records,e1b59eecded76f59991a9276f614aea747a573dbaffdf2139cfd9b6096b69971,4a82a0c884f1cf73fa476e84ff8edd8c7998fe14604dda9dafda4ee141c70618,7721d16ffa45be53cbe93b3b167b72ea31fa6197ab82ad5033fac51e1bec5201,SINGLE_RESULT,original_entry_time_tth,,selected raw task_id population; every selected protected segment; primary metrics require complete selected-prefix drainage,8192,4898,2892,880,5300,0.17966516945692118,False,,,,,,,,540.8404798490534,False,,,,,,,,,0,0,0,0,0,27,True,False,1,32,20000000,1,1,0,20000000,225.8795199,,0,0,True,False,0,0,0,0,0,0,0,False,,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3 control changing only resource semantics to current corridor mode
czr005.g4irsf12.experiment_result.v4,B,B5_event_corrected_handwritten,B5,B5,R3,S0,P0,C0,R3_java_node_window_compatible,S0_current_handwritten,P0,off,off,event_loop_one_step,0,20000000,0.001,2.0,0.05,0.25,1.0,1.0,1,512,8,32,8,False,no_fault,144,1,EXECUTED,PASS,EXECUTED_RESULT_VALIDATED,DRAINED,,,True,True,0,0,canonical_inputdata_jsonl_row_order,first_n_segments_without_reordering,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,b35f2aa14a3e6283c8a5f38e0e76752f5f559467b44625979dc37c71034b5726,eca01993a9094c8e86558d15246628acd3162d5d769916ded6365ec6437f0df7,720843eb169dc451d8949c4d6b4d8dec8f3d43a6288492c5d23ef8321a712c3b,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,C:/PROGRAMING/czr005/build_g4irsf12/python/czr005_cpp.cp311-win_amd64.pyd,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,True,czr005.cpp_backend:g4irsf11_event_runtime_from_records,e1b59eecded76f59991a9276f614aea747a573dbaffdf2139cfd9b6096b69971,97799895e79f2a0f7eaea86bb49e9b4e33b9ad6ee9723d071f86636db7ede809,322b50df998943b6ce596c127a2233bdbc00a9ee96374ae00eb626ca4e26177c,SINGLE_RESULT,original_entry_time_tth,,selected raw task_id population; every selected protected segment; primary metrics require complete selected-prefix drainage,144,72,144,72,0,1.0,True,170.2065503131944,11436.12360435,11543.1381596,3.758314270833308,0.021238425925925928,3.7370758449073818,170.2065503131944,170.2065503131944,False,,,,,,,,,0,0,0,0,0,0,False,False,1,32,20000000,1,1,0,12621,0.0193639,,0,0,True,False,0,0,0,0,0,0,0,False,,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3 control changing only scorer to the handwritten local rule
czr005.g4irsf12.experiment_result.v4,B,B5_event_corrected_handwritten,B5,B5,R3,S0,P0,C0,R3_java_node_window_compatible,S0_current_handwritten,P0,off,off,event_loop_one_step,0,20000000,0.001,2.0,0.05,0.25,1.0,1.0,1,512,8,32,8,False,no_fault,512,1,EXECUTED,PASS,EXECUTED_RESULT_VALIDATED,DRAINED,,,True,True,0,0,canonical_inputdata_jsonl_row_order,first_n_segments_without_reordering,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,8146b63e765d9ad711428dbcb59b1286e11ffe53995b956e811ebb8c2cda5c67,b35f2aa14a3e6283c8a5f38e0e76752f5f559467b44625979dc37c71034b5726,eca01993a9094c8e86558d15246628acd3162d5d769916ded6365ec6437f0df7,720843eb169dc451d8949c4d6b4d8dec8f3d43a6288492c5d23ef8321a712c3b,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,C:/PROGRAMING/czr005/build_g4irsf12/python/czr005_cpp.cp311-win_amd64.pyd,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,True,czr005.cpp_backend:g4irsf11_event_runtime_from_records,e1b59eecded76f59991a9276f614aea747a573dbaffdf2139cfd9b6096b69971,4e4ef566c68899714e795f66ffaef4387ec0a61221c8a0212289518a7f4b4738,011d3cdbe3ba0764e58ed18a6b755567548d62737a21b7a2c428fbbccecba593,SINGLE_RESULT,original_entry_time_tth,,selected raw task_id population; every selected protected segment; primary metrics require complete selected-prefix drainage,512,256,512,256,0,1.0,True,146.9392175288411,11175.843132499998,11752.4073765,3.8587432460937197,0.05211588541666667,3.8066273606770533,146.9392175288411,146.9392175288411,False,,,,,,,,,0,0,0,0,0,0,False,False,1,32,20000000,1,1,0,44963,0.0600851,,0,0,True,False,0,0,0,0,0,0,0,False,,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3 control changing only scorer to the handwritten local rule
czr005.g4irsf12.experiment_result.v4,B,B5_event_corrected_handwritten,B5,B5,R3,S0,P0,C0,R3_java_node_window_compatible,S0_current_handwritten,P0,off,off,event_loop_one_step,0,20000000,0.001,2.0,0.05,0.25,1.0,1.0,1,512,8,32,8,False,no_fault,2048,1,EXECUTED,PASS,EXECUTED_RESULT_VALIDATED,DRAINED,,,True,True,0,0,canonical_inputdata_jsonl_row_order,first_n_segments_without_reordering,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,31bec045246d69379fdb997da4cfb56ac8d8e057a5fd870083c492a5ae41cde4,b35f2aa14a3e6283c8a5f38e0e76752f5f559467b44625979dc37c71034b5726,eca01993a9094c8e86558d15246628acd3162d5d769916ded6365ec6437f0df7,720843eb169dc451d8949c4d6b4d8dec8f3d43a6288492c5d23ef8321a712c3b,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,C:/PROGRAMING/czr005/build_g4irsf12/python/czr005_cpp.cp311-win_amd64.pyd,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,True,czr005.cpp_backend:g4irsf11_event_runtime_from_records,e1b59eecded76f59991a9276f614aea747a573dbaffdf2139cfd9b6096b69971,b8f7775b46411e1ea533b6a304b56439d5546c46a09d793835350bfbb4e38f82,014aaf8b8b73c8b487f41b1c22b2e85046c9f27fa4bae50a61fbca2a8c9b6878,SINGLE_RESULT,original_entry_time_tth,,selected raw task_id population; every selected protected segment; primary metrics require complete selected-prefix drainage,2048,1047,2048,1047,0,1.0,True,105.2098333453199,10876.219158999997,11450.6729738,4.253699696115833,0.27899156319643426,3.9747081329193987,105.2098333453199,105.2098333453199,False,,,,,,,,,0,0,0,0,0,0,False,False,1,32,20000000,1,1,0,184021,0.3302439,,0,0,True,False,0,0,0,0,0,0,0,False,,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3 control changing only scorer to the handwritten local rule
czr005.g4irsf12.experiment_result.v4,B,B5_event_corrected_handwritten,B5,B5,R3,S0,P0,C0,R3_java_node_window_compatible,S0_current_handwritten,P0,off,off,event_loop_one_step,0,20000000,0.001,2.0,0.05,0.25,1.0,1.0,1,512,8,32,8,False,no_fault,8192,1,EXECUTED,PASS,EXECUTED_RESULT_VALIDATED,DRAINED,,,True,True,0,0,canonical_inputdata_jsonl_row_order,first_n_segments_without_reordering,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,6e8c228d72108551631b7c598e0343bb1823a6ae9c1237fbd4d6b4b7eea810d1,b35f2aa14a3e6283c8a5f38e0e76752f5f559467b44625979dc37c71034b5726,eca01993a9094c8e86558d15246628acd3162d5d769916ded6365ec6437f0df7,720843eb169dc451d8949c4d6b4d8dec8f3d43a6288492c5d23ef8321a712c3b,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,C:/PROGRAMING/czr005/build_g4irsf12/python/czr005_cpp.cp311-win_amd64.pyd,82f15f08a8cff0e887447f017f0aa03fffabe9bfb3a79a563b16d779219d8222,True,czr005.cpp_backend:g4irsf11_event_runtime_from_records,e1b59eecded76f59991a9276f614aea747a573dbaffdf2139cfd9b6096b69971,4997254d2d50cd1d1c898445f3c554081cc4c7c5cf96c0b08928ddafdacef178,57dab93f68bf425b2383f6eba27f27771559125dbf18905cc0c4f518bbe14626,SINGLE_RESULT,original_entry_time_tth,,selected raw task_id population; every selected protected segment; primary metrics require complete selected-prefix drainage,8192,4898,8192,4898,0,1.0,True,57.327650257972564,9527.676140999993,11014.033238099995,4.573092989893765,0.5860444739349394,3.9870485159588256,57.327650257972564,57.327650257972564,False,,,,,,,,,0,0,0,0,0,0,False,False,1,32,20000000,1,1,0,772451,1.4598958,,0,0,True,False,0,0,0,0,0,0,0,False,,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3 control changing only scorer to the handwritten local rule
