epoch,loss,top1
97,0.09436214302274734,0.9743589743589743
98,0.09335651109343754,0.9743589743589743
99,0.09379761703763173,0.9743589743589743
100,0.09276546735348933,0.9743589743589743
101,0.09243014639834045,0.9743589743589743
102,0.09406293604343303,0.9743589743589743
103,0.08875614751629252,0.9743589743589743
104,0.09154382037545537,0.9743589743589743
105,0.08838566368982878,0.9743589743589743
106,0.08864792063563177,0.9743589743589743
107,0.09423546034814126,0.9743589743589743
108,0.09217081668403077,0.9743589743589743
109,0.08885027099483225,0.9743589743589743
110,0.08266968942984894,0.9743589743589743
111,0.08099036699235468,0.9615384615384616
112,0.08636506177030001,0.9743589743589743
113,0.08161856938826895,0.9615384615384616
114,0.08785435495978144,0.9743589743589743
115,0.09026807318444395,0.9743589743589743
116,0.09011442926249155,0.9743589743589743
117,0.08728392884822442,0.9743589743589743
118,0.08831366920063176,0.9743589743589743
119,0.08256430334374774,0.9615384615384616
120,0.08991208940177166,0.9743589743589743
121,0.08461589949428426,0.9743589743589743
122,0.08201797881430345,0.9615384615384616
123,0.08579268912135192,0.9743589743589743
124,0.08339070444860235,0.9743589743589743
125,0.08224521652100436,0.9615384615384616
126,0.08807314628926367,0.9743589743589743
127,0.08378204503435074,0.9743589743589743
128,0.08072339851796188,0.9743589743589743
129,0.08291870646247988,0.9743589743589743
130,0.088530723766608,0.9743589743589743
131,0.0849002145232655,0.9743589743589743
132,0.08386729425796624,0.9743589743589743
133,0.08371439330293946,0.9743589743589743
134,0.08673278766455131,0.9743589743589743
135,0.0850525876637294,0.9743589743589743
136,0.07424303778378855,0.9615384615384616
137,0.08498794574360016,0.9743589743589743
138,0.08347608044588829,0.9743589743589743
139,0.07317783022728917,0.9615384615384616
140,0.08719212674337688,0.9743589743589743
141,0.08391908485099837,0.9743589743589743
142,0.07890813908192304,0.9743589743589743
143,0.08419565440565299,0.9743589743589743
144,0.07910100834218313,0.9743589743589743
145,0.08454292993713618,0.9743589743589743
146,0.08129466197781793,0.9743589743589743
147,0.08325703252601303,0.9743589743589743
148,0.08183060269698868,0.9743589743589743
149,0.08239533204897463,0.9743589743589743
150,0.08120840330019781,0.9743589743589743
151,0.08330403961186791,0.9743589743589743
152,0.08342730059059202,0.9743589743589743
153,0.08237579161669115,0.9743589743589743
154,0.07842849854259096,0.9743589743589743
155,0.08074253672931087,0.9743589743589743
156,0.08205967116394966,0.9743589743589743
157,0.08064348483852884,0.9743589743589743
158,0.0804180260419144,0.9743589743589743
159,0.08036493670694031,0.9743589743589743
160,0.07562085975338438,0.9743589743589743
161,0.07428581600675323,0.9743589743589743
162,0.0841989954908486,0.9743589743589743
163,0.07680905060224423,0.9743589743589743
164,0.07949163671128927,0.9743589743589743
165,0.08200145836592099,0.9743589743589743
166,0.07433022311008515,0.9743589743589743
167,0.08093873680038642,0.9743589743589743
168,0.08058848505075474,0.9743589743589743
169,0.07267280523234158,0.9743589743589743
170,0.08055255826931648,0.9743589743589743
171,0.07897761192917671,0.9743589743589743
172,0.07758006693837695,0.9743589743589743
173,0.07818807559610604,0.9743589743589743
174,0.0803245991201572,0.9743589743589743
175,0.07833144933836618,0.9743589743589743
176,0.07268679591537293,0.9743589743589743
177,0.07730170845040325,0.9615384615384616
178,0.0804262584173037,0.9743589743589743
179,0.07118669799634991,0.9743589743589743
180,0.08103849596289661,0.9743589743589743
181,0.07897387565041167,0.9743589743589743
182,0.07862785677405615,0.9743589743589743
183,0.07891262434478621,0.9743589743589743
184,0.06770145248792855,0.9615384615384616
185,0.07891178278914825,0.9743589743589743
186,0.07852556756261572,0.9743589743589743
187,0.07564532440594464,0.9743589743589743
188,0.07353934774032002,0.9743589743589743
189,0.07977324490790587,0.9743589743589743
190,0.07526602063961581,0.9743589743589743
191,0.0783322793452695,0.9743589743589743
192,0.0725042498752273,0.9743589743589743
193,0.07589709642498506,0.9743589743589743
194,0.07933923620154806,0.9743589743589743
195,0.07525873342011226,0.9743589743589743
196,0.077372548361237,0.9743589743589743
197,0.06928764137078844,0.9743589743589743
198,0.07932499649080692,0.9743589743589743
199,0.076917588746343,0.9743589743589743
200,0.07852463853641736,0.9743589743589743
