generation_id,input_identity_sha256,stage,task,candidate_id,candidate_family,status,execution_status,causal_training_row_count,causal_validation_row_count,causal_audit_row_count,metric_name,metric_value,metric_status,model_artifact,reason,row_sha256
a8db7027c44c66614ac3f7b04f414b10ce7863f066eebcc901177d9cc1ff363a,ae5bed39061e4ad6095d8fd8eea3922b4e5fb5d1c71237d3cd975a69e21f371f,H,MERGE_ORDER_RANKER,B0,FIFO/rule reference,INSUFFICIENT_CAUSAL_DATA_NOT_RUN,NOT_RUN,0,0,0,,,NOT_MEASURED,,ZERO_MATCHED_CAUSAL_LABELS,0f7c2b35e4f001ef7956bca4f0913a16b7f100eb794b9019ce6a001febbf8b93
a8db7027c44c66614ac3f7b04f414b10ce7863f066eebcc901177d9cc1ff363a,ae5bed39061e4ad6095d8fd8eea3922b4e5fb5d1c71237d3cd975a69e21f371f,H,MERGE_ORDER_RANKER,B1,pairwise linear ranker,INSUFFICIENT_CAUSAL_DATA_NOT_RUN,NOT_RUN,0,0,0,,,NOT_MEASURED,,ZERO_MATCHED_CAUSAL_LABELS,c978e429a5d409929109acce59d78577956bafc2433d1c017806045e7e7cc833
a8db7027c44c66614ac3f7b04f414b10ce7863f066eebcc901177d9cc1ff363a,ae5bed39061e4ad6095d8fd8eea3922b4e5fb5d1c71237d3cd975a69e21f371f,H,MERGE_ORDER_RANKER,B2,pairwise tiny MLP,INSUFFICIENT_CAUSAL_DATA_NOT_RUN,NOT_RUN,0,0,0,,,NOT_MEASURED,,ZERO_MATCHED_CAUSAL_LABELS,96c7f8242c5a59056894104a8dc02b65843e3b20738cc09d686cef017b6ab359
a8db7027c44c66614ac3f7b04f414b10ce7863f066eebcc901177d9cc1ff363a,ae5bed39061e4ad6095d8fd8eea3922b4e5fb5d1c71237d3cd975a69e21f371f,H,MERGE_ORDER_RANKER,B3,listwise shared bag encoder,INSUFFICIENT_CAUSAL_DATA_NOT_RUN,NOT_RUN,0,0,0,,,NOT_MEASURED,,ZERO_MATCHED_CAUSAL_LABELS,85a7973b43897cddcbd21e18282151ffc8d617fa3c9a5297c1a65adcd2f05a6c
a8db7027c44c66614ac3f7b04f414b10ce7863f066eebcc901177d9cc1ff363a,ae5bed39061e4ad6095d8fd8eea3922b4e5fb5d1c71237d3cd975a69e21f371f,H,MERGE_ORDER_RANKER,B4,DeepSets-style context ranker,INSUFFICIENT_CAUSAL_DATA_NOT_RUN,NOT_RUN,0,0,0,,,NOT_MEASURED,,ZERO_MATCHED_CAUSAL_LABELS,faba101c8c04c570460ca0a5555f5072712c1ecc6e24cdeb3011bb9ba9e6a4b4
a8db7027c44c66614ac3f7b04f414b10ce7863f066eebcc901177d9cc1ff363a,ae5bed39061e4ad6095d8fd8eea3922b4e5fb5d1c71237d3cd975a69e21f371f,H,MERGE_ORDER_RANKER,B5,one-head tiny set-attention ranker,INSUFFICIENT_CAUSAL_DATA_NOT_RUN,NOT_RUN,0,0,0,,,NOT_MEASURED,,CAUSAL_READY_SET_ROWS_0_BELOW_REQUIRED_20000,5c5dace945b92c370c84bb86d1a77e43afa9b40d132777547a72fa0005e0a4e3
a8db7027c44c66614ac3f7b04f414b10ce7863f066eebcc901177d9cc1ff363a,ae5bed39061e4ad6095d8fd8eea3922b4e5fb5d1c71237d3cd975a69e21f371f,H,MERGE_ORDER_RANKER,B6,best plus calibrated abstention,INSUFFICIENT_CAUSAL_DATA_NOT_RUN,NOT_RUN,0,0,0,,,NOT_MEASURED,,ZERO_MATCHED_CAUSAL_LABELS,5a004084c94a86f98ae7feedc918f7f9fcf8f90847b4f55ebf5cb6557dd2e757
