policy,window_name,action_count,prediction_mismatch_count,fallback_mismatch_count,selected_action_mismatch_count,margin_max_abs_diff,runtime_full_cie_astar_calls,node_window_conflicts,parity_pass,elapsed_seconds,actions_per_second
model_plus_pibt_lite_fallback,g4d_first1024_no_fault,8139,0,0,0,0,0,0,True,15.8939585,2216.88008055
model_plus_pibt_lite_fallback,g4d_first144_no_fault,1138,0,0,0,0,0,0,True,15.8939585,2216.88008055
model_plus_pibt_lite_fallback,g4d_first256_no_fault,2012,0,0,0,0,0,0,True,15.8939585,2216.88008055
model_plus_pibt_lite_fallback,g4d_first512_no_fault,3967,0,0,0,0,0,0,True,15.8939585,2216.88008055
model_plus_pibt_lite_fallback,g4d_offset2048_1024_high_density,7947,0,0,0,0,0,0,True,15.8939585,2216.88008055
model_plus_pibt_lite_fallback,g4d_offset512_512_high_density,4172,0,0,0,0,0,0,True,15.8939585,2216.88008055
model_plus_pibt_lite_fallback,g4d_offset64_repair512,3968,0,0,0,0,0,0,True,15.8939585,2216.88008055
model_plus_pibt_lite_fallback,g4d_offset64_static512,3892,0,0,0,0,0,0,True,15.8939585,2216.88008055
