scenario,context,replay_variant,variant_mode,diagnostic_ablation,teacher_source,decision_ordinal,task_decision_ordinal,task_index,segment_id,task_id,source_line,current,goal,ready_time,candidate_next_nodes,safe_next_nodes,legacy_route_suffix,legacy_next,label_taxonomy,label_kind,label_next,hold_until_time,hold_duration,earliest_safe_time,earliest_hold_duration,earliest_safe_status,block_reason,block_reason_detail,label_source,post_label_safe,teacher_finish_time,branch_or_linear,fault_state,repair_state,merge_state,buffer_state,executed_kind,executed_next,edge_start,edge_end,node_start,node_end,terminal_reason,reroute_attempted,sipp_repair_attempted,g4a_primary_eligible
legacy_offset32_static16,static_fault,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,155,5,13,45:storage_in,45,47,13,47,11895.61115,23,,,,LEGACY_NO_PATH,hold_no_path_probe,,11896.61115,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,16->17,none,none,none,hold,13,,,11895.61115,11896.61115,,False,False,False
legacy_offset32_static16,static_fault,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,156,6,13,45:storage_in,45,47,13,47,11896.61115,23,,,,LEGACY_NO_PATH,hold_no_path_probe,,11897.61115,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,16->17,none,none,none,hold,13,,,11896.61115,11897.61115,,False,False,False
legacy_offset32_static16,static_fault,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,157,7,13,45:storage_in,45,47,13,47,11897.61115,23,23,,,LEGACY_NO_PATH,hold_no_path_probe,,11898.61115,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,16->17,none,none,none,hold,13,,,11897.61115,11898.61115,,False,False,False
legacy_offset32_static16,static_fault,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,165,5,14,46:storage_in,46,48,24,47,11903.94881,27,,24 27 28 47,27,ABSTAIN_NO_TEACHER,no_teacher,27,,0.0,11904.348899999999,0.4000899999991816,ok,edge_capacity,edge_capacity,abstain_no_safe_hold,False,11922.34881,linear,16->17,none,none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,4,1,2,66:storage_in,66,68,4,47,12477.43655,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,12478.43655,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,4,,,12477.43655,12478.43655,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,12,3,2,66:storage_in,66,68,17,47,12483.03655,18,,,,LEGACY_NO_PATH,hold_no_path_probe,,12484.03655,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,17,,,12483.03655,12484.03655,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,13,4,2,66:storage_in,66,68,17,47,12484.03655,18,,,,LEGACY_NO_PATH,hold_no_path_probe,,12485.03655,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,17,,,12484.03655,12485.03655,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,19,1,7,71:storage_in,71,73,4,47,12485.3062,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,12486.3062,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,4,,,12485.3062,12486.3062,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,21,3,4,68:storage_in,68,70,18,47,12486.50318,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12525.703179999999,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,32,9,2,66:storage_in,66,68,18,47,12490.636550000001,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12529.83655,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,35,3,7,71:storage_in,71,73,17,47,12490.906200000001,18,,,,LEGACY_NO_PATH,hold_no_path_probe,,12491.906200000001,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,17,,,12490.906200000001,12491.906200000001,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,38,4,7,71:storage_in,71,73,17,47,12491.906200000001,18,,,,LEGACY_NO_PATH,hold_no_path_probe,,12492.906200000001,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,17,,,12491.906200000001,12492.906200000001,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,40,4,5,69:storage_in,69,71,18,47,12492.46742,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,12492.83977,0.372349999999642,ok,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12531.66742,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,57,5,6,70:storage_in,70,72,11,47,12499.306480000001,13 14,14,11 13 23 24 27 28 47,13,REROUTE_NOW_LEGACY,move,14,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,legacy_reroute_from_current,True,12536.706480000003,branch,none,"28->47@[0.000,12000.000)",none,none,move,14,12499.306480000001,12512.10648,12512.10648,12513.10648,,True,False,True
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,58,10,7,71:storage_in,71,73,18,47,12499.506200000002,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12538.7062,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,70,4,9,73:storage_in,73,75,22,47,12503.77299,24 26,26,22 24 27 28 47,24,REROUTE_NOW_LEGACY,move,26,,0.0,12504.23977,0.46678000000065367,ok,edge_capacity,edge_capacity,legacy_reroute_from_current,True,12533.572989999999,branch,none,"28->47@[0.000,12000.000)",none,none,move,26,12503.77299,12510.572989999999,12510.572989999999,12511.572989999999,,True,False,True
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,83,10,0,64:storage_in,64,66,27,47,12510.83977,28 45,,27 28 47,28,ABSTAIN_NO_TEACHER,no_teacher,28,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12526.63977,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,87,10,12,76:storage_in,76,78,11,47,12512.121410000002,13 14,14,11 13 23 24 27 28 47,13,REROUTE_NOW_LEGACY,move,14,,0.0,12514.23982,2.1184099999991304,ok,edge_capacity,edge_capacity,legacy_reroute_from_current,True,12549.521410000003,branch,none,"28->47@[0.000,12000.000)",none,none,move,14,12512.121410000002,12524.92141,12524.92141,12525.92141,,True,False,True
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,94,10,3,67:storage_in,67,69,27,47,12514.787820000003,28 45,,27 28 47,28,ABSTAIN_NO_TEACHER,no_teacher,28,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12530.587820000002,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,109,10,10,74:storage_in,74,76,27,47,12525.639820000002,28 45,,27 28 47,28,ABSTAIN_NO_TEACHER,no_teacher,28,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12541.439820000001,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,111,12,9,73:storage_in,73,75,46,47,12526.57299,35 36,,46 36 38 39 47,36,ABSTAIN_NO_TEACHER,no_teacher,36,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,12569.572989999999,branch,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,153,2,20,84:storage_in,84,86,4,47,13060.8454,17,,,,LEGACY_NO_PATH,hold_no_path_probe,,13061.8454,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,4,,,13060.8454,13061.8454,,False,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,160,8,17,81:storage_in,81,83,18,47,13063.24528,22,,18 22 24 27 28 47,22,ABSTAIN_NO_TEACHER,no_teacher,22,,0.0,,,current_node_hold_conflict,edge_capacity,edge_capacity,abstain_no_safe_hold,False,13102.445279999998,linear,none,"28->47@[0.000,12000.000)",none,none,unplanned,,,,,,edge_capacity,True,False,False
legacy_offset64_repair32,repair_window,reroute_from_current_legacy,reroute,False,python_faithful_legacy_astar_wait_horizon_audit,170,4,20,84:storage_in,84,86,17,47,13066.4454,18,,,,LEGACY_NO_PATH,hold_no_path_probe,,13067.4454,1.0,,,,legacy_astar_no_path,legacy_astar_no_path,shield_hold_after_legacy_no_path,True,,linear,none,"28->47@[0.000,12000.000)",none,none,hold,17,,,13066.4454,13067.4454,,False,False,False
