schema,kind,oracle,selection_partition,row_count,activation_count,activation_coverage,beneficial_activation_count,harmful_activation_count,neutral_activation_count,beneficial_precision,beneficial_recall,harmful_activation_rate,high_confidence_harmful_precision,neutral_activation_rate,target_panel_abstention_rate,direct_benefit_sum_seconds,direct_benefit_mean_seconds,risk_adjusted_utility_sum_seconds,risk_adjusted_utility_mean_seconds,risk_adjusted_utility_lcb_seconds,externality_cvar95_mean_seconds,externality_cvar95_max_seconds
czr005.g4irsf16.oracle_coverage.v1,I3,top_0.25_percent,train+calibration+validation;final_audit_sealed,969,3,0.0030959752321981426,3,0,0,1.0,0.15789473684210525,0.0,0.0,0.0,0.9969040247678018,391.1295099999661,130.37650333332203,391.1295099999661,130.37650333332203,128.55767119789144,,
czr005.g4irsf16.oracle_coverage.v1,I3,top_0.5_percent,train+calibration+validation;final_audit_sealed,969,5,0.005159958720330237,5,0,0,1.0,0.2631578947368421,0.0,0.0,0.0,0.9948400412796697,631.4676399999589,126.29352799999178,628.0664426182967,125.61328852365935,120.61562059621805,0.0,0.0
czr005.g4irsf16.oracle_coverage.v1,I3,top_1_percent,train+calibration+validation;final_audit_sealed,969,10,0.010319917440660475,10,0,0,1.0,0.5263157894736842,0.0,0.0,0.0,0.9896800825593395,767.7290199999043,76.77290199999042,764.3278226182421,76.4327822618242,48.2327513826058,0.0,0.0
czr005.g4irsf16.oracle_coverage.v1,I3,top_2_percent,train+calibration+validation;final_audit_sealed,969,17,0.017543859649122806,17,0,0,1.0,0.8947368421052632,0.0,0.0,0.0,0.9824561403508771,786.230389999866,46.248846470580354,782.8291926182038,46.04877603636493,23.99625568405926,0.0,0.0
czr005.g4irsf16.oracle_coverage.v1,I3,top_5_percent,train+calibration+validation;final_audit_sealed,969,17,0.017543859649122806,17,0,0,1.0,0.8947368421052632,0.0,0.0,0.0,0.9824561403508771,786.230389999866,46.248846470580354,782.8291926182038,46.04877603636493,23.99625568405926,0.0,0.0
czr005.g4irsf16.oracle_coverage.v1,I3,risk_constrained,train+calibration+validation;final_audit_sealed,969,17,0.017543859649122806,17,0,0,1.0,0.8947368421052632,0.0,0.0,0.0,0.9824561403508771,786.230389999866,46.248846470580354,782.8291926182038,46.04877603636493,23.99625568405926,0.0,0.0
czr005.g4irsf16.oracle_coverage.v1,I4,top_0.25_percent,train+calibration+validation;final_audit_sealed,995,3,0.003015075376884422,3,0,0,1.0,0.15,0.0,0.0,0.0,0.9969849246231156,28.919179999993503,9.639726666664501,28.919179999993503,9.639726666664501,7.073305415296729,,
czr005.g4irsf16.oracle_coverage.v1,I4,top_0.5_percent,train+calibration+validation;final_audit_sealed,995,5,0.005025125628140704,5,0,0,1.0,0.25,0.0,0.0,0.0,0.9949748743718593,39.191659999993135,7.838331999998627,39.191659999993135,7.838331999998627,5.515467911059191,,
czr005.g4irsf16.oracle_coverage.v1,I4,top_1_percent,train+calibration+validation;final_audit_sealed,995,10,0.010050251256281407,10,0,0,1.0,0.5,0.0,0.0,0.0,0.9899497487437185,52.97929999998814,5.297929999998814,52.97929999998814,5.297929999998814,3.4463043349553493,,
czr005.g4irsf16.oracle_coverage.v1,I4,top_2_percent,train+calibration+validation;final_audit_sealed,995,16,0.016080402010050253,16,0,0,1.0,0.8,0.0,0.0,0.0,0.9839195979899498,58.08921999998347,3.630576249998967,58.08921999998347,3.630576249998967,2.1710679173699265,,
czr005.g4irsf16.oracle_coverage.v1,I4,top_5_percent,train+calibration+validation;final_audit_sealed,995,16,0.016080402010050253,16,0,0,1.0,0.8,0.0,0.0,0.0,0.9839195979899498,58.08921999998347,3.630576249998967,58.08921999998347,3.630576249998967,2.1710679173699265,,
czr005.g4irsf16.oracle_coverage.v1,I4,risk_constrained,train+calibration+validation;final_audit_sealed,995,16,0.016080402010050253,16,0,0,1.0,0.8,0.0,0.0,0.0,0.9839195979899498,58.08921999998347,3.630576249998967,58.08921999998347,3.630576249998967,2.1710679173699265,,
