baseline,baseline_mean,bootstrap_ci_high,bootstrap_ci_low,load_factor,map,mean_delta_reference_minus_baseline,metric,missing_seed_count,missing_seeds,paired_seed_count,preferred_direction,reference,reference_loss_count,reference_mean,reference_win_count,status,tie_count
FENG_DH_BOUNDARY_CLEARANCE_V5,5813.039999999999,-4589.01900365501,-4637.851509000009,1.75,map2,-4613.68497360001,tht_admission_p95_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,1199.355026399989,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,6530.0872,-3652.1480354320065,-3721.6944548840056,1.75,map2,-3685.5747227600064,tht_admission_p99_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,2844.512477239994,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,8450.497611,-5110.307579800005,-5190.1552593500055,1.75,map2,-5149.767376000005,tht_scheduled_release_max_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,3300.730234999994,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,2869.9873629208478,-2484.905599338798,-2502.470150919331,1.75,map2,-2493.937874052979,tht_scheduled_release_mean_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,376.04948886786894,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,206.40186200000002,-18.39921500001072,-18.402992000010716,1.75,map2,-18.40086200001072,tht_scheduled_release_min_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,188.0009999999893,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,6031.303758999999,-4781.676670335011,-4833.036241115012,1.75,map2,-4806.97027080001,tht_scheduled_release_p95_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,1224.333488199989,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,7685.94382364,-4774.227256357006,-4844.563472327004,1.75,map2,-4807.064618320006,tht_scheduled_release_p99_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,2878.879205319995,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,64955.754547000004,-609.7334085499884,-628.3564624749865,1.75,map2,-620.0244599999875,time_to_90_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,64335.73008700002,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,68550.97454699999,-673.6928008749729,-677.5511548999757,1.75,map2,-675.5044259999734,time_to_95_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,67875.47012100002,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,71739.014547,-34.958999999989466,-35.55899999999092,1.75,map2,-35.25899999998946,time_to_99_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,71703.75554700001,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,174023654.9757569,-49298913.08750832,-49803798.537951306,1.75,map2,-49549751.78014239,total_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,124473903.1956145,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.0,0.0,0.0,1.75,map2,0.0,unfinished_raw_bag_count,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,0,COMPLETE,10
FENG_NATIVE_HCA,49732.2,35.8,29.9,1.75,map2,32.8,completed_raw_bag_count,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,49765.0,10,COMPLETE,0
FENG_NATIVE_HCA,1822.0816413763623,1.311635575367268,1.0953805758251283,1.75,map2,1.2017219796660812,completed_raw_bags_per_fixed_horizon_hour,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,1823.2833633560288,10,COMPLETE,0
FENG_NATIVE_HCA,0.9993409022405306,0.0007194313272380272,0.0006008238721993076,1.75,map2,0.0006590977594694957,completion_rate,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,1.0,10,COMPLETE,0
FENG_NATIVE_HCA,9328.9,-9226.7,-9415.505,1.75,map2,-9328.8,missed_bag_count,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.1,10,COMPLETE,0
FENG_NATIVE_HCA,0.18745905757058173,-0.18545554104290166,-0.1891690947453029,1.75,map2,-0.1874570481261931,missed_bag_rate,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,2.0094443886287117e-06,10,COMPLETE,0
FENG_NATIVE_HCA,12832008.8,-265359.9975259517,-691254.3555579358,1.75,map2,-472447.5138369173,network_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,1,12359561.286163082,9,COMPLETE,0
FENG_NATIVE_HCA,0.8125409424294183,0.18920727418868682,0.18537928262835326,1.75,map2,0.1874570481261931,on_time_rate,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,0.9999979905556113,10,COMPLETE,0
FENG_NATIVE_HCA,40436.1,9413.404999999999,9227.3925,1.75,map2,9328.8,on_time_raw_bag_count,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,49764.9,10,COMPLETE,0
FENG_NATIVE_HCA,,,,1.75,map2,,population_latency_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.75,map2,,population_latency_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.75,map2,,population_latency_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.75,map2,,population_latency_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,167889733.37304112,-55249663.349983856,-56273745.88121316,1.75,map2,-55775391.46358999,source_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,112114341.90945116,10,COMPLETE,0
FENG_NATIVE_HCA,72219.0,-71782.37780300001,-72545.79616092499,1.75,map2,-72217.37780300001,tardiness_max_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,1.622196999999869,10,COMPLETE,0
FENG_NATIVE_HCA,411.49585250678194,-401.65062277705215,-421.3019569253522,1.75,map2,-411.49581990963526,tardiness_mean_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,3.259714658896552e-05,10,COMPLETE,0
FENG_NATIVE_HCA,3132.3799999999974,-3085.8394999999964,-3176.840999999999,1.75,map2,-3132.3799999999974,tardiness_p95_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,COMPLETE,0
FENG_NATIVE_HCA,3882.1440000000002,-3834.1504000000004,-3924.972,1.75,map2,-3882.1440000000002,tardiness_p99_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,COMPLETE,0
FENG_NATIVE_HCA,20478091.1,-19975855.872803,-20972168.370303,1.75,map2,-20478089.477803,tardiness_sum_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,1.622196999999869,10,COMPLETE,0
FENG_NATIVE_HCA,,,,1.75,map2,,tht_admission_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.75,map2,,tht_admission_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.75,map2,,tht_admission_min_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.75,map2,,tht_admission_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.75,map2,,tht_admission_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.75,map2,,tht_scheduled_release_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.75,map2,,tht_scheduled_release_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.75,map2,,tht_scheduled_release_min_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.75,map2,,tht_scheduled_release_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,,,,1.75,map2,,tht_scheduled_release_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_NATIVE_HCA,64768.154547,-418.4850478749884,-446.12533372498854,1.75,map2,-432.42445999998745,time_to_90_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,64335.73008700002,10,COMPLETE,0
FENG_NATIVE_HCA,67991.654547,-106.40925779996986,-124.24219422497663,1.75,map2,-116.18442599997361,time_to_95_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,67875.47012100002,10,COMPLETE,0
FENG_NATIVE_HCA,71949.454547,-223.29899999998742,-267.19899999998745,1.75,map2,-245.69899999998742,time_to_99_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,71703.75554700001,10,COMPLETE,0
FENG_NATIVE_HCA,180717929.99575716,-55630332.937633306,-56847393.79915703,1.75,map2,-56244026.800142646,total_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,124473903.1956145,10,COMPLETE,0
FENG_NATIVE_HCA,32.8,-29.8,-35.8,1.75,map2,-32.8,unfinished_raw_bag_count,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,49765.0,-29.8,-35.8,1.75,map2,-32.8,completed_raw_bag_count,0,,10,higher,FENG_NATIVE_HCA,10,49732.2,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,1823.2833633560288,-1.091808383964917,-1.311635575367268,1.75,map2,-1.2017219796660812,completed_raw_bags_per_fixed_horizon_hour,0,,10,higher,FENG_NATIVE_HCA,10,1822.0816413763623,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,1.0,-0.0005988144278106899,-0.0007193810911283016,1.75,map2,-0.0006590977594694957,completion_rate,0,,10,higher,FENG_NATIVE_HCA,10,0.9993409022405306,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,5803.5,3646.5,3386.9,1.75,map2,3525.4,missed_bag_count,0,,10,lower,FENG_NATIVE_HCA,10,9328.9,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.11661810509394152,0.0733005124083191,0.06807193810911286,1.75,map2,0.07084095247664021,missed_bag_rate,0,,10,lower,FENG_NATIVE_HCA,10,0.18745905757058173,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,55643059.16000156,-42419405.64150151,-43205138.720501356,1.75,map2,-42811050.360001564,network_backlog_area_seconds,0,,10,lower,FENG_NATIVE_HCA,0,12832008.8,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.8833818949060586,-0.06811614588566262,-0.07328649653370845,1.75,map2,-0.07084095247664021,on_time_rate,0,,10,higher,FENG_NATIVE_HCA,10,0.8125409424294183,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,43961.5,-3390.3950000000004,-3648.0,1.75,map2,-3525.4,on_time_raw_bag_count,0,,10,higher,FENG_NATIVE_HCA,10,40436.1,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,population_latency_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,population_latency_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,population_latency_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,population_latency_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,118380595.81575592,49981497.479057066,48973974.159348056,1.75,map2,49509137.55728522,source_backlog_area_seconds,0,,10,lower,FENG_NATIVE_HCA,10,167889733.37304112,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,4438.6,68111.6,67324.37199999999,1.75,map2,67780.4,tardiness_max_seconds,0,,10,lower,FENG_NATIVE_HCA,10,72219.0,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,117.69181472922737,304.53450174821654,282.8987533407013,1.75,map2,293.8040377775545,tardiness_mean_seconds,0,,10,lower,FENG_NATIVE_HCA,10,411.49585250678194,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,946.5439999999993,2236.276899999998,2131.5757999999983,1.75,map2,2185.835999999998,tardiness_p95_seconds,0,,10,lower,FENG_NATIVE_HCA,10,3132.3799999999974,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,2360.137600000001,1572.5986399999995,1467.2626799999998,1.75,map2,1522.0063999999995,tardiness_p99_seconds,0,,10,lower,FENG_NATIVE_HCA,10,3882.1440000000002,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,5856933.160000001,15175443.821499998,14093171.147000004,1.75,map2,14621157.940000001,tardiness_sum_seconds,0,,10,lower,FENG_NATIVE_HCA,10,20478091.1,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,tht_admission_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,tht_admission_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,tht_admission_min_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,tht_admission_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,tht_admission_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,tht_scheduled_release_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,tht_scheduled_release_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,tht_scheduled_release_min_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,tht_scheduled_release_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,1.75,map2,,tht_scheduled_release_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,FENG_NATIVE_HCA,,,,INCOMPLETE_TEN_SEED_COMPARISON_NO_SUBSET_ESTIMATE,
FENG_DH_BOUNDARY_CLEARANCE_V5,64955.754547000004,-173.23999999999938,-204.70049999999998,1.75,map2,-187.6,time_to_90_percent_seconds,0,,10,lower,FENG_NATIVE_HCA,0,64768.154547,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,68550.97454699999,-550.3599999999991,-569.6600000000007,1.75,map2,-559.3199999999997,time_to_95_percent_seconds,0,,10,lower,FENG_NATIVE_HCA,0,67991.654547,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,71739.014547,232.1004999999985,187.99899999999715,1.75,map2,210.43999999999795,time_to_99_percent_seconds,0,,10,lower,FENG_NATIVE_HCA,10,71949.454547,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,174023654.9757569,7469644.100000431,5900857.659999797,1.75,map2,6694275.020000261,total_backlog_area_seconds,0,,10,lower,FENG_NATIVE_HCA,10,180717929.99575716,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.0,35.8,29.8,1.75,map2,32.8,unfinished_raw_bag_count,0,,10,lower,FENG_NATIVE_HCA,10,32.8,0,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,57012.0,0.0,0.0,2.0,map2,0.0,completed_raw_bag_count,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,57012.0,0,COMPLETE,10
FENG_DH_BOUNDARY_CLEARANCE_V5,2088.7979727047905,0.0,0.0,2.0,map2,0.0,completed_raw_bags_per_fixed_horizon_hour,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,2088.7979727047905,0,COMPLETE,10
FENG_DH_BOUNDARY_CLEARANCE_V5,1.0,0.0,0.0,2.0,map2,0.0,completion_rate,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,1.0,0,COMPLETE,10
FENG_DH_BOUNDARY_CLEARANCE_V5,29835.6,-29656.5,-29760.902500000004,2.0,map2,-29713.5,missed_bag_count,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,122.1,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.5233214060197853,-0.5202096926962744,-0.5220094015295025,2.0,map2,-0.5211797516312355,missed_bag_rate,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.002141654388549785,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,200490618.880001,-183807720.2535072,-184860344.90898636,2.0,map2,-184367984.76648492,network_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,16122634.113516096,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,0.47667859398021467,0.5219989212797307,0.5202062723637129,2.0,map2,0.5211797516312355,on_time_rate,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,0.9978583456114503,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,27176.4,29761.0,29659.3,2.0,map2,29713.5,on_time_raw_bag_count,0,,10,higher,G31_S4_NATIVE_SYSTEM,0,56889.9,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,population_latency_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,population_latency_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,population_latency_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,population_latency_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,138167733.0461058,-9762412.149126314,-9781492.902904818,2.0,map2,-9771457.232300695,source_backlog_area_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,128396275.8138051,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,9568.9,-7906.916346625003,-8037.389267300002,2.0,map2,-7968.133695000004,tardiness_max_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,1600.7663049999962,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,1799.8163649757946,-1789.6514023303096,-1806.5066447125712,2.0,map2,-1798.7105233161442,tardiness_mean_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,1.1058416596505949,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,6007.981999999999,-5991.101999999999,-6023.123225000002,2.0,map2,-6007.981999999999,tardiness_p95_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,7566.592199999997,-7549.712154999995,-7582.188024999998,2.0,map2,-7566.592199999997,tardiness_p99_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,0.0,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,102611130.59999993,-102028238.45820788,-102992317.69863327,2.0,map2,-102548084.35529992,tardiness_sum_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,63046.24469999973,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_admission_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_admission_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_admission_min_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_admission_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_admission_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_scheduled_release_max_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_scheduled_release_mean_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_scheduled_release_min_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_scheduled_release_p95_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,,,,2.0,map2,,tht_scheduled_release_p99_seconds,10,"104729,130363,155921,181081,205759,232003,257053,283303,308081,333667",0,lower,G31_S4_NATIVE_SYSTEM,,,,FORMAL_2X_TIMING_NA_BY_PROTOCOL,
FENG_DH_BOUNDARY_CLEARANCE_V5,69790.254547,-5389.818655874985,-5415.418125349977,2.0,map2,-5403.193996999982,time_to_90_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,64387.06055000002,10,COMPLETE,0
FENG_DH_BOUNDARY_CLEARANCE_V5,74409.354547,-6742.885723124975,-6774.225761249982,2.0,map2,-6758.353189999982,time_to_95_percent_seconds,0,,10,lower,G31_S4_NATIVE_SYSTEM,0,67651.00135700002,10,COMPLETE,0
