event,count
released_segments,76105
entered_segments,75829
move_commits,59452528
stopped_ticks,56713560
holds,2598264707
entry_stopped_holds,1997063710
entry_moving_holds,359602465
local_fifo_conflict_holds,184884972
following_footprint_holds,45617930
junction_through_busy_holds,984675
no_path_holds,0
route_decisions,2542570066
tied_route_decisions,7056
