event,count
released_segments,87205
entered_segments,86430
move_commits,66061260
stopped_ticks,75396168
holds,3785451592
entry_stopped_holds,2917158939
entry_moving_holds,520812824
local_fifo_conflict_holds,272083661
following_footprint_holds,63120667
junction_through_busy_holds,1226961
no_path_holds,0
route_decisions,3711168814
tied_route_decisions,7380
