event,count
released_segments,87203
entered_segments,87203
move_commits,56933118
stopped_ticks,8971008
holds,1594480209
entry_stopped_holds,1058245905
entry_moving_holds,351471260
local_fifo_conflict_holds,175792036
following_footprint_holds,4798868
junction_through_busy_holds,119056
no_path_holds,0
route_decisions,1586175416
tied_route_decisions,1129
