event,count
released_segments,76108
entered_segments,76108
move_commits,61658219
stopped_ticks,48547597
holds,1708665364
entry_stopped_holds,1246244551
entry_moving_holds,274489607
local_fifo_conflict_holds,139383609
following_footprint_holds,38683793
junction_through_busy_holds,1195646
no_path_holds,0
route_decisions,1661191830
tied_route_decisions,7389
