metric,candidate,off,candidate_minus_off
original_entry_mean_minutes,146.94536557376298,146.94536557376298,0.0
original_entry_p95_seconds,11183.227207499996,11183.227207499996,0.0
original_entry_p99_seconds,11755.365823,11755.365823,0.0
java_release_mean_minutes,3.864891291015603,3.864891291015603,0.0
source_wait_mean_minutes,0.05211588541666667,0.05211588541666667,0.0
network_time_mean_minutes,3.812775405598936,3.812775405598936,0.0
total_system_time_mean_minutes,146.94536557376298,146.94536557376298,0.0
