metric,candidate,off,candidate_minus_off
original_entry_mean_minutes,105.22905494114926,105.22904004589297,1.489525628528554e-05
original_entry_p95_seconds,10876.900578999997,10876.900578999997,0.0
original_entry_p99_seconds,11452.135283,11452.135283,0.0
java_release_mean_minutes,4.272921291945181,4.272906396688893,1.4895256287950076e-05
source_wait_mean_minutes,0.27899156319643426,0.27899156319643426,0.0
network_time_mean_minutes,3.9939297287487467,3.9939148334924592,1.4895256287505987e-05
total_system_time_mean_minutes,105.22905494114926,105.22904004589297,1.489525628528554e-05
