runtime_bag_id,task_id,segment_id,off_tth_seconds,closed_loop_tth_seconds,closed_loop_minus_off_tth_seconds,off_completed,closed_loop_completed,off_deadline_miss,closed_loop_deadline_miss
1318,659,659:storage_in,45.60199999999895,45.60199999999895,0.0,True,True,False,False
1319,659,659:storage_out,201.90199999999822,201.90199999999822,0.0,True,True,False,False
1320,660,660:storage_in,45.60199999999895,45.60199999999895,0.0,True,True,False,False
1321,660,660:storage_out,274.7019999999975,274.7019999999975,0.0,True,True,False,False
1322,661,661:storage_in,47.851849999995466,47.851849999995466,0.0,True,True,False,False
1323,661,661:storage_out,202.90199999999822,202.90199999999822,0.0,True,True,False,False
1324,662,662:storage_in,49.80855999999403,49.80855999999403,0.0,True,True,False,False
1325,662,662:storage_out,203.90199999999822,203.90199999999822,0.0,True,True,False,False
1326,663,663:storage_in,64.47161999999662,64.47161999999662,0.0,True,True,False,False
1327,663,663:storage_out,221.40199999999822,221.65199999999822,0.25,True,True,False,False
1328,664,664:storage_in,70.48320999999487,70.57319999999527,0.08999000000039814,True,True,False,False
1329,664,664:storage_out,204.90199999999822,204.90199999999822,0.0,True,True,False,False
1330,665,665:storage_in,56.602149999991525,56.602149999991525,0.0,True,True,False,False
1331,665,665:storage_out,201.4519999999975,201.4519999999975,0.0,True,True,False,False
1332,666,666:storage_in,54.29278999999224,54.29278999999224,0.0,True,True,False,False
1333,666,666:storage_out,153.40199999999822,153.40199999999822,0.0,True,True,False,False
1334,667,667:storage_in,50.45091999999204,50.45091999999204,0.0,True,True,False,False
1335,667,667:storage_out,275.7019999999975,275.7019999999975,0.0,True,True,False,False
1336,668,668:storage_in,62.10443999999552,62.308649999995396,0.20420999999987544,True,True,False,False
1337,668,668:storage_out,222.40199999999822,222.65199999999822,0.25,True,True,False,False
1338,669,669:storage_in,45.60199999999895,45.60199999999895,0.0,True,True,False,False
1339,669,669:storage_out,276.7019999999975,276.7019999999975,0.0,True,True,False,False
1340,670,670:storage_in,45.60199999999895,45.60199999999895,0.0,True,True,False,False
1341,670,670:storage_out,145.40199999999822,145.40199999999822,0.0,True,True,False,False
1342,671,671:storage_in,69.72110999999495,69.72110999999495,0.0,True,True,False,False
1343,671,671:storage_out,263.1519999999982,263.1519999999982,0.0,True,True,False,False
1344,672,672:storage_in,66.53202999999485,66.53202999999485,0.0,True,True,False,False
1345,672,672:storage_out,264.1519999999982,264.1519999999982,0.0,True,True,False,False
1346,673,673:storage_in,49.67419999999038,49.67419999999038,0.0,True,True,False,False
1347,673,673:storage_out,226.2019999999975,226.2019999999975,0.0,True,True,False,False
1348,674,674:storage_in,45.60199999999895,45.60199999999895,0.0,True,True,False,False
1349,674,674:storage_out,178.40199999999822,178.40199999999822,0.0,True,True,False,False
1350,675,675:storage_in,71.58582999999271,71.58582999999271,0.0,True,True,False,False
1351,675,675:storage_out,212.65199999999822,212.65199999999822,0.0,True,True,False,False
1352,676,676:storage_in,65.0882999999958,65.0882999999958,0.0,True,True,False,False
1353,676,676:storage_out,278.2019999999975,278.2019999999975,0.0,True,True,False,False
1354,677,677:storage_in,49.500949999986915,49.500949999986915,0.0,True,True,False,False
1355,677,677:storage_out,253.2019999999975,253.2019999999975,0.0,True,True,False,False
1356,678,678:storage_in,49.50199999999677,49.50199999999677,0.0,True,True,False,False
1357,678,678:storage_out,245.40199999999822,245.40199999999822,0.0,True,True,False,False
1358,679,679:storage_in,70.98112999998921,70.98112999998921,0.0,True,True,False,False
1359,679,679:storage_out,213.65199999999822,213.65199999999822,0.0,True,True,False,False
1360,680,680:storage_in,45.60199999999895,45.60199999999895,0.0,True,True,False,False
1361,680,680:storage_out,202.4519999999975,202.4519999999975,0.0,True,True,False,False
1362,681,681:storage_in,116.9033099999906,116.9033099999906,0.0,True,True,False,False
1363,681,681:storage_out,194.90199999999822,194.90199999999822,0.0,True,True,False,False
1364,682,682:storage_in,49.00199999999677,49.00199999999677,0.0,True,True,False,False
1365,682,682:storage_out,227.7019999999975,227.7019999999975,0.0,True,True,False,False
1366,683,683:storage_in,61.421119999995426,61.421119999995426,0.0,True,True,False,False
1367,683,683:storage_out,265.1519999999982,265.1519999999982,0.0,True,True,False,False
1368,684,684:storage_in,57.40910999999687,57.40910999999687,0.0,True,True,False,False
1369,684,684:storage_out,266.1519999999982,266.1519999999982,0.0,True,True,False,False
1370,685,685:storage_in,112.56996999998955,112.56996999998955,0.0,True,True,False,False
1371,685,685:storage_out,198.40199999999822,198.40199999999822,0.0,True,True,False,False
1372,686,686:storage_in,47.73011000000042,47.67587999999523,-0.05423000000519096,True,True,False,False
1373,686,686:storage_out,244.90199999999822,244.90199999999822,0.0,True,True,False,False
1374,687,687:storage_in,46.401999999998225,46.401999999998225,0.0,True,True,False,False
1375,687,687:storage_out,254.2019999999975,254.2019999999975,0.0,True,True,False,False
1376,688,688:storage_in,52.601999999995314,52.601999999995314,0.0,True,True,False,False
1377,688,688:storage_out,240.65199999999822,240.65199999999822,0.0,True,True,False,False
1378,689,689:storage_in,98.1752999999917,98.1752999999917,0.0,True,True,False,False
1379,689,689:storage_out,218.40199999999822,218.40199999999822,0.0,True,True,False,False
1380,690,690:storage_in,49.00199999999677,49.00199999999677,0.0,True,True,False,False
1381,690,690:storage_out,246.40199999999822,246.40199999999822,0.0,True,True,False,False
1382,691,691:storage_in,45.901999999998225,45.901999999998225,0.0,True,True,False,False
1383,691,691:storage_out,223.40199999999822,223.65199999999822,0.25,True,True,False,False
1384,692,692:storage_in,49.18533999999636,49.18533999999636,0.0,True,True,False,False
1385,692,692:storage_out,247.40199999999822,247.40199999999822,0.0,True,True,False,False
1386,693,693:storage_in,54.840849999993225,54.840849999993225,0.0,True,True,False,False
1387,693,693:storage_out,224.40199999999822,224.65199999999822,0.25,True,True,False,False
1388,694,694:storage_in,45.60199999999895,45.60199999999895,0.0,True,True,False,False
1389,694,694:storage_out,248.40199999999822,248.40199999999822,0.0,True,True,False,False
1390,695,695:storage_in,48.151999999998225,48.151999999998225,0.0,True,True,False,False
1391,695,695:storage_out,174.15199999999822,174.15199999999822,0.0,True,True,False,False
1392,696,696:storage_in,49.25199999999677,49.25199999999677,0.0,True,True,False,False
1393,696,696:storage_out,249.40199999999822,249.40199999999822,0.0,True,True,False,False
1394,697,697:storage_in,76.14856999999756,76.14856999999756,0.0,True,True,False,False
1395,697,697:storage_out,245.90199999999822,245.90199999999822,0.0,True,True,False,False
1396,698,698:storage_in,66.71704999999565,66.71704999999565,0.0,True,True,False,False
1397,698,698:storage_out,225.40199999999822,225.65199999999822,0.25,True,True,False,False
1398,699,699:storage_in,45.60199999999895,45.60199999999895,0.0,True,True,False,False
1399,699,699:storage_out,239.4519999999975,239.7019999999975,0.25,True,True,False,False
1400,700,700:storage_in,82.75574999999299,82.75574999999299,0.0,True,True,False,False
1401,700,700:storage_out,241.65199999999822,241.65199999999822,0.0,True,True,False,False
1402,701,701:storage_in,49.82315999999628,49.82315999999628,0.0,True,True,False,False
1403,701,701:storage_out,302.4519999999975,302.4519999999975,0.0,True,True,False,False
1404,702,702:storage_in,46.401999999998225,46.401999999998225,0.0,True,True,False,False
1405,702,702:storage_out,250.40199999999822,250.40199999999822,0.0,True,True,False,False
1406,703,703:storage_in,52.17540000000008,52.17540000000008,0.0,True,True,False,False
1407,703,703:storage_out,240.4519999999975,240.7019999999975,0.25,True,True,False,False
1408,704,704:storage_in,45.60199999999895,45.60199999999895,0.0,True,True,False,False
1409,704,704:storage_out,175.15199999999822,175.15199999999822,0.0,True,True,False,False
1410,705,705:storage_in,74.78690999999526,74.78690999999526,0.0,True,True,False,False
1411,705,705:storage_out,242.65199999999822,242.65199999999822,0.0,True,True,False,False
1412,706,706:storage_in,51.50199999999677,51.50199999999677,0.0,True,True,False,False
