metric,candidate,off,candidate_minus_off
original_entry_mean_minutes,57.390967335351085,57.38945011471682,0.0015172206342626282
original_entry_p95_seconds,9531.536286999997,9531.536286999997,0.0
original_entry_p99_seconds,11016.294537999998,11016.294537999998,0.0
java_release_mean_minutes,4.63641006727228,4.634892846638007,0.0015172206342732864
source_wait_mean_minutes,0.5900282428201987,0.5875357288689261,0.0024925139512725902
network_time_mean_minutes,4.046381824452081,4.047357117769081,-0.0009752933169995259
total_system_time_mean_minutes,57.390967335351085,57.38945011471682,0.0015172206342626282
