event,count
released_segments,87203
entered_segments,86429
move_commits,66062313
stopped_ticks,75313467
holds,3783982925
entry_stopped_holds,2916069294
entry_moving_holds,520648053
local_fifo_conflict_holds,271952111
following_footprint_holds,63040165
junction_through_busy_holds,1223496
no_path_holds,0
route_decisions,3709782925
tied_route_decisions,7326
