event,count
released_segments,87203
entered_segments,86916
move_commits,69081911
stopped_ticks,64233733
holds,2870809672
entry_stopped_holds,2110479303
entry_moving_holds,460991968
local_fifo_conflict_holds,235104668
following_footprint_holds,53239156
junction_through_busy_holds,1459563
no_path_holds,0
route_decisions,2807758909
tied_route_decisions,7994
