event,count
released_segments,43600
entered_segments,43600
move_commits,34897786
stopped_ticks,22337522
holds,122301827
entry_stopped_holds,77385823
entry_moving_holds,14696110
local_fifo_conflict_holds,7882372
following_footprint_holds,15866094
junction_through_busy_holds,384401
no_path_holds,0
route_decisions,100577990
tied_route_decisions,4424
